Firm,Publication Title,Chunk Text
Noerr,Contract law in focus: a look at current judgements and legal reforms,"In this current decision, the ECJ has expanded the option of using a hyperlink to include contracts signed in writing.

Using a hyperlink to include T&C opens up opportunities but also new challenges.

For example, the company that issues the T&C must document the availability and the version provided.

For the other contracting party, this means increased due diligence because they will need to review and comply with linked documents.

Subsequent exclusion of the UN Convention on the International Sale of Goods (CISG) Munich Higher Regional Court (OLG München) has held (guidance order dated 12 December 2022 – 7 U 4810/21) that the applicability of the CISG can be excluded either expressly or implicitly not only when a contract is entered into but also subsequently if it is sufficiently clear that both parties intended this.

The background to the order was a dispute between a dealer in the Netherlands and a dealer domiciled in Germany regarding the effectiveness of the rescission of a purchase contract for electric vehicles.

Without a contractual clause to the contrary, the rules of the CISG would have been automatically applicable to this cross-border case.

Munich Higher Regional Court discerned a tacit exclusion of the CISG from the fact that the parties based their arguments during the court proceedings solely on the German Civil Code.

This case shows that, in the absence of a contractual clause, the courts were able to assume throughout the entire oral hearing that the CISG had been excluded.

Consequently, parties to such contracts are well advised to consider the opportunities and risks of the CISG either when entering into the contract or, at the latest, in the context of a court case.

No-fault B2B vendor liability The FCJ (judgment dated 21 June 2023 – VIII ZR 105/22) reached a decision on a purchaser’s right to claim no-fault reimbursement of its expenses in the context of supplementary performance.

The dispute regarded reimbursement of the expenses incurred for prefabricating and connecting defective stainless steel pipes.

This means that the subject in dispute was not the installation of the defective item per se.

The FCJ awarded the purchaser the reimbursement claimed, noting that reimbursement of expenses was to be interpreted in a purchaser-friendly manner and that the right to claim it already existed when a defect in the purchased item became apparent during the prefabrication process and thus prevented the installation process from being completed.

As long as the purchased item was not inseparably connected to another item, the claim was not defeated by the fact that a new item was created during the installation process, the court stated.

In accordance with the express legislative intent, the FCJ made no distinction between B2B and B2C transactions.

The broad interpretation of the term “installation” of an item leads to a high risk of a seller of materials from which new products are manufactured at great expense being exposed to no-fault liability.

This makes it necessary when drafting contracts to carefully consider the extent to which contractual rights to claim reimbursement of expenses can be restricted and how recourse and indemnity options can be secured within (international) supply chains.

Outlook At the European and national levels, there are several legislative initiatives that will influence contract drafting and dispute resolution.

The German federal government plans to make Germany more attractive as a place of jurisdiction by establishing commercial courts (Bill to strengthen Germany as a place of jurisdiction,

Parliamentary Publication 20/8649 ( Entwurf über ein Justizstandort-Stärkungsgesetz - only in German).

The commercial courts are to be able to rule on first-instance civil commercial cases with claim values starting at €1 million if the parties have agreed to this.

It will be permissible to conduct the proceedings in English or German."
Noerr,Contract law in focus: a look at current judgements and legal reforms,"It will be permissible to conduct the proceedings in English or German.

This bill aims to create quick, efficient and attractive court proceedings to strengthen Germany as a place of jurisdiction and commerce and further develop its civil law.

Additional advantages are intended to be specialised judges, comprehensive protection of business secrets and litigation costs that are lower than those for conventional civil proceedings due to the option of bypassing the first instance.

The German Federal Ministry of Justice has also drafted a bill that would make video proceedings in civil cases more flexible and easily accessible.

In the future, a court is to be able to not only allow digital proceedings but also to order them on its own initiative (for example to expedite the proceedings).

In addition, the requirements for rejecting an application for video proceedings are to be increased.

After the Bundestag (lower house) passed the draft, the Bundesrat (upper house) referred the bill to the mediation committee, making it unclear whether and, if it is passed, when the law will enter into force (Bill to promote the use of video conference technology in the civil and specialised court systems (Entwurf über ein Gesetz zur Förderung des Einsatzes von Videokonferenztechnik in der Zivilgerichtsbarkeit und den Fachgerichtsbarkeiten), Parliamentary Publication 20/8095).

At the European level, the European Commission is planning to combat late payment in commercial transactions.

It has published a proposal for a new late payment regulation to protect companies from the negative effects of late payments ( European Commission, Proposal for a regulation of the European Parliament and of the Council on combating late payment in commercial transactions ).

The key aims of the current proposal are to limit periods for payment and acceptance and inspection periods to a maximum of 30 days and to make default interest fall due automatically.

This article is part of the ""Update Commercial 2024"".

All insights and the entire report as a PDF can be found here ."
Noerr,Guarantee of validity and attribution of knowledge in factoring in the focus of case law,"Only a few decisions in 2023 were significant for factoring in practice.

Attributing knowledge when challenging payments by debtors in an insolvency situation Factoring contracts often include extensive duties on the part of the client to inform and support the factor, which specify section 402 of the German Civil Code (Bürgerliches Gesetzbuch).

According to a decision by Schleswig-Holstein Higher Regional Court (Schleswig-Holsteinisches OLG) (see Schleswig-Holstein Higher Regional Court, judgment dated 23 June 2021 – 9 U 109/20), when an insolvency is challenged, if a client knows that a debtor is unable to pay, then payments made by the debtor to the factor could give rise to the question of whether the factor must allow the client’s knowledge to be attributed to it in analogous application of section 166 of the German Civil Code due to the client’s duty to inform.

The German Federal Court of Justice (Bundesgerichtshof) (FCJ) (judgment dated 25 May 2023 – IX ZR 116/21

= BB 2023, 2256) has rejected this argument and emphasised that a client’s duty to inform and support alone cannot form the basis for attributing such knowledge to the factor.

Standard-form assignment clauses In two decisions

, the sixth civil panel of the FCJ addressed a breach of section 307(1) of the German Civil Code by standard-form assignment clauses.

The two decisions have no direct link to factoring, but reveal the guidelines that are to be observed when wording assignment provisions, including in factoring: In the first decision (FCJ, judgment dated 10 October 2023 – VI ZR 257/22), the court addressed the validity of a standard-form assignment of claims by an injured party against the injuring party in a contract for an expert opinion on estimating repair costs.

The expert opinion contract included a clause according to which the assignee was entitled but not obliged to assert the assigned claim against the injuring party.

The FCJ held that the clause was invalid due to a breach of section 307(1) of the German Civil Code because it did not include a provision regarding the occurrence of the event of loss or damage; in particular the wording that entitled but did not oblige the assignee to assert the claim permitted the interpretation that asserting the claim was intended to be independent of the occurrence of the event of loss or damage.

The decision is significant, primarily for recourse factoring, in which the assignment is similar to an assignment for security and the loan granted by the factor is usually repaid by collecting the assigned receivable by way of performance.

In some cases, the requirements for an assignment for security established by the FCJ could necessitate a corresponding adjustment of the assignment mechanism where recourse factoring takes place.

Even in contracts involving non-recourse factoring, there may be situations in which it is necessary to make a clearer distinction between collecting claims assigned as security for the purpose of realising them and collecting them as a service (collection agency claims).

The second decision (FCJ, judgment dated 17 October 2023 – VI ZR 27/23) deals with the invalidity of a standard-form assignment clause with which a person who had rented a vehicle assigned his damages claim for reimbursement of the costs of renting the car against the injuring party to the car rental company by way of performance.

The FCJ was of the opinion that, under the transparency imperative found in the second sentence of section 307(1) of the German Civil Code, the assignment clause must make it clearly recognisable when the assignor would receive the claim back upon fulfilment of the claim to payment of the renting fee.

In many factoring models there are situations in which the factor reassigns an individual claim to a client (e.g. if the purchase of the receivable is reversed or refused in a final manner)."
Noerr,Guarantee of validity and attribution of knowledge in factoring in the focus of case law,"In many factoring models there are situations in which the factor reassigns an individual claim to a client (e.g. if the purchase of the receivable is reversed or refused in a final manner).

The FCJ decision shows that, under certain circumstances, a non-transparent contractual clause on reassigning receivables can invalidate the previous assignment to the factor itself.

The decision also provides an example of a valid option for wording such a clause.

Clients’ no-fault guarantee of validity of receivables No-fault guarantees of the validity of the receivables in receivables purchase agreements are very common.

If the factor asserts a claim against the client based on the breach of such a clause, the client’s line of defence can be to question the validity of the clause because no-fault guarantee liability tends to constitute a breach of section 307 of the German Civil Code.

This situation was presented to Frankfurt Higher Regional Court (OLG Frankfurt) for adjudication (Frankfurt Higher Regional Court, order dated 21 June 2023 – 10 U 85/22 = BKR 2023, 873).

The Tenth Civil Senate emphasised that no-fault guarantee liability within the meaning of the first sentence of section 276(1) of the German Civil Code cannot necessarily be deemed to have been tacitly agreed.

However, it made it just as clear that an expressly agreed no-fault guarantee of the validity of receivables does not breach section 307 of the German Civil Code.

Its reasoning included the fact that a client is in a much better position than a factor to evaluate the validity of the receivable it is assigning.

The Senate also referred to the FCJ’s case law that a no-fault guarantee of a receivable’s validity issued by a client’s managing director is effective.

This viewpoint expressed by Frankfurt Higher Regional Court concurs with the prevailing opinion regarding no-fault guarantees of the validity of purchased receivables.

This article is part of the ""Update Commercial 2024"".

All insights and the entire report as a PDF can be found here ."
Noerr,Franchise Update: Key decisions in 2023,"Introduction In Germany, judgments focusing on franchise law are few and far between.

However, three franchise-related decisions were made in 2023.

Firstly, the Munich Higher Regional Court (Oberlandesgericht München) again dealt with preliminary injunction proceedings involving a well-known fast food chain.

The dispute centred on whether the franchisee’s heiress had to allow card payments in fast food restaurants.

In the case, the court considered whether system adjustment clauses were valid in franchise agreements.

Secondly, the Berlin Higher Regional Court (Kammergericht Berlin) had to decide on the validity of a jurisdiction agreement with a franchisee who was a founder of a new business.

And thirdly, a ruling by the Darmstadt Regional Court (Landgericht Darmstadt) concerned an arbitration clause in a franchise agreement.

Judgment by Munich Higher Regional Court dated 8 February 2023 – 7 U 8606/21 on the validity of a system adjustment clause

The franchisor operates a chain of fast food restaurants and applied for an interim injunction against the heiress of the franchisee who operated several fast food restaurants.

The parties were in dispute about who was entitled to manage the restaurants.

The heiress had taken on the de facto management of the restaurants.

To ensure the revenues came directly to her, she had removed the card readers from most cash registers and self-service terminals in the restaurants or prevented their use by blocking the card slot.

The franchisor made an application to force the heiress to allow customers to pay by card in the fast food restaurants.

Munich Higher Regional Court ruled in the franchisor’s favour, as follows: Firstly, Munich Higher Regional Court clarified the legal relationship between the parties.

Despite the franchisee’s death, the franchise agreements were still in place.

However, the heiress did not become a franchisee because to enter into the franchise agreements she needed the consent of the franchisor, who refused to give it.

The legal relationship was therefore in limbo.

Munich Higher Regional Court likened the limbo to a precontractual obligation (section 311 (2) of the German Civil Code (Bürgerliches Gesetzbuch), to which the provisions of franchise agreements were applicable.

Next, Munich Higher Regional Court pointed out that the heiress was required by the provisions of the franchise agreements to allow non-cash payment in the fast food restaurants without any restrictions, in other words at all cash registers and self-service terminals.

It maintained that otherwise the franchisor’s reputation would be damaged.

Younger customers in particular counted on being able to pay by card, the court said.

All franchise agreements contained system adjustment clauses stating that the franchisee’s heiress had to “apply the M system as amended from time to time as laid down and written in the operating manuals, documentation materials, written policies, plans, etc. which are updated from time to time and observe the corresponding principles and policies.”

The franchisor had to “take reasonable account of the reasonable interests of the franchisee according to the principles of good faith” in the event of changes.

The franchisor was entitled, via this system adjustment clause, to define the system standards of the fast food restaurant chain and require cashless payment systems to be available.

The system adjustment clause was also valid and did not unreasonably disadvantage the franchisee’s heiress (section 307 of the German Civil Code).

Binding the franchisee to the system standard is a material element of the franchise system, without which the system could not work.

That also included the possibility of system changes.

The franchisor’s planning of changes to the standards thus corresponded to the key underlying philosophy of franchise law (section 307 (2 No 1) of the German Civil Code)."
Noerr,Franchise Update: Key decisions in 2023,"The franchisor’s planning of changes to the standards thus corresponded to the key underlying philosophy of franchise law (section 307 (2 No 1) of the German Civil Code).

The fact that the franchisor was only allowed to exercise this unilateral right to specify performance only at its reasonable discretion (section 315 of the German Civil Code) was sufficiently expressed in the contractual clause by reference to the interests of the franchisee and to the principles of good faith, the court said.

Judgment by Berlin Higher Regional Court dated 24 May 2023 – 26 U 78/21 on the validity of a jurisdiction agreement with a business founder Berlin Higher Regional Court ruled on whether jurisdiction agreements with franchisees who were business founders were valid.

The franchise agreement contained the following jurisdiction agreement: “ The parties agree that the Regional Court at the location of the franchisor’s head office will have sole jurisdiction for all disputes arising from or in connection with this franchise contract. ”

Berlin Higher Regional Court affirmed the validity of the above jurisdiction agreement, thus setting aside the decision of the lower court (Berlin Regional Court (LG Berlin), judgment dated 31 May 2021 – 10 O 107/19) and joined the apparently prevailing view in the legal literature.

Berlin Higher Regional Court explained the validity as follows: A jurisdiction agreement within the meaning of section 38 of the German Code of Civil Procedure (Zivilprozessordnung) which actually establishes the required status as a merchant can also be entered into effectively in the franchise agreement.

It is not necessary for the party to already be a merchant upon entering into the jurisdiction agreement.

Section 38 of the German Code of Civil Procedure is also applicable to merchants during the startup phase.

No other interpretation is possible from the wording of the procedural standard (section 38 of the German Code of Civil Procedure).

This mentions “merchants”.

As this term is not defined in procedural law, the term “merchant” as defined in commercial law (section 1 of the German Commercial Code (Handelsgesetzbuch)) is to be used.

Both uses of the term are to be interpreted identically.

Section 1 (1) of the German Commercial Code reads: “A merchant within the meaning of this Code is a person who carries on a commercial business.”

Entering into the relevant contract establishing the commercial activity, in this case the franchise agreement, is always to be regarded as “carrying on” a commercial business.

By doing so, the franchisee expresses to a third party in civil law legal relations that it wishes to start running a commercial business.

It would make no sense to view the decisive entrepreneurial act of founding a business as a private-law matter, but then view every subsequent action as unquestionably commercial.

Consumer protection does not offer any relief either.

Those who pick a certain commercial or self-employed occupation and enter into transactions aimed at starting a commercial operation are choosing to face the harsh winds of entrepreneurial commerce.

They cannot also rely on consumer protection in their dealings with future business partners and possibly competitors as well.

Especially those who buy a company or enter into a commercial agent or franchise agreement in order to start doing business on that basis in the future cannot draw on consumer protection for this startup business.

Judgment by Darmstadt Regional Court dated 25 May 2023 – 7 O 8/22 on an arbitration clause Darmstadt Regional Court dismissed an action by a franchisor against a franchisee partly for payment of outstanding franchise fees as inadmissible."
Noerr,Franchise Update: Key decisions in 2023,"As grounds, Darmstadt Regional Court referred to the arbitration clause in the franchise agreement, which read: “ Article 22 Arbitration In the event of disputes, the parties agree to seriously attempt to reach an agreement for two months (arbitration) before referring the matter to a court.

This period will begin upon written request by the first party to the second party to conduct the arbitration.

The arbitration will be deemed ended if this period has expired without agreement on the relevant disputed issues, if the second party expressly rejects the arbitration or if the second party fails to respond to the written request within 14 days.

It is inadmissible to refer the matter to the court before conducting and ending the arbitration.

That does not apply to interim relief or to assertion of the franchisor’s contractual payment claims. ”

The court reasoned that according to this, arbitration should have been carried out before referring the matter to the court.

It believed that the concept and significance of arbitration required the involvement of a neutral third party.

Besides this, according to the contract the parties merely holding advance negotiations or talks was not sufficient.

An explicit preprocedural request by the franchisor was also required before arbitration, the court said.

It continued that the franchisor cannot invoke the contractual exclusion clause, which states that the arbitration clause does not apply to the assertion of the franchisor’s contractual payment claims.

The exclusion clause harms the parties’ equality of arms because only the franchisee is given an additional hurdle to asserting its claims in court.

The court stated that it could not see any legitimate interest in this exception on the part of the franchisor and that the clause was therefore invalid under the first sentence of section 307 (1) of the German Civil Code.

Outlook The judgment by Munich Higher Regional Court confirms the validity of system adjustment clauses in franchise agreements and shows that franchisors can set binding system standards as long as the interests of franchisees remain adequately taken into account.

By contrast, the decisions by Berlin Higher Regional Court and Darmstadt Regional Court show that caution is advisable when agreeing on jurisdiction and arbitration clauses in franchise agreements.

The ruling by Berlin Higher Regional Court now creates clarity on jurisdiction agreements with business founders provided that Berlin Regional Court is competent locally.

But since we are still waiting for a decision by the Federal Court of Justice (BGH), caution still needs to be exercised in jurisdiction agreements with franchisees who are business founders.

This article is part of the ""Update Commercial 2024"".

All insights and the entire report as a PDF can be found here ."
Noerr,New horizons in distribution antitrust law?,"Sales and distribution contracts between suppliers and purchasers (but also unilateral conduct in the context of sales and distribution, such as dictating terms and conditions) are also subject to restrictions under antitrust and competition law.

These are sales and distribution-related antitrust and competition law issues that should always be taken into consideration when establishing or revamping distribution systems.

A major role in this is played by the Block Exemption Regulation on Vertical Agreements (VBER), which was updated in May of 2022, along with the associated guidelines of the European Commission (more details can be found in our Competition Outlook 2023 ).

Vertical agreements between companies at different stages of the production or distribution chain are exempted from the prohibition of cartels found in Article 101(1) TFEU under the conditions of the Vertical Block Exemption Regulation (safe harbour).

The VBER exemption does not apply if a distribution agreement contains “hardcore restrictions”.

These are in particular agreements whose object is to achieve resale price maintenance, restrictions on customers or territories and, as explicitly emphasised since May 2022, restriction of the effective use of the internet.

In this context, the ECJ’s “Super Bock Bebidas decision” dated 29 June 2023 (ECJ, judgment dated 29 June 2023 – C-211/22 – Super Bock Bebidas) is to be highlighted.

The case concerned the question of whether a supplier fixing a minimum price for resale by its buyers should always be regarded as a restriction of competition by object.

Such price fixing is a “hardcore restriction” within the meaning of the VBER, and therefore such an agreement is excluded from the safe harbour of the block exemption.

The ECJ has now clarified that the category of “hardcore restriction” cannot simply be equated with the category of “restriction of competition by object” according to Article 101(1) of the TFEU.

The ECJ emphasises in this context the principle that if there has not even been a restriction of competition within the meaning of Article 101(1) TFEU, an exemption according to Article 101(3) TFEU is irrelevant.

Consequently, the burden of proof has increased for the authorities because they must investigate each breach of Article 101(1) TFEU in more depth.

However, this decision is by no means an open invitation to engage in vertical price fixing.

The VBER brings with it in particular innovations in online sales and distribution, online trading platforms and hybrid platforms.

Specific requirements have also been included as to when exchange of information relevant to competition between suppliers and buyers in dual distribution systems is exempted and when it is not (“vertical exchange of information”).

These must always be taken into consideration when a supplier distributes or is considering distributing goods or services not only directly, e.g. via its own premises or online, but also indirectly via independent buyers such as dealers.

In other distribution systems, for example those that involve companies manufacturing their own contractual products, there is also often a legitimate interest in cooperating with other companies.

Those other companies can include competitors, with the result that competition law is an important component of due diligence.

Thus, it is to be emphasised that the European Commission’s new block exemption regulations on specialisation agreements ( Specialisation Block Exemption Regulation ) and research and development agreements ( R&D Regulation ) have been in effect since 1 July 2023.

They apply until 30 June 2035.

The regulations constitute a safe harbour for certain agreements between companies covering specialised or joint production and joint research and development, including use of the results."
Noerr,New horizons in distribution antitrust law?,"The regulations constitute a safe harbour for certain agreements between companies covering specialised or joint production and joint research and development, including use of the results.

Agreements and any contact with (future) competitors are subject to strict restrictions, primarily with regard to the exchange of information as covered by antitrust law.

It is advisable to note the European Commission’s new guidelines, likewise published in summer 2023, on horizontal co-operation agreements ( Horizontal Guidelines ), which include broad clarifications that take into account more recent legal precedents.

These comprise a newly structured and expanded chapter on the exchange of information that now explains the concept of commercially sensitive information and describes how to avoid a breach of competition law in more depth.

Moreover, there are completely new explanations on “sustainability agreements” that can create room for manoeuvre in collaborations to pursue sustainability goals.

It is also to be emphasised that the ECJ set out more precisely its practices when identifying exclusivity clauses by companies with a dominant market position last year (ECJ, judgment dated 19 January 2023 – C-680/20 – Unilever).

A consequence of the decision is that competition authorities will have to work harder to prove that a company has used an exclusivity clause to abuse its dominant position if that company can defend itself.

In everyday practice, this means that even exclusivity clauses imposed in distribution agreements are not abusive per se and thus not necessarily inadmissible, although it goes without saying that they continue to be risky.

It can be important here whether the exclusivity clause excludes equally efficient competitors (“as efficient competitor” (AEC) test).

The ECJ had previously increased the requirements to be met by competition authorities in regard to exclusivity rebates in a similar way.

It is also particularly interesting for vehicle manufacturers that the period of application of the Motor Vehicle Block Exemption Regulation on vertical agreements and concerted practices in the motor vehicle sector in its current version has been extended to 31 May 2028.

This means that the previous legal situation regarding aftersales distribution agreements will remain largely the same.

There have been changes to the European Commission’s supplementary guidelines regarding motor vehicles (Motor Vehicle Guidelines, EUR-Lex - 52010XC0528(01) - EN - EUR-Lex (europa.eu) ).

These include additional guidelines regarding vehicle repair and maintenance information (RMI) to be observed by vehicle manufacturers, for example when distributing or marketing such RMI or other vehicle data and include the warning that unilaterally withholding vehicle-generated data may constitute abuse under Article 102 of the TFEU.

The legislative context here is fraught with legal uncertainty because under laws such as the Type Approval Regulation (EU) 2018/858 vehicle manufacturers must provide “independent operators” access to RMI, on-board diagnostics (OBD) and other information and services.

The ECJ repeatedly dealt with this topic in 2022 and 2023 in cases in which we have been able to ensure that our clients are permitted to continue to derive profit from this RMI (ECJ, judgment dated 27 October 2022 – C-390/21) and are not obliged to provide an automated RMI databank interface (ECJ, judgment dated 9 November 2023 – C-319/22).

This article is part of the ""Update Commercial 2024"".

All insights and the entire report as a PDF can be found here ."
Noerr,Green light for CCS and CCU – German federal government presents key issues paper,"The German federal government’s strategy for achieving its climate targets now has an additional component: following the announcement in January 2024 of a possible collaboration with Norway for the storage of CO 2 off the Norwegian coast, the German government now intends to authorise the use of carbon capture and storage (CCS) and carbon capture and utilisation (CCU), i.e. the capture and storage or further use of carbon dioxide, in Germany as well.

This is set out in the key points of the carbon management strategy and the bill to amend Germany’s Carbon Dioxide Storage Act ( Kohlendioxid-Speicherungsgesetz ), which is based on this strategy and which the Federal Ministry for Economic Affairs and Climate Action presented on 26 February 2024.

The technology has already been trialled in other European countries for several decades.

In its latest report, the Intergovernmental Panel on Climate Change also assumes that, in addition to other mitigation measures, CCS and CCU are a necessary climate protection technology in emission-intensive sectors with emissions that are difficult to avoid in order to meet the 1.5 degree target.

Most recently, Germany’s industry association BDI and the German Trade Union Confederation, together with the environmental groups WWF and Nabu, called on the German government to authorise CCS in the seabed or on land and to develop a carbon management strategy.

Now the German government is following suit and paving the way for establishing a technology that has long been controversial.

Below, we outline the main aspects of the key issues paper and present the legal framework which companies now have to prepare for.

1.

Areas of application of CCS and CCU The key issues paper makes it clear that avoiding emissions remains the overarching goal.

CCS and CCU are to be used as tools to reducing CO 2 when it is difficult or impossible to avoid emissions in any other way.

The areas of focus mentioned here are the cement and lime, basic chemicals and waste incineration industries.

Obviously, CCS and CCU capacity will remain scarce even after the expansion now planned.

However, this focus is unlikely to be seen as a ban on reducing other emissions (with the exception of emissions from coal-fired power plants) using CCS and CCU.

We can therefore expect fierce competition for the capacity that will be available in the future.

As part of an open-technology transition to a climate-neutral electricity system, the plan is to enable the use of CCS and CCU for electricity generation plants as well, using gaseous energy sources and biomass.

Operators of gas-fired power plants are therefore also likely to try to reduce their emissions by using CCU and CCS.

However, the coal phase-out remains in place; access to CO 2 pipelines is not permitted for emissions from coal-fired power plants.

To remove the current obstacles to using CCS and CCU in Germany, the German Carbon Dioxide Storage Act ( Kohlendioxid-Speicherungsgesetz ), which currently only provides for the testing and demonstration of the permanent storage of carbon dioxide in underground rock strata, will have to be amended.

The bill now authorises carbon dioxide storage facilities in the exclusive economic zone or the continental shelf.

2. Subsidies for CCS and CCU An incentive to use CCS and CCU is to be created by the CO 2 price itself, namely if the use of the technology is cheaper than the emission allowances that would otherwise have to be purchased.

However, the German federal government currently assumes that this incentive is not yet sufficiently available.

The plan is therefore to introduce a funding module for CCS/CCU in the Federal Funding Guidance for Industry and Climate Protection in which the focus of government funding will be on emissions that are difficult or impossible to avoid."
Noerr,Green light for CCS and CCU – German federal government presents key issues paper,"This clearly shows the balancing act that the federal government faces: on the one hand, it wants to enable carbon dioxide storage in order to achieve climate neutrality; on the other hand, it wants to avoid the effect of diminishing efforts to reduce CO 2 emissions.

By excluding access to CCS or CCU for emissions from coal-fired power plants, the federal government makes it clear that the approval of CCS and CCU will not result in an extension of the lignite and hard coal era.

However, it is noteworthy that conventional gas-fired power plants and biomass plants are to be expressly approved, even though funding for natural gas is excluded.

This is meant to reflect the intended role of gas-fired power plants as a bridging technology, but nevertheless runs the risk of making the operation of gas-fired power plants even more attractive and thus slowing down the transition to green energy.

It appears that the exclusion of funding for natural gas is intended to combat this undesirable effect.

This makes it clear that the storage or reutilisation of captured CO 2 is not intended to weaken efforts to avoid emissions, but to complement them.

At the same time, particularly emissions-intensive industrial sectors which have no other option for reducing emissions are to be given long-term prospects for keeping their business located in Germany.

3. Transport infrastructure for CO 2

In addition to building the CCS/CCU plants themselves, building CO 2 pipelines is very important.

These pipelines will transport the captured CO 2 as effectively as possible from the emission source directly to the CCS/CCU facility.

This opens up new fields of activity for grid operators.

To start building privately owned CO 2 pipelines within a state regulatory framework, the German Carbon Dioxide Storage Act ( Kohlendioxid-Speicherungsgesetz ) is intended to be rapidly updated to reflect the proposals made by the German government in the analysis report from late 2022, thereby eliminating legal uncertainties in the application of the law.

To date, missing and outdated references to the German Energy Industry Act ( Energiewirtschaftsgesetz ) have prevented a successful planning approval procedure.

As other EU countries are already more advanced in installing CCS plants, another aim is to export CO 2 .

The necessary infrastructure will also have to be built, thus opening up opportunities for grid operators to collaborate with operators of foreign CCS plants.

To this end, the amendment to the London Protocol to enable the export of CO 2 for offshore storage is to be ratified and the necessary changes made to the German High Seas Contribution Act ( Hohe-See-Einbringungsgesetz ).

4. CO 2 storage The exploration of offshore storage sites in the German exclusive economic zone (EEZ) or the continental shelf will be enabled by law.

If a location proves suitable, taking into account safety standards and environmental criteria, corresponding storage facilities can be developed for industrial use.

However, carbon dioxide is not permitted to be injected into marine protected areas.

This means the area that could theoretically come into consideration covers around 57% of the German North Sea area and around 49% of the German Baltic Sea area.

As marine areas are also required for the large-scale expansion of offshore wind power, CCS infrastructure will be integrated into comprehensive marine spatial planning.

This could be done in such a way that suitable areas identified through exploration are then designated as CCS areas in marine spatial planning.

Approval of CCS facilities is likely to be granted as part of a planning approval procedure including an environmental impact assessment.

The permanent storage of CO 2 in the geological subsurface of the German mainland is still not permitted."
Noerr,Green light for CCS and CCU – German federal government presents key issues paper,"The permanent storage of CO 2 in the geological subsurface of the German mainland is still not permitted.

As a result, the aforementioned transport infrastructure for CO 2 must be built from the industrial regions to the coast, which raises the question of efficient implementation given the considerable logistical effort and expense involved.

The federal government has signalled its willingness to create a legal basis in the German Carbon Dioxide Storage Act ( Kohlendioxid-Speicherungsgesetz ) that would allow individual federal states to opt into onshore storage upon request.

However, it remains to be seen whether individual federal states will take the lead here – there is no information on this to date.

In view of the public debates over recent years, it seems fairly unlikely anything will change fundamentally in the foreseeable future.

5.

Summary and outlook Overall, it remains to be seen what restrictions the legislative process will place on the use of CCS and CCU.

The environmental requirements and the inclusion of gas-fired power plants in particular are likely to be controversial.

As regards the construction of CO 2 pipelines, operators of gas grids will closely observe the planning approval procedure including the planned environmental impact assessment.

Operators of gas-fired power plants are likely to be interested in connecting to CO 2 pipelines and thus to CCU plants, despite the lack of subsidies.

As regards the industries specifically mentioned, in which emissions are difficult or impossible to avoid (lime and cement production, waste management, basic chemicals), the specific terms of the subsidies will be decisive.

As for other, non-subsidised industries, whether the use of CCS/CCU makes economic sense will depend on the development of the CO 2 price in relation to the costs of CCS/CCU technology and the expansion of capacity."
Noerr,Update Commercial 2024,"With the Noerr Commercial Update for 2024 our team is pleased to present you with the most significant recent developments in commercial law.

The year 2023 saw not only legislative initiatives at the European and German levels such as the planned Late Payment Directive, but also numerous judgements that will have a strong impact on contract drafting.

They deal with topics such as insolvency-based rescission clauses, including place of jurisdiction clauses via hyperlink, subsequent exclusion of the UN CISG and no-fault B2B vendor liability.

In addition, digital consumer protection law is becoming more and more complex.

Compulsory consumer rights such as the right to withdraw from a contract, wide-ranging notification and transparency duties and detailed requirements for general terms and conditions are posing growing challenges for companies.

Breaches of statutory requirements can result in not only the loss of rights and collective actions (e.g. representative actions) but also stiff penalties.

Despite progress in implementing new distribution models, many manufacturers and importers continue to rely on the established networks of authorised dealers and service partners.

However, differences of opinion can arise between the companies and some of their dealers in regard to framework conditions such as setting margins and bonus schemes.

Similar conflict potential also exists when sales and distribution partners leave following the termination with due notice of their dealership or service partner contracts.

These “classics” in dealership law were once again in the spotlight of higher-court case law in 2023 and promise to have significant impact in the future.

In 2023, as many as three judgments related to franchise law were handed down.

The Munich Higher Regional Court (OLG München) considered the issue of whether a fast-food restaurant franchisee’s heiress had to allow card payments in the restaurants.

The ruling addressed the effectiveness of system adjustment clauses in franchise contracts.

The Berlin Higher Regional Court (KG Berlin) ruled on the validity of an agreement on jurisdiction with a franchisee who was a new entrepreneur.

A ruling by Darmstadt Regional Court (LG Darmstadt) focused on a mediation clause in a franchise agreement.

In rulings regarding factoring, the courts considered the admissibility of no-fault guarantees of the validity of receivables and clarified that a factoring client’s duties under section 402 of the German Civil Code (Bürgerliches Gesetzbuch, BGB) in the event of debtor insolvency do not form the basis for attributing the client’s knowledge to the factor in analogous application of section 166 of the German Civil Code.

Unrelated to factoring, the German Federal Court of Justice (Bundesgerichtshof) ruled on standard-form assignment clauses.

Our Noerr Commercial Update 2024 will provide you with a comprehensive overview of these and other topics, including the latest developments in competition law regarding sales and distribution, commercial agency law and the law related to logistics.

All Update Commercial Insights: Contract law in focus: a look at current judgements and legal reforms New horizons in distribution antitrust law?

Digital consumer protection: current case law and European legislation Franchise Update: Key decisions in 2023 Classics of authorised dealer law still relevant Commercial agency agreements in court: current decisions and their impact Logistics law in focus: current developments and challenges Guarantee of validity and attribution of knowledge in factoring in the focus of case law"
