title,url,date
News on hybrid cartel proceedings: regulatory impartiality even after settlement negotiations have been terminated?,https://www.noerr.com/en/insights/news-on-hybrid-cartel-proceedings-regulatory-impartiality-even-after-settlement-negotiations-have-been-terminated,2024-04-08
Berliner Sparkasse succeeds with Noerr in model declaratory proceedings,https://www.noerr.com/en/insights/noerr-erringt-etappensieg-fuer-berliner-sparkasse-in-musterfeststellungsverfahren,2024-04-05
The European Commission’s revised Market Definition Notice for competition cases,https://www.noerr.com/en/insights/the-european-commissions-revised-market-definition-notice-for-competition-cases,2024-04-03
"Digital Markets Act: European Commission opens investigations against Alphabet, Apple and Meta",https://www.noerr.com/en/insights/digital-markets-act-european-commission-opens-investigations,2024-03-28
CSDDD update: Breakthrough in European Corporate Sustainability Due Diligence Directive (CSDDD)?,https://www.noerr.com/en/insights/csddd-update-breakthrough-in-european-corporate-sustainability-due-diligence-directive,2024-03-21
Company succession: new option trap when exempting operating assets,https://www.noerr.com/en/insights/optionsfalle-bei-verschonung-von-betriebsvermoegen,2024-03-15
Update on the Data Governance Act,https://www.noerr.com/en/insights/update-on-the-data-governance-act,2024-03-12
European data protection authorities start coordinated investigation into right of access,https://www.noerr.com/en/insights/european-data-protection-authorities-start-coordinated-investigation,2024-03-11
Classics of authorised dealer law still relevant,https://www.noerr.com/en/insights/classics-of-authorised-dealer-law-still-relevant,2024-03-04
Digital consumer protection: current case law and European legislation,https://www.noerr.com/en/insights/digital-consumer-protection-current-case-law-and-european-legislation,2024-03-04
Commercial agency agreements in court: current decisions and their impact,https://www.noerr.com/en/insights/commercial-agency-agreements-in-court-current-decisions-and-their-impact,2024-03-04
Logistics law in focus: current developments and challenges,https://www.noerr.com/en/insights/logistics-law-in-focus-current-developments-and-challenges,2024-03-04
Contract law in focus: a look at current judgements and legal reforms,https://www.noerr.com/en/insights/contract-law-in-focus-a-look-at-current-judgements-and-legal-reforms,2024-03-04
Guarantee of validity and attribution of knowledge in factoring in the focus of case law,https://www.noerr.com/en/insights/guarantee-of-validity-and-attribution-of-knowledge-in-factoring-in-the-focus-of-case-law,2024-03-04
Franchise Update: Key decisions in 2023,https://www.noerr.com/en/insights/franchise-update-key-decisions-in-2023,2024-03-04
New horizons in distribution antitrust law?,https://www.noerr.com/en/insights/new-horizons-in-distribution-antitrust-law,2024-03-04
Green light for CCS and CCU – German federal government presents key issues paper,https://www.noerr.com/en/insights/gruenes-licht-fuer-ccs-und-ccu-eckpunktepapier-der-bundesregierung-vorgelegt,2024-03-01
Update Commercial 2024,https://www.noerr.com/en/insights/update-commercial-2024,2024-03-01
Judgment of the Cologne Administrative Court of 17 November 2023 – BNetzA Acted Unlawfully by Naming Company in Press Release,https://www.noerr.com/en/insights/bnetza-acted-unlawfully-by-naming-company-in-press-release,2024-03-01
Russian courts target Russian subsidiaries of Western companies when enforcing debts,https://www.noerr.com/en/insights/russian-courts-are-targeting-russian-subsidiaries-of-western-companies-when-enforcing-debts,2024-02-27
The Digital Operational Resilience Act (DORA) and its Significance for the Financial Sector,https://www.noerr.com/en/insights/the-digital-operational-resilience-act-dora-and-its-significance-for-the-financial-sector,2024-02-26
13th sanctions package against Russia: Third countries and drones,https://www.noerr.com/en/insights/13th-sanctions-package-against-russia-third-countries-and-drones,2024-02-26
Data privacy pitfall: Cookie banners must allow a genuine choice,https://www.noerr.com/en/insights/data-privacy-pitfall-cookie-banners-must-allow-a-genuine-choice,2024-02-26
Russian Presidential Decree No 8 paves the way for expropriation,https://www.noerr.com/en/insights/russian-presidential-decree-no-8-paves-the-way-for-expropriation,2024-02-20
Complex compliance: Companies face challenges of Russia sanctions,https://www.noerr.com/en/insights/companies-face-challenges-of-russian-sanctions,2024-02-20
Employee participation plans under the Future Financing Act (Zukunfts­finanzierungs­gesetz) – Important changes and practical implementation,https://www.noerr.com/en/insights/mitarbeiterbeteiligungsprogramme-nach-dem-zukunftsfinanzierungsgesetz-wesentliche-neuerungen-und-praktische-umsetzung,2024-02-19
European Commission launches first in-depth investigation under the Foreign Subsidies Regulation,https://www.noerr.com/en/insights/european-commission-launches-first-in-depth-investigation-under-fsr,2024-02-19
Update to the Car Energy Consumption Labelling Regulation – Amendment to car labelling requirements adopted,https://www.noerr.com/en/insights/update-to-the-car-energy-consumption-labelling-regulation,2024-02-15
"Foreign Subsidies Regulation: Initial experience, new “State aid” developments",https://www.noerr.com/en/insights/foreign-subsidies-regulation-initial-experience,2024-02-13
Poland’s Family Foundation Act: celebrating its first anniversary,https://www.noerr.com/en/insights/poland-family-foundation-act,2024-02-12
Stronger artists’ rights or red tape for streaming services? – European Parliament proposes stricter regulation of music streaming services,https://www.noerr.com/en/insights/stronger-artists-rights-or-red-tape-for-streaming-services,2024-02-12
Reform of the Capital Markets Model Case Act (KapMuG): Speedier proceedings planned,https://www.noerr.com/en/insights/reform-of-the-capital-markets-model-case-act-kapmug,2024-02-09
Arbitration: a lifesaver in a sea of actions taken by the Russian Federation,https://www.noerr.com/en/insights/arbitration-a-lifesaver-in-a-sea-of-actions-taken-by-the-russian-federation,2024-02-06
European Data Law,https://www.noerr.com/en/insights/european-regulation-of-data-and-ai-data-compliance-by-design-and-data-compliance-governance,2024-02-02
Occupational retirement provision update: One more year to implement DORA,https://www.noerr.com/en/insights/occupational-retirement-provision-update-one-more-year-to-implement-dora,2024-01-31
2024: a year of strikes? ‒ Options for employers to react to industrial action (Part II),https://www.noerr.com/en/insights/2024-a-year-of-strikes-options-for-employers-to-react-to-industrial-action-part-ii,2024-01-29
Final text of the European AI Act – What companies and public institutions that want to use AI systems need to be prepared for,https://www.noerr.com/en/insights/final-text-of-the-european-ai-act-what-companies-and-public-institutions-that-want-to-use-ai-systems-need-to-be-prepared-for,2024-01-25
CJEU: Beginning of the limitation period depends on knowledge of the law,https://www.noerr.com/en/insights/cjeu-beginning-of-the-limitation-period-depends-on-knowledge-of-the-law,2024-01-26
Ensuring compliance with the Digital Markets Act,https://www.noerr.com/en/insights/ensuring-compliance-with-the-digital-markets-act,2024-01-24
Assigning external personnel from one country to work in another country: ECJ judgment defines possibilities for withdrawing A1 certificates,https://www.noerr.com/en/insights/assigning-external-personnel-from-one-country-to-work-in-another-country,2024-01-25
Updated Federal Ministry of Finance’s circular on the treatment of income from employment under double tax treaties,https://www.noerr.com/en/insights/updated-federal-ministry-of-finances-circular-on-the-treatment-of-income,2024-01-23
New German Investment Firms Remuneration Regulation comes into force,https://www.noerr.com/en/insights/new-german-investment-firms-renumeration-regulation-comes-into-force,2024-01-22
The “new kid on the block”: the Foreign Subsidies Regulation,https://www.noerr.com/en/insights/competition-outlook-2024-the-foreign-subsidies-regulation,2024-01-17
Almost two years of the Vertical Block Exemption Regulation and other topics from the world of distribution antitrust law,https://www.noerr.com/en/insights/competition-outlook-2024-almost-two-years-of-the-vertical-block-exemption-regulation,2024-01-17
Digital antitrust law in Germany: one step ahead,https://www.noerr.com/en/insights/competition-outlook-2024-digital-antitrust-law-in-germany,2024-01-17
Court reviews investment control,https://www.noerr.com/en/insights/competition-outlook-2024-court-reviews-investment-control,2024-01-17
German merger control: Federal Cartel Office has a „second string to its bow“,https://www.noerr.com/en/insights/competition-outlook-2024-german-merger-control,2024-01-17
Stricter enforcement of European merger control,https://www.noerr.com/en/insights/competition-outlook-2024-stricter-enforcement-of-european-merger-control,2024-01-17
Digital Markets Act,https://www.noerr.com/en/insights/competition-outlook-2024-digital-markets-act,2024-01-17
Public enforcement – competition authorities active in a broad variety of industries,https://www.noerr.com/en/insights/competition-outlook-2024-public-enforcement,2024-01-17
Record number of judgments on level of damage in antitrust damages cases,https://www.noerr.com/en/insights/competition-outlook-2024-record-number-of-judgements,2024-01-17
"European State aid law – a key to the European Union’s crisis management, transformation and competitiveness",https://www.noerr.com/en/insights/competition-outlook-2024-european-state-aid-law,2024-01-17
The clean team approach in M&A & PE,https://www.noerr.com/en/insights/the-clean-team-approach-in-ma-and-pe,2024-01-15
German Federal Court of Justice holds that arbitration clause in extra-EU BIT is compatible with EU law,https://www.noerr.com/en/insights/german-federal-court-of-justice-holds-that-arbitration-clause-in-extra-eu-bit-is-compatible-with-eu-law,2024-01-12
Four things legal depart­ments should do now in relation to NIS 2,https://www.noerr.com/en/insights/four-things-legal-departments-should-do-now-in-relation-to-nis-2,2024-01-08
Non-disclosure agreements in M&A & PE transactions,https://www.noerr.com/en/insights/non-disclosure-agreements-in-ma-pe-transactions,2024-01-05
Fiscal Court facilitates transfer of operating assets by relaxing “90% test”,https://www.noerr.com/en/insights/fiscal-court-facilitates-transfer-of-operating-assets-by-relaxing-90-percent-test,2023-12-27
Regulatory & Governmental Affairs - Europanews 2023,https://www.noerr.com/en/insights/regulatory-governmental-affairs---europanews-2023,2023-12-27
12th EU sanctions package: Companies need to take action,https://www.noerr.com/en/insights/12th-eu-sanctions-package-companies-need-to-take-action,2023-12-20
ECJ judgment: compensation for anxiety and worry following data breach,https://www.noerr.com/en/insights/ecj-judgment-compensation-for-anxiety-and-worry-following-data-breach,2023-12-15
Update on occupational pension schemes: Calculating part-time workers’ company pensions,https://www.noerr.com/en/insights/update-on-occupational-pension-schemes-calculating-part-time-workers-company-pensions,2023-12-15
European Supply Chain Act (CSDDD) nearing the finish line,https://www.noerr.com/en/insights/european-supply-chain-act-csddd-nearing-the-finish-line,2023-12-15
Platform work: Stricter regulation on the horizon,https://www.noerr.com/en/insights/platform-work-stricter-regulation-on-the-horizon,2023-12-14
ECJ judgment on SCHUFA score – what companies now need to consider,https://www.noerr.com/en/insights/ecj-judgment-on-schufa-score-what-companies-now-need-to-consider,2023-12-07
Russian courts disregard arbitration clauses in favour of Russia-friendly/­neutral forums,https://www.noerr.com/en/insights/russian-courts-disregard-arbitration-clauses,2023-12-08
US court refuses to enforce DIFC-LCIA arbitration clause,https://www.noerr.com/en/insights/us-court-refuses-to-enforce-difc-lcia-arbitration-clause,2023-12-06
The Anti-Coercion Instrument is about to enter into force,https://www.noerr.com/en/insights/the-anti-coercion-instrument-is-about-to-enter-into-force,2023-12-07
Update to occupational pension schemes: Can remuneration and occupational pensions be combined?,https://www.noerr.com/en/insights/update-to-occupational-pension-schemes-can-renumeration-and-occupational-pensions-be-combined,2023-12-01
"Update on EU State aid law: Partial extension of the Temporary Crisis and Transition Framework (""TCTF"")",https://www.noerr.com/en/insights/update-eu-beihilferecht---teilweise-verlaengerung-des-befristeten-krisen-und-transformationsrahmens,2023-11-22
Vehicle emissions ‒ status of the legislative process for the new Euro 7 regulation,https://www.noerr.com/en/insights/vehicle-emissions-status-of-the-legislative-process-for-the-new-euro-7-regulation,2023-11-22
Russia exits – Russian Prosecutors go after Russian Managers of foreign Subsidiaries?,https://www.noerr.com/en/insights/unternehmensrueckzug-aus-russland---russische-manager-auslaendischer-tochtergesellschaften-verstaerkt-im-visier-der-russischen-staatsanwaltschaft,2023-11-17
Update on occupational pension schemes: Employers’ obligation to assume liability for pension reductions,https://www.noerr.com/en/insights/update-on-occupational-pension-schemes-employers-obligation-to-assume-liability-for-pension-reductions,2023-11-16
Entry into Force of 11th Amendment to the German Competition Act,https://www.noerr.com/en/insights/entry-into-force-of-11th-amendment-to-the-german-competition-act,2023-11-09
Poland: New State aid instrument,https://www.noerr.com/en/insights/poland-new-state-aid-instrument,2023-10-30
Romania: Important fiscal measures published for reducing the budget deficit,https://www.noerr.com/en/insights/romania-important-fiscal-measures-published-for-reducing-the-budget-deficit,2023-10-30
EU designates first six gatekeepers under the DMA,https://www.noerr.com/en/insights/eu-designates-first-six-gatekeepers-under-the-dma,2023-10-30
20th Ordinance amending German Foreign Trade and Payments Ordinance is now in force,https://www.noerr.com/en/insights/20th-ordinance-amending-german-foreign-trade-and-payments-ordinance-is-now-in-force,2023-10-23
Criminal record certificate in Franchise Agreements: Permissibility of the request?,https://www.noerr.com/en/insights/criminal-record-certificates-in-franchise-agreements-permissibility-of-the-request,2023-10-23
Landmark decision by the German Federal Court of Justice on disclosure duties in real estate sales – relevant to entire M&A practice,https://www.noerr.com/en/insights/landmark-decision-by-the-german-federal-court-of-justice-on-disclosure-duties-in-real-estate-sales-relevant-to-entire-ma-practice,2023-10-19
German Supply Chain Act update: Federal Office for Economic Affairs and Export Control investigates possible violations of the Supply Chain Act,https://www.noerr.com/en/insights/german-supply-chain-act-federal-office-investigates-possible-violations,2023-10-20
Reporting obligations in Germany in the case of security incidents,https://www.noerr.com/en/insights/reporting-obligations-in-germany-in-the-case-of-security-incidents,2023-10-16
Federal Ministry of Finance publishes draft of a new Reorganisation Tax Decree,https://www.noerr.com/en/insights/federal-ministry-of-finance-publishes-draft-of-a-new-reorganisation-tax-decree,2023-10-16
New class action – Act on representative actions now in force,https://www.noerr.com/en/insights/new-class-action-act-on-representative-actions-now-in-force,2023-10-13
Update – procedure for precedents at German Federal Court of Justice (as at 5 October 2023),https://www.noerr.com/en/insights/update-procedure-for-precedents-at-german-federal-court-of-justice,2023-10-06
Carbon Border Adjustment Mechanism: Implementing Regulation Provides Necessary Guidance For The Transitional Period Starting 1 October 2023,https://www.noerr.com/en/insights/carbon-border-adjustment-mechanism-implementing-regulation-provides-necessary-guidance-for-transitional-period,2023-09-22
Age verification and protection of minors under the GDPR: Decision on the processing of childrens’ data by TikTok,https://www.noerr.com/en/insights/altersverifizierung-und-minderjaehrigenschutz-in-der-dsgvo,2023-09-19
Ministry of Finance publishes draft of the Act to Improve the Fight against Financial Crime (FKBG),https://www.noerr.com/en/insights/german-ministry-of-finance-publishes-draft-of-the-act-to-improve-the-fight-against-financial-crimes,2023-09-19
Act to Promote Skilled Worker Immigration – Key simplifi­cations at a glance,https://www.noerr.com/en/insights/act-to-promote-skilled-worker-immigration-key-simplifications-at-a-glance,2023-09-18
Working remotely from another country – Social security law,https://www.noerr.com/en/insights/working-remotely-from-another-country-social-security-law,2023-09-08
European Data Protection Board: Updated guidelines on the calculation of administrative fines,https://www.noerr.com/en/insights/european-data-protection-board-updated-guidelines-on-the-calculation-of-administrative-fines,2023-08-29
Cour de Cassation Requires Parties to Invoke Irregularities Before Arbitral Tribunal and the Arbitration Institution to Avoid Waiver of Rights,https://www.noerr.com/en/insights/cour-de-cassation-requires-parties-to-invoke-irregularities-before-arbitral-tribunal-and-the-arbitration-institution-to-avoid-waiver-of-rights,2023-08-28
Update: Effectiveness of jurisdiction ­agreements with business founders,https://www.noerr.com/en/insights/update-effectiveness-of-jurisdiction-agreements-with-business-founders,2023-08-24
Resale price maintenance not automatically a per se infringement of EU competition law,https://www.noerr.com/en/insights/resale-price-maintenance-not-automatically-an-per-se-infringement-of-eu-competition-law,2023-08-25
Government Draft of the Future Financing Act (Zukunfts­finanzierungs­gesetz – ZuFinG) – Opportunities for Real Estate Funds,https://www.noerr.com/en/insights/government-draft-of-the-future-financing-act-zukunftsfinanzierungsgesetz,2023-08-23
Update Pkw-EnVKV – ­Novellierung der Pkw-Kennzeichnungs­pflichten,https://www.noerr.com/en/insights/update-regarding-pkw-envkv-obligations-of-the-german-car-labelling-ordinance-for-cars-to-be-amended-,2023-08-16
German Digital Services Act complements EU Digital Services Act ‒ new rules for online services,https://www.noerr.com/en/insights/das-digitale-dienste-gesetz-ergaenzt-den-digital-services-act-die-neuen-spielregeln-fuer-online-dienste,2023-08-16
New EU Toy Safety Regulation – EU Commission proposal,https://www.noerr.com/en/insights/new-eu-toy-safety-regulation-eu-commission-proposal,2023-08-14
Tax law changes in 2023/2024: Federal Ministry of Finance publishes several proposals,https://www.noerr.com/en/insights/tax-law-changes-in-2023-2024-federal-ministery-of-finances-publishes-several-proposals,2023-08-11
Compliance risks from “outdated” status determination decisions,https://www.noerr.com/en/insights/compliance-risks-from-outdated-status-determination-decisions,2023-08-10
The German KRITIS umbrella act: strengthening physical infrastructure resilience,https://www.noerr.com/en/insights/the-german-kritis-umbrella-act-strengthening-physical-infrastructure-resilience,2023-08-09
Changes to real property-owning private partnerships under the German Civil Code from 1 January 2024 – Q&A list,https://www.noerr.com/en/insights/changes-to-real-property-owning-private-partnerships-under-the-german-civil-code-from-1-january-2024-qa-list,2023-08-08
Climate action contracts – first auction in 2023 and new FAQs from the German Federal Ministry for Economic Affairs and Climate Action,https://www.noerr.com/en/insights/climate-action-contracts-first-auction-in-2023-and-new-faqs-from-the-german-federal-ministry-for-economic-affairs-and-climate-action,2023-08-03
White Collar Criminal Law Meets Foreign Arbitration in Recent U.S. Supreme Court Ruling,https://www.noerr.com/en/insights/white-collar-criminal-law-meets-foreign-arbitration,2023-08-03
,https://www.noerr.com/en/insights/arbeitnehmerueberlassung-im-schein-gemeinschaftsbetrieb,2023-07-31
New EU Battery Regulation published in the Official Journal ‒ important rules for the growing battery market,https://www.noerr.com/en/insights/new-eu-battery-regulation-published-in-the-official-journal-important-rules-for-the-growing-battery-market,2023-07-28
Binding EU rules for recharging points and hydrogen refuelling stations ‒ Council adopts the AFIR,https://www.noerr.com/en/insights/binding-eu-rules-for-recharging-points-and-hydrogen-refuelling-stations-council-adopts-the-afir,2023-07-28
EU Proposals for a Revised Legal Framework for Payment Services (PSD3) and Financial Data Access (FIDA) Published,https://www.noerr.com/en/insights/eu-proposals-for-a-revised-legal-framework-for-payment-services-psd3-and-financial-data-access-fida-published,2023-07-25
Federal Ministry of Finance publishes draft letter on anti-hybrid rules (§ 4k EStG),https://www.noerr.com/en/insights/federal-ministry-of-finance-publishes-draft-letter-on-anti-hybrid-rules-4k-estg,2023-07-24
BaFin notice on insurance brokerage by group insurance policy­holders,https://www.noerr.com/en/insights/bafin-notice-on-insurance-brokerage-by-group-insurance-policyholders,2023-07-25
European Court of Justice backs up European Commission’s tough approach to EU merger control enforcement,https://www.noerr.com/en/insights/european-court-of-justice-backs-up-european-commissions-tough-approach-to-eu-merger-control-enforcement,2023-07-20
Constitutional concerns about planned framework law on nationalisation of housing companies,https://www.noerr.com/en/insights/constitutional-concerns-about-planned-framework-law-on-nationalisation-of-housing-companies,2023-07-17
German Federal Cartel Office: vehicle infotainment system services licensing not compatible with new German antitrust provision,https://www.noerr.com/en/insights/entscheidung-des-bundeskartellamtes-im-zusammenhang-mit-der-lizenzierung-bestimmter-dienste-fuer-infotainmentsysteme-in-fahrzeugen-ergangen,2023-07-13
Update: New class action – Bundestag passes representative action for redress,https://www.noerr.com/en/insights/update-new-class-action-bundestag-passes-representative-action-for-redress,2023-07-14
Cast off for EU-US data transfer – European Commission publishes adequacy decision for new EU-US Data Privacy Framework,https://www.noerr.com/en/insights/cast-off-for-eu-us-data-transfer-european-commission-publishes-adequacy-decision,2023-07-12
Final Implementing Regulation for the Foreign Subsidies Regulation published,https://www.noerr.com/en/insights/veroeffentlichung-der-finalen-durchfuehrungsverordnung-zur-foreign-subsidies-regulation,2023-07-11
Romania: Country-by-Country public reporting implemented by Romania starting 1 January 2023,https://www.noerr.com/en/insights/romania-country-by-country-public-reporting-implemented-by-romania-starting-1-january-2023,2023-07-07
Regulation (EU) 2023/1230 on machinery ‒ a legal regime for machinery in Europe,https://www.noerr.com/en/insights/regulation-eu-2023-1230-on-machinery-a-legal-regime-for-machinery-in-europe,2023-06-30
11th hour? EU Imposes Another Round of Sanctions Against Russia,https://www.noerr.com/en/insights/11th-hour-eu-imposes-another-round-of-sanctions-against-russia,2023-06-26
Procedure for precedents at the Federal Court of Justice,https://www.noerr.com/en/insights/procedure-for-precedents-at-the-federal-court-of-justice,2023-06-19
EU Carbon Border Adjustment Mechanism – Public Consultation on Draft Implementing Regulation Until 11 July 2023,https://www.noerr.com/en/insights/eu-carbon-border-adjustment-mechnism-public-consultation-on-draft-implementing-regulation-until-11-july-2023,2023-06-16
The new EU Deforestation Regulation – What companies need to do to ensure supply chains do not involve deforestation,https://www.noerr.com/en/insights/the-new-eu-deforestation-regulation-what-companies-need-to-do-to-ensure-supply-chains-do-not-involve-deforestation,2023-06-13
Increase of the Documentation Obligations for Cross-Border Transactions in Germany,https://www.noerr.com/en/insights/increase-of-the-documentation-obligations-for-cross-border-transactions-in-germany,2023-06-12
New draft citizenship law,https://www.noerr.com/en/insights/new-draft-citizenship-law,2023-06-12
How important is the new Whistleblower Protection Act to public undertakings?,https://www.noerr.com/en/insights/how-important-is-the-new-whistleblower-protection-act-to-public-undertakings,2023-06-12
Financial Implications and Increased Documentation Obligations Tax Haven Defense Act in Germany,https://www.noerr.com/en/insights/financial-implications-and-increased-documentation-obligations-tax-haven-defense-act-in-germany,2023-06-12
Tightened Obligations to Submit Transfer Pricing Documentation to German Tax Authorities,https://www.noerr.com/en/insights/tightened-obligations-to-submit-transfer-pricing-documentation-to-german-tax-authorities,2023-06-12
Additional information on unresolved issues in the Foreign Subsidies Regulation,https://www.noerr.com/en/insights/additional-information-on-unresolved-issues-in-the-foreign-subsidies-regulation,2023-06-09
Romania: Procurement principles to obtain project funding under the PNRR,https://www.noerr.com/en/insights/romania-procurement-principles-to-obtain-project-funding-under-the-pnrr,2023-05-31
Regulatory framework for FinTechs in Germany in 2023,https://www.noerr.com/en/insights/regulatory-framework-for-fintechs-in-germany-in-2023,2023-05-23
The draft bill to strengthen Germany as place of jurisdiction,https://www.noerr.com/en/insights/the-draft-bill-to-strengthen-germany-as-place-of-jurisdiction,2023-05-22
Bill to Transpose the NIS2 Directive,https://www.noerr.com/en/insights/bill-to-transpose-the-nis2-directive,2023-05-22
EU regulation establishing a carbon border adjustment mechanism has entered into force,https://www.noerr.com/en/insights/eu-regulation-establishing-a-carbon-border-adjustment-mechanism-has-entered-into-force,2023-05-19
"Similar, yet Different – the Rendering of Evidence Before the UPC",https://www.noerr.com/en/insights/similar-yet-different-the-rendering-of-evidence-before-the-upc,2023-05-17
Extension of the EU’s Motor Vehicle Block Exemption Regulation and adjustment of the Guidelines for the motor vehicle sector,https://www.noerr.com/en/insights/extension-of-the-eus-motor-vehicle-block-exemption-regulation-and-adjustment-of-the-guidelines-for-the-motor-vehicle-sector,2023-05-12
Social media guidelines in franchise systems,https://www.noerr.com/en/insights/social-media-guidelines-in-franchise-systems,2023-05-12
German Whistle­blower Protection Act on the home straight,https://www.noerr.com/en/insights/german-whistleblower-protection-act-on-the-home-straight,2023-05-10
Notarisation of SPA or APA,https://www.noerr.com/en/insights/notarisation-of-spa-or-apa,2023-05-09
Hungarian DPA imposes first fine for website cookie management,https://www.noerr.com/en/insights/hu-cookie-act-esm,2023-05-05
CJEU judgment: Right to compensation for non-material damage for violation of GDPR,https://www.noerr.com/en/insights/eugh-urteilt-immaterieller-schadensersatz-bei-datenschutzverletzungen-auch-bei-bagatellen,2023-05-04
Romania: Amendments to income tax exemption for the IT industry,https://www.noerr.com/en/insights/romania-amendments-to-income-tax-exemption-for-the-it-industry,2023-05-03
Foreign Requests for Evidence: Has Germany Found a Better Solution or Opened Pandora’s Box?,https://www.noerr.com/en/insights/foreign-requests-for-evidence-has-germany-found-a-better-solution-or-opened-pandoras-box,2023-05-02
Climate Change in SEP Licensing? - The European Commission’s Newly Released Draft of an SEP Regulation,https://www.noerr.com/en/insights/climate-change-in-sep-licensing-the-european-commissions-newly-released-draft-of-an-sep-regulation,2023-04-28
"Flexible Case Management, Strict Deadlines? The Procedure Before the UPC",https://www.noerr.com/en/insights/flexible-case-management-strict-deadlines-the-procedure-before-the-upc,2023-04-28
Anti-Coercion Instrument,https://www.noerr.com/en/insights/anti-coercion-instrument,2023-04-28
Hungary: Introduction to the new Company Act,https://www.noerr.com/en/insights/hu-new-company-act,2023-04-27
Hungarian implementation of the EU Whistleblowing Directive,https://www.noerr.com/en/insights/hu-whistleblowing,2023-04-27
Putin allows Seizure of Russian assets of Foreign Companies,https://www.noerr.com/en/insights/putin-allows-seizure-of-russian-assets-of-foreign-companies,2023-04-26
Will working time soon have to be recorded electronically?,https://www.noerr.com/en/insights/will-working-time-soon-have-to-be-recorded-electronically,2023-04-26
Carbon Border Adjustment Mechanism Adopted,https://www.noerr.com/en/insights/carbon-border-adjustment-mechanism-adopted,2023-04-26
Introducing a draft directive on the right to repair,https://www.noerr.com/en/insights/introducing-a-draft-directive-on-the-right-to-repair,2023-04-26
German Federal Court of Justice: providing security for costs of legal enforcement of domestic and foreign arbitral awards in Germany,https://www.noerr.com/en/insights/german-federal-court-of-justice-providing-security-for-costs-of-legal-enforcement-of-domestic-and-foreign-arbitral-awards-in-germany,2023-04-25
"Hungary: Significant Changes to the Labor Code From January 1, 2023",https://www.noerr.com/en/insights/hu-labour-code-changes,2023-04-25
Bamberg Higher Regional Court rules on insurance claim under vehicle recall insurance policy,https://www.noerr.com/en/insights/bamberg-higher-regional-court-rules-on-insurance-claim--under-vehicle-recall-insurance-policy,2023-04-24
European Data Protection Board: Updated guidelines on the right of access,https://www.noerr.com/en/insights/european-data-protection-board-updated-guidelines-on-the-right-of-access,2023-04-24
Impact of the Foreign Subsidies Regulation on Private Equity firms and other institutional investors,https://www.noerr.com/en/insights/impact-of-the-foreign-subsidies-regulation-on-private-equity-firms-and-other-institutional-investors,2023-04-21
Romania: Latest changes to VAT exemptions,https://www.noerr.com/en/insights/romania-latest-changes-to-vat-exemptions,2023-04-20
Reform of EU State aid law: Major subsidies pave the way for climate neutrality,https://www.noerr.com/en/insights/reform-of-eu-state-aid-law-major-subsidies-pave-the-way-for-climate-neutrality,2023-04-18
UPC Divisions And Locations: Where Can I File Which Action?,https://www.noerr.com/en/insights/upc-divisions-and-locations-where-can-i-file-which-action,2023-04-14
Romania: The double-edged sword of ChatGPT in the workplace,https://www.noerr.com/en/insights/romania-the-double-edged-sword-of-chatgpt-in-the-workplace,2023-04-05
