Firm,Publication Title,Chunk Text
Hengeler Mueller,Brussels à Jour: La Rentrée 2023 – Things to Have on Your Radar after the Summer Break,"It broadens the scope of transactions that could potentially benefit from a simplified review.

The 2023 Merger Simplification Package consists of a revised Implementing Regulation, a Notice on Simplified Procedure and a Communication on the transmission of docu- ments.

A Q&A document covers practical questions.

The Notice on Simplified Procedure sets out the categories of cases which may be eligible for a simplified review (and which do not lead to an affected market).

In particular, the category of simplified cases is broadened to include, e.g., cases in which the previous September 2023 5 combined market share thresholds are exceeded up to a certain limit, but in which the market concentration index (HHI) delta is below 150.

It further introduces a category of super-simplified cases, which may be notified without having to undergo pre-notifi- cation discussions with the Commission.

Joint Ventures that not active in the EEA and transactions where the parties activities neither overlap horizontally, nor are vertically linked fall within this category.

Finally, a flexibility clause allows the Commission to treat transactions as simplified cases, even though the thresholds for a simplified treat- ment are slightly exceeded.

The Commission expects that approx.

10% of the cases previously reviewed under the normal procedure would qualify for a simplified treatment under the discretionary sim- plified treatment.

The notification forms have been amended, including the introduction of a new tick- the-box format Short Form CO for simplified cases.

However, it needs to be noted that while the format may be simplified, the level of information required has increased and now requires notifying parties to provide information on non-controlling shareholdings above 10% and cross-directorships.

For non-simplified cases, the Form CO now requires parties to submit all data that is col- lected and stored in the ordinary course of business and that could be useful for a quan- titative economic analysis (Sec. 5.5 of the Form CO).

Parties will also need to describe how they use such data in the normal course of business and provide analyses derived from such data (Sec. 5.6 of the Form CO).

On a more practical note, all documents  notifications and annexes  can be submitted electronically.

Documents that need to be signed will have to be signed using a Qualified Electronic Signature (QES) recognised by the Commission.

Despite this progress, filings still have to be submitted by 5pm (and 4pm on Fridays).

WHEN?

Good news  simplification as of now: the 2023 Merger Simplification Pack- age entered into force on 1 September 2023 (and it is mandatory to use the revised notification forms!)

Foreign Subsidies Regulation: It is about to get real As most of our readers are probably well aware, the hotly anticipated  and one may add: infamous  Regulation (EU) 2022/2560 on Foreign Subsidies (FSR) entered into force on 12July 2023.

Many large M&A deals are now subject to a new screening process: any deal that falls under the FSR thresholds and is (i) signed after 12 July 2023 and (ii) due to close after 12 October 2023 must be notified to, and approved by, the Commission prior to closing.

The mandatory notification tool will formally catch a wide array of deals, irrespective of whether the contributions received by a non-EU country have a connection to the trans- action or otherwise potential distortive effects.

A formal FSR filing is always required  where at least one of the merging parties, the target company, or the JV has a turnover exceeding EUR 500m in the EU in the last financial year; and September 2023 6  where the acquirer and/or the target company, including all their group companies, received financial contributions by non-EU countries of more than EUR 50m, on an aggregated basis, in the last three years prior to the signing of an agreement, an- nouncement of a public bid or acquisition of a controlling interest."
Hengeler Mueller,Brussels à Jour: La Rentrée 2023 – Things to Have on Your Radar after the Summer Break,"While information on such financial contributions needs to be collected to determine a filing requirement, the Commission has  following harsh criticism  significantly alle-

viated the burden on the reporting obligations within a filing.

In the final Implementing Regulation (EU) 2023/1441, certain categories of contributions have been exempted from reporting and only such of risky and particularly harmful nature (e.g. unlimited state guarantees) need to be described in detail.

And after long discussions, the Commission also made a concession for PE deals, al- lowing PE firms to report  under certain conditions  only on contributions granted to companies managed by the specific acquiring fund as opposed to all funds managed.

Note however: For determining the filing thresholds, still all contributions to PE funds are relevant (as are turnover figures, mirroring the approach under EU merger control rules)

So now that we have the final documents before us and the FSR becomes a deal reality  what do companies and M&A dealmakers have to bear in mind?

Key points to be con- sidered are:  Information collection:

Companies should  if not done already  systemically collect and track all financial contributions received by non-EU countries (public au- thorities and undertakings with links to the State alike) over the last three years.

That could for instance take the form of subsidy scorecard listing all relevant contracts, tax reliefs, capital injections for subsidiaries etc.  

Considering request for information waivers: The Commission can dispense information requirements in a FSR filing if information is not reasonably available to the parties (e.g., because authorities in third countries refuse to cooperate).

In rele- vant cases, companies should prepare arguments to that end to substantiate a poten- tial waiver request to the EC within pre-notification discussions.  

Consider impact on deal timetable: The FSR not only imposes a standstill obli- gation similar to the EUMR but also mirrors its timetable.

The FSR review process also foresees a Phase 1 review of 25 working days after formal notification, following a potential in-depth Phase 2 investigation of 90 working days in case of substantive concerns (potential extension by 15 working days in case commitments are offered).

As in EU merger control, the Commission encourages parties to engage in pre-notifi- cation discussions on the basis of a draft notification form.

In light of this, dealmakers should consider the impact of a FSR review on the deal timeline (e.g., Long-Stop- Date), having recourse to their EUMR experience.

September 2023 7  Dealmakers should also think about how to reflect a potential FSR filing in deal documents:  Conditions Precedent as known for EU merger control and/or FDI proceedings.  

Cooperation obligations to ensure smooth filing preparations and engagement of all parties before the Commission, which might be particularly important given the extensive (and potentially difficult) disclosure on financial contributions by non-EU countries and corresponding information requests to be expected during an FSR review.  

Efforts covenants, e.g., on negotiating and accepting possible remedies, as the FSR has a different focus and goes beyond the types of divestiture or behavioral commitments typically accepted under the EUMR.  

Risk allocation: Negotiation of hell-or-high water clauses or break-up fees to address uncertainty about deal clearance, in particular in cases of high visibility (e.g., investments from China, transactions in strategic sectors such as semicon- ductors, healthcare etc.).  

Possible springing conditions: Under the FSR, the Commission will also have powers to call in below-threshold deals (as under Article 22 EUMR) for review, a risk that can and should be addressed for non-notifiable deals proactively.

That is again particularly true for highly visible cases."
Hengeler Mueller,Brussels à Jour: La Rentrée 2023 – Things to Have on Your Radar after the Summer Break,"That is again particularly true for highly visible cases.  

Prepare for potential parallel Commission reviews: A number of M&A trans- actions may require a filing under both FSR and the EUMR.

As things stand, such filings would be dealt with by different case teams and companies have to prepare for potential divergence in terms of timing (different length of pre-notification, remedy discussions), different focus of such reviews and having to consider additional reme- dies.

Companies should seek close contact with the Commission early on to align on such risks.  

Consider interplay with national procedures: A number of cases might however only fall under the FSR and potential national merger control and/or FDI procedures.

This poses similar questions as raised above on necessary closing conditions, deal timelines and potentially conflicting remedies.

WHATS NEXT?

Companies and dealmakers now need to face the new realities  there is yet another layer to consider in M&A transactions.

Stay tuned for the 12 Oc- tober, when the Commission will receive the first notifications and hopefully provides further guidance based on its first experiences soon after.

As you see, no shortage on EU competition law topics  busy times ahead.

If you want to stay up to speed: Dont forget to follow us on LinkedIn, for your favorite EU competition law topics!

September 2023 8 Contact Markus Rhrig Partner T +32 2 7885 525 markus.roehrig@hengeler.com Philipp Otto Neideck Partner T +49 211 8304 719 philipp.neideck@hengeler.com Joachim Burger Senior Associate T +32 2 7885 547 joachim.burger@ hengeler.com Katarina Bauer

Associate T +49 211 8304 385 katarina.bauer@hengeler.com Christian Dankerl Senior Associate T +49 211 8304 734 christian.dankerl@ hengeler.com Christoph M. Sielmann

Associate T +32 2 7885 526 christoph.sielmann@ hengeler.com www.hengeler.com

Follow us Dont miss any edition of our Brussels  Jour News letter.

You can simply follow the hashtag

#Brusselsajour on LinkedIn to make sure you receive our updates in your feed."
Hengeler Mueller,Government proposal for English-language chambers and commercial courts – will Germany be bolstered as a venue for international commercial disputes?,"Government proposal for English-language chambers and commercial courts – will Germany be bolstered as a venue for international commercial disputes?

The German Federal Ministry of Justice (BMJ) has published a key issues paper on strengthening the competitiveness of the German judiciary in international commercial disputes.

It remains to be seen whether this can be achieved.

Numerous other states such as the Netherlands, Belgium, France, Singapore and Dubai have implemented commercial courts with an international focus to attract cross-border disputes.

Now, the German government seeks to catch up and enhance Germany's attractiveness as a venue for international commercial disputes.

As agreed in the German government's coalition agreement, swift and efficient court proceedings tailored to the needs of the economy shall be introduced.

Thereby, the German Government intends to gain ground over private arbitration proceedings, which are often preferred when dealing with (international) commercial disputes.

The paper, published by the BMJ, addresses the following key issues: Parties shall be able to conduct certain commercial disputes in English before regional courts ( Landgerichte ), provided that the parties agree and there is an objective reason.

The entire proceedings, including written submissions, hearings and the judgement would be in English.

The same would apply with regard to any appeals to higher regional courts ( Oberlandesgerichte ).

The German federal states are to be allowed to jointly establish English-speaking tribunals at regional courts and special senates at higher regional courts (the so-called 'commercial courts') that are competent to judge on appeals.

Where the value in dispute exceeds one million euros, the parties shall be free to skip the regional court level and bring the action directly before a commercial court.

Only specialized judges with very good language skills shall be selected for the commercial courts.

As before arbitral tribunals, verbatim transcriptions of the oral hearings are to be provided.

Parties shall be able to appeal to the Federal Court of Justice ( Bundesgerichtshof ) against commercial court decisions.

It shall also be possible to conduct the proceedings before the Federal Court of Justice in English, provided that the relevant senate gives its consent.

The protections for trade secrets are to be expanded.

Up to now, it is only possible to restrict the public access to the hearings in exceptional cases.

There are no further restrictions on the use of information obtained during civil proceedings.

Files can be inspected by third parties.

Henceforth, business secrets disclosed in the course of court proceedings are subject to specific protection by prohibiting the disclosure of those information outside the proceedings.

The use of videoconferences shall be promoted in proceedings before the commercial courts.

Virtual hearing shall be possible, if the parties agree.

The key issues paper is a first step in the right direction: Having proceedings conducted in English, will make it easier for foreign companies to directly follow the course of their proceedings.

The fact that the court of first instance could be skipped would reduce the long duration of proceedings in commercial disputes before German courts, an issue that is also perceived abroad.

If the reform proves to be successful, it would push Germany's position in the competition for attractive judicial venues (which has long since flared up).

However, a complete equivalence of German civil procedure with commercial arbitration cannot be achieved by the proposal.

Proceedings before commercial courts would still be public in principal, their confidentiality is not guaranteed to the same degree as before arbitral tribunals.

Moreover, a key advantage of arbitration is the considerable flexibility of the proceedings."
Hengeler Mueller,Government proposal for English-language chambers and commercial courts – will Germany be bolstered as a venue for international commercial disputes?,"Moreover, a key advantage of arbitration is the considerable flexibility of the proceedings.

By means of the case management , the parties and the tribunal can not only make arrangements on how the proceedings are organised but also with regard to rules of evidence.

Such flexibility cannot be provided by a commercial court, which is bound to the rather inflexible Code of Civil Procedure.

Moreover, one import important question remains unanswered by the key issues paper: Is there a sufficient number of judges willing and able to conduct complex commercial proceedings in English?

This will require more than just generally good foreign language skills.

Without extensive training programmes, it will hardly be possible to staff the envisaged English-speaking chambers and senates in the necessary quantity.  

Hopefully, the BMJ will also develop solutions for this practical problem."
Hengeler Mueller,The Russia-Ukraine war and the EU's financial sanctions response,"Since the Russian invasion of Ukraine, numerous German and international banks have been trying either to reduce their exposure to Russia significantly or to withdraw from the country altogether.

These de-risking activities have been triggered in part by actual or expected (counter-)sanctions and in part by purely reputational concerns.

However, compliance and reputational risks not only loom in banks' Russia-related back books, but also arise in connection with new business.

Banks must therefore carefully and continuously monitor the quickly evolving (EU) sanctions landscape to avoid breaching sanctions.

The financial sanctions are largely based on EU Regulations that are directly applicable in each EU Member State.

Regulation (EU) 269/2014 and Regulation (EU) 833/2014 are the most relevant statutes concerning the sanctions against Russia.

Regulation (EU) 269/2014 imposes such measures as an asset freeze and a prohibition on providing funds or goods to numerous sanctioned persons (both natural persons and legal entities), as well as to entities controlled by sanctioned persons.

By contrast, Regulation (EU) 833/2014 sets out numerous sector-specific sanctions, some of which are of particular relevance to the financial services sector, including: the exclusion of major Russian banks (e.g. VTB, Gazprombank, most recently Sberbank) from the SWIFT network used for financial messaging among banks.

Decoupling these banks from SWIFT effectively cuts them off from international interbank transactions.

a prohibition on dealing in or assisting with the issuance of certain issuers' securities, not just in the financial sector, but in other industries as well (defense, oil).

a prohibition on credit institutions accepting deposits exceeding EUR 100,000 from Russian citizens and entities, as well as from natural persons resident in Russia (save for narrow exceptions), with existing deposits exceeding this threshold being grandfathered.

So, what do companies need to keep in mind?

The consequences of violating EU (financial) sanctions are harsh.

In most cases, transactions in breach of EU sanctions will be void under civil law.

In Germany, breaches may also qualify as a criminal offence or an Ordnungswidrigkeit (administrative offence) under the German Foreign Investment Act.

Banks may also face supervisory measures for failure to establish a proper business organisation that prevents such breaches.

These measures can range from a mere request to remediate the organisational shortcomings to repercussions for the management of financial institutions.

As the situation is evolving rapidly, our assessment of this issue might change.

If you have any specific asset-related questions, please reach out to one of our experts."
Hengeler Mueller,"Brussels à Jour: A Topsy Turvy World - Children, Watch after your Parents!","November 2021 BRUSSELS  JOUR A Topsy Turvy World: Children, Watch after your Parents!

The Sumal Judgment, Top-Down Liability and its Implications The Court of Justices Sumal case1 was ranking high on the watch list of private antitrust litigators.

And the Courts judgment certainly lived up to the expecta- tions.

You may agree or disagree with the Court, but the notion that subsidiaries can be liable for antitrust violations committed by their parent entity, or possibly other companies of the same corporate group (top-down liability) marks a major milestone for private antitrust litigation across the EU.

However, Sumal may very well have significant implications also for the Commissions cartel en- forcement and for M&A dealmakers.

In this edition of Brussels  Jour, we explain why the all members of the antitrust community, not just private litigators, should consider what Sumal means for their business and the advice they provide to their (external and internal) clients.

Parental liability turned upside down: Sumal and top-down liablity The notion of parental liability has long been a well-established part of the EUs antitrust laws.

A parent company can be held liable for infringements committed by one of its subsidiaries, provided the subsidiary does not determine independently its own conduct on the market, but essentially carries out the instructions given to it by the par- ent company and, therefore, parent and subsidiary belong to the same economic unit.

Under the Court of Justices Akzo ruling, a presumption to that effect applies where a parent company holds (almost) all of a subsidiarys equity.2 In many ways, piercing the 1 Court of Justice, judgment of 6 October 2021, Case C882/19, Sumal SL v Mercedes Benz Trucks Espaa SL. 2 Court of Justice, judgment of 27 April 2017, Case C-516/15 P, Akzo Nobel v European Commission.

Markus Rhrig reports on the latest developments from the European capital ofcompetition law.

November 2021 corporate veil has long been not the exception, but the rule under the EU antitrust rules.

However, except in very specific circumstances,3 it has been a one way street.

Parent companies could be held liable for anticompetitive behavior of their subsidiaries, but not vice versa, as the General Court explicitly held in

Parker ITR.4

The Court of Justices judgment in Aristrain was similarly clear with respect to sister companies, or so it seemed.5

In that sense, Sumal is a game changer.

The Sumal case originated in the Spanish courts.

In the late 1990s, Sumal bought two trucks from Mercedes Benz Trucks Espaa, a subsidiary of Daimler.

In 2016, the Com- mission adopted a decision holding that Daimler had been involved in collusive behavior in relation to certain trucks in violation of Article 101 TFEU.

Subsequently, Sumal sued Mercedes Benz Trucks Espaa, not an addressee of the Commissions decision, for dam- ages, claiming that it had overpaid for the two trucks.

The Spanish courts referred the case to Luxembourg.

According to the Court of Justice holding in Sumal, any member of an economic unit can be held liable for the anticompetitive conduct of any other part of that same econom- ic unit, thus confirming that subsidiaries may also have to answer for the conduct of their parent company.

However, the Court recognized that there should be boundaries to the notion of top down liability.

Therefore, the Court held that, where a plaintiff claims antitrust damages from a subsidiary based on anticompetitive conduct that its parent company was engaged in (but not the subsidiary), it is for the plaintiff to demonstrate (i) that both are in fact part of the same economic unit, considering their economic, organ- izational and legal links, and (ii) that there is a specific link between the subsidiarys business activities and the subject matter that the parents infringement pertained to."
Hengeler Mueller,"Brussels à Jour: A Topsy Turvy World - Children, Watch after your Parents!","In other words, the anticompetitive conduct must concern the same products as those marketed by the subsidiary.

The Court of Justice also held that, allowing plaintiffs to go after the subsidiary, did not disregard its procedural rights to an effective remedy and a fair trial, even though the Commission had addressed neither its statement of objections (SO) not the final decision to the subsidiary.

If an addressee, the subsidiary would have been able to dispute both the infringement as such and the existence of an economic unit, if need be in court.

That option is not available to the subsidiary if the SO and the decision are addressed to the parent company only.

Nonetheless, when ruling on a follow-on damage claim, the Commissions decision is binding on the national courts pursuant to Article 16(1) of Regulation No 1/2003.

Still, the Court of Justice found that the subsidiarys procedural rights were fully respected because it had been able to contest the Commissions decision through its parent company.

It seems like Sumal effectively extends the notion of eco- nomic unit to the sphere of procedural rights.

A broad reading of the judgment suggests that, if the parent company had sufficient opportunity to avail itself of its procedural rights, that will effectively count against other corporate entities which belong the same economic unit.

3

For example, in Biogaran, the General Court ruled that the concept of joint liability could also apply if the anticompetitive infringe- ment resulted not only from the subsidiarys conduct but from a combined behavior of both the parent company and the subsidiary.

See General Court, judgment of 12 December 2018, Case T677/14, Biogaran v European Commission.

4 General Court, judgment of 17 May 2013, Case T-146/09, Parker ITR v European Commission.

5 Court of Justice, judgment of 2 October 2013, Case C-196/99 P, Aristrain.

November 2021 Knock-on effects on the Commissions cartel enforcement Sumal originates from the private antitrust litigation space and, given the strategizing around venue and choice of law issues that is peculiar to that space, this is likely where the Court of Justices judgment is likely to have to greatest impact.

However, there is little doubt that the judgment will have spillover effects on the Commissions public cartel enforcement.

The Court explicitly finds that term undertaking cannot have one meaning for purposes of private damage claims and an entirely different meaning when it comes to imposing fines for anticompetitive behavior.

Applying Sumal to cartel enforcement would enable the Commission to prosecute subsidiaries for their parent (or even sister) companys anticompetitive conduct if they form an economic unit and operate in the same industry that the anticompetitive conduct pertain to, without having to prove that the subsidiary was involved.

Although the Commission will in most cases be inclined to address its decision to the entity that was immediately involved and its ultimate parent (which may have deeper pockets), there may be exceptions.

Therefore, the issue is unlikely whether the Commission could hold a subsidiary liable for anticom- petitive conduct that its parent companyor a sister companywas involved in, but in which scenarios the Commission might find it useful to avail itself of its new powers.

A few scenarios come to mind (there may be others, too).

International cartels.

Where cartels span the entire globe, it is not uncommon that all or at least some of the cartel members are companies located outside of the EU.

Obviously, the Commission has power to address decisions to and impose fines on non-EU compa- nies, and it has made frequent use of that power in recent years.

However, enforcement of these decisions outside of the EU will be difficult if (in exceptional cases) a non-EU company refused to pay the fine."
Hengeler Mueller,"Brussels à Jour: A Topsy Turvy World - Children, Watch after your Parents!","However, enforcement of these decisions outside of the EU will be difficult if (in exceptional cases) a non-EU company refused to pay the fine.

In international cartels, the Commission might there- fore be inclined to add the non-EU parents subsidiaries in the EU to the list of address- ees, or simply enforce the decision addressed to the non-EU parent against a subsidiary in the EU.

The Commission might also be increasingly inclined to address request for information to EU-based subsidiaries in an effort to collect information that is controlled by its non-EU parent.

Sister companies.

In the past, the Commission has at times struggled to establish liabil- ity between sister companies, or where several corporate entities are de facto under joint management without there being a common parent entity.

In these cases, Sumal could make the Commissions life much easier.

Repeat offenders.

Under its Fining Guidelines, the Commission may increase the fine imposed for anticompetitive behavior if the same perpetrator has previously committed a similar infringement.

While it is well-established that the notion of same perpetrator refers to the economic unit rather than the specific corporate legal entity, Sumal might still make it easier for the Commission to mark up fines for a repeated offenses, par-

ticularly in light of the Court of Justices proposition that procedural rights also apply to economic units rather than individual legal entities.

November 2021 Challenges for M&A dealmakers on the horizon Antitrust risks are significant and, if known to the parties (notably the acquirer) can easily become deal breakers.

Unfortunately, hardcore cartels typically involve covert conduct that is unknown to the acquirer and that is unlikely to be discovered in a stand- ard due diligence processand a full-fledged antitrust compliance audit, which may or may not uncover cartel behavior, in most cases is not a feasible option pre-merger.

Therefore, the parties need to deal with antirust risks in their transaction documents.

While the devil might have been in the details, the existing rules provided fair guidance as to where the risk is and who is responsible, subject of course to any diverging rules that the parties might agree between themselves.

Obviously the target has to answer for any anticompetitive conduct that it is directly involved in.

The seller is jointly and sever- ally liable with the target for that targets anticompetitive conduct up until closing, not the acquirer (except in very specific circumstances where the seller ceases to exist).

If the target continues the infringement post-closing, the acquirer is liable alongside the target for the conduct as from the closing date.

What that means is that acquirer can focus on investigating any antitrust risks associated with the target companys business and seek- ing warranties and indemnities to cover these risks.

Sumal changes these dynamics.

Under Sumal, the target company could be held liableby the Commission, or a court of law in private litigationfor anticompetitive conduct that it was not involved in, but (only) the seller or another legal entity that belongs to the sellers group.

In theory, the acquirer would have to extend its due diligence to the sellers group, at least to the extent that the seller or entities which belong to its group will retain activities that pertain to the same or similar markets that the target is doing business in (the specific link under the Sumal test).

The acquirer would also need to seek corresponding warranties and/or indemnities for the sellers conduct.

In practice, that seems utterly unrealistic, even more so in a buyers market!

There is some hope that the Commission might not prosecute target companies for the anticompetitive conduct of their former parents.

Private plaintiffs may show less restraints."
Hengeler Mueller,"Brussels à Jour: A Topsy Turvy World - Children, Watch after your Parents!","There is some hope that the Commission might not prosecute target companies for the anticompetitive conduct of their former parents.

Private plaintiffs may show less restraints.

If target companies are held liable post-merger, the target will need to assess whether it has recourse against its former parent, for example whether it can claim contribution (partially or even fully) under the rules for joint and several liability.

Ulti-

mately, it may be for the Court of Justice to consider whether and how to limit the worst side effects of the new Sumal doctrine.

Contact Markus Rhrig Partner T +32 2 7885 525 markus.roehrig@hengeler.com www.hengeler.com"
Hengeler Mueller,German Federal Government clears the way for CETA ISDS,"When the Comprehensive Economic and Trade Agreement (CETA) between the EU and Canada was concluded in October 2016, no one would have guessed that ratification of the Agreement would still not be completed in 2022.

On 1 July 2022, however, an important hurdle from a German perspective was overcome: On that day, the Federal Cabinet passed a bill for the ratification of the Trade Agreement.

The ratification bill is to be introduced into the Bundestag by the coalition parties' MPs before summer recess starts.

The parliamentary process is to be completed as early as this autumn.

The CETA already entered into force provisionally in September 2017.

This means that those parts of the Agreement for which the EU undoubtedly has exclusive competence already apply.

These include, in particular, the provisions on customs facilitation, intellectual property protection and the link to the incorporation provisions under international corporate law.

In contrast, other important parts of the Agreement are not yet applicable, including the chapter on investment protection.

For CETA to enter into full force and effect, it must be ratified by the parliaments of all EU member states, the EU and Canada.

To date, 15 member states have ratified it, but Germany, among other states, has not mustered the determination to do so yet.

One particular reason for this hesitancy is the disputed investment protection provisions.

Important milestone on the way to a multilateral investment tribunal?

The CETA aims to modernise the investor-state arbitration mechanism introduced in the 1980s to align it with 21st century requirements.

The investor-state dispute settlement mechanism (ISDS) provided for in the Agreement is a novel hybrid solution that combines elements from traditional investment arbitration with classic state court structures: Under the CETA, independent, impartial and permanent investment arbitration tribunals are to be established.

These are to be staffed with 15 permanent arbitrators, five each from the EU, Canada and third countries, and decide in chambers with three arbitrators.

The composition of the chambers is to be random.

Further innovations include an appellate body and greater transparency through public oral hearings and the publication of pleadings.

Moreover, the establishment of the ISDS mechanism is only the first step: Going forward, the CETA envisages the establishment of a multilateral investment tribunal, which is to have competence also to rule on further trade agreements and which is to be open to accession by any country without restrictions.

Proposals for a correspondingly reformed dispute settlement mechanism already include investment protection agreements of the EU and EU member states with Singapore and Vietnam as well as the free trade agreements with Mexico and Chile.

In addition, the EU recently successfully concluded negotiations, which had been ongoing since 2018, on a free trade agreement between the EU and New Zealand, which also provides for such a reformed dispute settlement mechanism.

The legal conformity of the structure contemplated by the CETA was and is by no means beyond doubt.

In the past, the ECJ had shown restraint in cases where there was a possibility that another court could interpret European law and had always attached great importance to the autonomy of Union law and its primacy of interpretation.

One need only think of the ECJ's negative decision on the EU's possible accession to the European Convention on Human Rights in 2014 and the ECJ's Achmea decision in 2018, which held that investment tribunals between EU member states were contrary to EU law.

However, in a 2019 opinion, the ECJ – as a surprise to some – endorsed the approach to investment disputes provided for by the CETA , thus paving the way for implementation of the Agreement."
Hengeler Mueller,German Federal Government clears the way for CETA ISDS,"However, in a 2019 opinion, the ECJ – as a surprise to some – endorsed the approach to investment disputes provided for by the CETA , thus paving the way for implementation of the Agreement.

One last legal hurdle that the CETA investment protection mechanism will still need to overcome in Germany could be the following: Although, in a March 2022 decision, the German Constitutional Court ruled that the provisional application of the CETA does not violate Germany's Basic Law ( Grundgesetz ), the.court did not specify whether this holds also true for the CETA court system.

Can the cabinet decision act as an impulse to other EU member states?

The German government has already announced that it does not want to demand any renegotiation of the Agreement.

It stated that it intends to work towards an interpretative declaration on investor protection, however, through talks at the EU level and with the Canadian government.

This is intended to ensure that certain CETA investment protection provisions are further specified and that an abusive application of the substantive protection provisions is prevented.

In addition, the German government will advocate for improvements in parliamentary participation.

It does not expect that this will interrupt the ratification process, however.

Ultimately, not only Germany, but also eleven other EU member states are yet to give their consent, so that the decision of the Federal cabinet will not lead to any changes for the time being.

Nevertheless, the decision of the German government is a groundbreaking step towards a new EU investment protection system and the further legal protection of foreign direct investments – not only in relation to Canada.

Especially companies operating across borders, and across the Atlantic, are likely to be monitoring developments with great attention."
Hengeler Mueller,Important Steps towards the Modernisation of Arbitration Law in Germany,"1 February 2024 Important Steps towards the Modernisation of Arbitration Law in Germany On 1 February 2024, the German Federal Ministry of Justice (Bundesministerium der Justiz, BMJ) presented a ministerial draft bill on legislation for the moderni- sation of arbitration law (Gesetz zur Modernisierung des Schiedsverfahrensrechts, the Draft Bill).1 Following last years publication of the key issues paper (link to our article2), an important step has been taken towards the implementation of the proposed reform.

The Draft Bill should be viewed in conjunction with the 2023 draft of the Legal Venue Strengthening Act (Justizstandort-Strkungsgesetz).3 Similarly to this, the Draft Bill aims to make Germany a more attractive location for international and large-scale com- mercial disputes.

The BMJ recognises the im-portance of implementing a reliable legal framework for efficient dispute resolution tailored to the practical needs of the business community as a key location factor.

In this context, proceedings in state courts and arbitration  correctly  are not primarily seen as two competing dispute resolution mechanisms, but as complementary ones, the strengthening of which will be of overall benefit to Germany as a business location.

In the following, we would like to present and evaluate, from a practical perspective, the most important changes to German arbitration law that the Draft Bill provides.

Informal Arbitration Agreement

According to the Draft Bill, it will be possible to conclude arbitration agreements in- formally, provided that the arbitration agreement is a commercial transaction for all parties (Section 1031 (4) of the German Code of Civil Procedure (Zivilprozessordnung, ZPO-E)).

1 www.bmj.de/SharedDocs/Downloads/DE/Gesetzgebung/RefE/RefE_Modernisierung_Schiedsverfahrensrecht_2024.pdf 2 https://hengeler-news.com/de/articles/bmj-legt-eckpunktepapier-zur-modernisierung-des-deutschen-schiedsverfahrensrechts-vor 3 www.bmj.de/SharedDocs/Downloads/DE/Gesetzgebung/RefE/RefE_Justizstandort_Staerkung.pdf CONTENT INFORMAL ARBITRATION AGREEMENT VIDEO HEARINGS AND ELECTRONIC ARBITRAL AWARDS ENGLISH AS THE PROCEDURAL LANGUAGE DISSENTING OPINIONS AND PUBLICATION OF ARBITRAL AWARDS APPOINTMENT OF ARBITRATORS IN MULTI- PARTY ARBITRATION PROCEEDINGS PROVISIONAL OR PROTECTIVE MEASURES CLOSING REMARKS CONTACT 2 February 2024

The planned legislative changes will allow for arbitration agreements to be concluded im- plicitly or verbally.

The Draft Bill sees a practical need for this in connection with global supply chain and framework agreements.

Whether the proposed changes are expedient in such circumstances is debatable.

In any event, the omission of any written form has the potential to cause disputes and consequently delays and legal uncertainty.

An arbitration agreement typically contains not only the agreement that an arbitral tri- bunal shall have jurisdiction, but also various other provisions on the conduct of the ar- bitration proceedings (in particular the choice of an arbitration institution, the number of arbitrators and the place of the arbitration).

For evidentiary purposes alone, the parties should therefore draw up their agreement in writing.

Alternatively, if the parties wish to ensure that any disputes are to be adjudicated by state courts, it is advisable to document this decision as well.

Otherwise, proceedings before the state court could be delayed in fu- ture by claiming that an oral arbitration agreement has been concluded and that the state court therefore has no jurisdiction.

The Draft Bill further increases the potential for abuse that results from eliminating any formal requirement by expanding the possibilities for reviewing the (non-)existence of an arbitration agreement.

Under the Draft Bill, an arbitral award can also be set aside by state courts if the arbitral tribunal has wrongly denied its jurisdiction (Section 1040 (2) ZPO-E)."
