Firm,Publication Title,Chunk Text
ADVANT Beiten,"EU Data Act: Action required for Connected Products, Related Services and Cloud Computing","The regulations are very detailed and primarily cover technical and organisational measures, but also contractual details.

For instance, a maximum limit for cancellation periods is provided for.

Furthermore, interfaces must be created for data transfer when exporting data between different cloud service providers.

In addition to these very detailed requirements in individual cases, however, there is also a seemingly endless ban on obstacles to switching (""In particular, providers of data processing services may not impose any pre-commercial, commercial, technical, contractual or organizational obstacles and must remove such obstacles"").

Exceptions apply to ""custom-built“ data processing services.

INTERNATIONAL DATA TRANSFER AND INTEROPERABILITY:

International data transfer is also specifically regulated to prevent unlawful access to non-personal data by foreign state authorities (Chapter VII).

However, the requirements are not identical to the provisions of the GDPR on data transfers to third countries.

Additionally, regulations on interoperability are provided for (Chapter VIII).

Late Changes to Definitions The law-making process for the Act started in early 2022.

There were still significant changes in the legislative process, even in provisions such as the definitions of ""connected product"" and ""related services"".

These are, however, fundamental to the area of application of the Act, specifically for determining who is considered a ""data holder"" and is thus affected by numerous obligations.

The European Commission’s initial draft still excluded devices such as PCs, Smartphones, and game consoles.

In the text which has been adopted now, they are no longer excluded.

The definition of the term ""connected product"" now reads as follows: ‘connected product’ means an item that obtains, generates or collects data concerning its use or environment and that is able to communicate product data via an electronic communications service, physical connection or on-device access, and whose primary function is not the storing, processing or transmission of data on behalf of any party other than the user; ‘related service’ means a digital service, other than an electronic communications service, including software, which is connected with the product at the time of the purchase, rent or lease in such a way that its absence would prevent the connected product from performing one or more of its functions, or which is subsequently connected to the product by the manufacturer or a third party to add to, update or adapt the functions of the connected product; Trade Secrets still little protected The obligation to share data may even extend to trade secrets, although there have also been some changes in the course of the legislative process.

It is striking to see that the protection of trade secrets appears to be weaker than under the GDPR.

In principle, the protection of trade secrets comprises a multi-level mechanism: the relevant data must first be identified as a trade secret by the data holder or trade secret holder.

The parties involved in the data transfer must then agree on contractual, technical and organizational measures to ensure the confidentiality of the trade secrets to be transferred.

Model contractual terms will also be available for this purpose in future.

Once protective measures have been agreed, trade secrets must also be disclosed.

It remains unclear how a data holder should enforce these protective measures in practice vis-à-vis the recipients of the data, i.e. typically their own users or authorized third parties.

Basically, the disclosure of trade secrets can only be suspended if no agreement can be reached on the protective measures to be taken or if these are insufficiently implemented by the recipient of the data.

However, the latter will often be accompanied by the compromising of trade secrets."
ADVANT Beiten,"EU Data Act: Action required for Connected Products, Related Services and Cloud Computing","However, the latter will often be accompanied by the compromising of trade secrets.

Any decision to suspend the transfer of data must be justified by the data holder and reported to the competent authority.

The data holder may also refuse to disclose trade secrets ex ante in individual cases under exceptional circumstances if he can prove that the disclosure of the trade secret is very likely to cause him serious harm - in this case, too, the data holder must inform not only the user of the refusal, but also the competent national authority.

The threshold for the right to refuse (""highly likely to suffer serious economic damage"") has been somewhat weakened as of late, but is still very high.

This is regrettable from the perspective of the data holder or trade secret holder, as this ex ante right could in many cases be the most effective way of preventing the disclosure of trade secrets from the outset.

What about the GDPR?

Unlike the GDPR, the Data Act applies to both non-personal data and personal data.

The GDPR primarily serves to protect natural persons and creates a legal basis for the processing of personal data.

The Data Act, in contrast, primarily aims to realize the free movement of data.

The Data Act does not affect the GDPR, i.e. in cases where a connected product or a related service is used and personal data is also generated, both laws apply in parallel.

In particular, the Data Act is not intended to reduce the protection offered by the GDPR for personal data and therefore cannot serve as a legal basis for data processing under the GDPR.

In practice, this will probably cause more difficulties than it seems at first glance, especially if a connected product or a related service collects personal and non-personal data - in this case, the latter may have to be passed on, but the former may not (as far as persons other than the user are concerned) or not easily: In any case, the question then arises as to whether a legal basis within the meaning of the GDPR would allow a transfer.

This may create difficult situations for data holders in the future.

They must now decide more conclusively than before which data is actually personal data: Disclosure may not be mandatory for this data, but it is for data without a personal reference.

This is not made any easier by the fact that data from connected products will often have a ""relative"" personal reference - and the question of relative personal reference is currently before the ECJ.

There may also be discussions on the question of whether owners of trade secrets can rely on the fact that the GDPR appears to weigh their interests more heavily than the Data Act.

Timeline Following the adoption by the Council and the publication in the official journal, the Data Act will be directly applicable in all EU member states after a transitional period of 20 months, without the need for member state implementation of the regulations.

The so-called ""access by design"" obligation, i.e. the requirement to design (new) connected products and related services, only applies after a further 12 months.

Apart from this ""access by design"" obligation, however, the Data Act not only affects new connected products and related services, but also - at least in principle - those already on the market.

This means that owners of existing data records or existing data silos could potentially also be subject to the new rules, in particular the data provision obligations and the restrictions on data use (such as the requirement of a data licence agreement).

For such potential data holders in particular, the period of 20 months could be quite short to adequately prepare for the obligations of the Data Act.

Dr Andreas Lober Lennart Kriebel"
ADVANT Beiten,It is high time to prepare for the European CO₂ Border Adjustment Mechanism (CBAM),"The European Carbon Border Adjustment Mechanism (CBAM) 1 has entered into force on 17 May 2023 and has been implemented gradually since October this year.

The CBMA requires importers of iron, steel, cement, aluminium, fertilisers, electricity and chemicals (although for now only hydrogen is listed as chemical), as well as certain upstream and downstream products, to purchase CBAM certificates and to pay the difference between the CO₂ levy paid in the country of production and the levy due under the EU Emissions Trading Scheme (ETS).

Furthermore, producers in third countries are obliged to provide information on their emissions.

Hence, it is high time to prepare for this.

Importers of products listed in Annex I of the CBAM Regulation will be required, during the transitional period from October 2023, to determine and calculate the direct and indirect emissions generated during the production of the imported goods, to report quarterly on direct and indirect CO₂ emissions in the country of origin and the carbon price paid in the third country (CBAM report), to register as a so-called CBAM declarant, being authorised to import products subject to CBAM from January 2026 and to acquire the necessary CBAM certificates.

The companies must submit their first reports by the end of January 2024.

In detail: CBAM and the European Green Deal

Four years ago, in 2019, the European Union as a pioneer in the fight against the climate crisis, set itself the goal of achieving CO₂ neutrality by 2050, delivering on the commitments under the Paris Agreement.

The European Green Deal is the overarching strategy implemented by more than fifteen new laws or changes to existing legislation, the so-called 'Fit for 55' package.

The goal is to reduce net greenhouse gas emissions by at least 55 % by 2030, compared to 1990 levels.

The 'Fit for 55' package 2 establishes the CBAM together with changes to the current EU Emissions Trading System (ETS).

The CBAM should equalize the carbon price between domestic and foreign products.

In accordance with the applicable legislative procedure, the European Commission put forward a draft which was discussed by the European Parliament (EP) and the 27 Member States in the Council.

The draft was welcomed by the EP's Environment, Public Health and Food Safety Committee (ENVI) but the EP rejected the proposal as not ambitious enough.

It took several months to find a compromise.

Historical and legal context The EU has an Emissions Trading System (ETS) 3 for more than fifteen years and CBAM is designed to function in parallel with this system, complementing it for imported goods.

The ETS puts a cap on the amount of greenhouse gases companies are allowed to emit.

Within the cap it is possible to buy emission allowances that can be traded with.

Some of the allowances are auctioned, however, the rest of the allowances are given for free by the European Commission to certain sectors at risk of carbon leakage.

Carbon leakage refers to the problem of companies relocating their production offshore, to countries with fewer environmental protection.

CBAM addresses this issue, so that EU efforts to reduce greenhouse gas emissions are not undermined by production shifts causing increased emissions in non-European countries or by importing more CO₂-intensive products.

Even without counting the emissions caused by imports, the EU accounts for around 8 % of global carbon dioxide emissions.

It would be counterproductive and against the objective of the Paris Agreement to decrease emissions in the EU while importing more carbon-intensive products from non-EU countries.

How the CBAM works Under the CBAM, carbon pricing is done through the instrument of CBAM certificates, similar to ETS allowances.

""CBAM certificate"" means a certificate in elec-tronic format corresponding to one ton of embedded emissions in goods."
ADVANT Beiten,It is high time to prepare for the European CO₂ Border Adjustment Mechanism (CBAM),"""CBAM certificate"" means a certificate in elec-tronic format corresponding to one ton of embedded emissions in goods.

Importers of certain energy-intensive goods must buy CBAM certificates to be allowed to import those goods into the EU.

The required number of CBAM certificates corresponds to the total embedded emissions of the imported goods.

If a company has already paid a CO₂ price for its emissions in the country of origin, Article 9 of the Regulation provides for the possibility of offsetting against the number of CBAM certificates to be surrendered.

According to Art. 2 of the Regulation, third countries can also apply for an exemption from the CBAM if they have an equivalent carbon pricing mechanism or if there is a link with EU emissions trading system.

Imports of goods from these third countries are then outside the scope of the Regulation.

This already applies to goods originating in Iceland, Liechtenstein, Norway and Switzerland.

Such a linkage could also be considered in the future between the EU and the UK.

Following the UK's withdrawal from the European Union, the UK has introduced its own emissions trading scheme.

Currently, the UK and the EU are thinking about linking their emission trading schemes.

Indeed, a final decision has not yet been made.

Under the ETS free emission allowances are to be phased out for some EU producers and the product scope of the ETS and CBAM shall converge.

First, the allocation of free ETS allowances will be phased out from 2026 and completely discontinued from 2034.

In addition, the scope of the ETS will also be extended to aviation and shipping from 2024, and to road transport and buildings from 2027.

For the aviation sector, no more free certificates will be made available from 2026.

Moreover, a shortage of allowances is planned to increase the prices for emission allowances according to the principles of the market mechanism.

CBAM transition phase The CBAM Regulation is applicable since 1 October 2023.

Articles 32 et seq. of Regulation (EU) 2023/956 provide for a gradual introduction.

Under EU law, the legal basis of the CBAM is Article 192 para.

1 of the Treaty on the Functioning of the EU (TFEU), which allows the Union to act to achieve the environmental and climate objectives specified in Article 191 para.

1 TFEU.

CBAM started with importer reporting obligations in October 2023.

Companies must now request access to the CBAM Transition Registry to submit quarterly reports.

Under a European implementing regulation adopted in August 4 , companies must report for the first time by the end of January 2024.

Failure to do so will result in penalties between €10 and €50 for each ton of unreported emissions.

The actual penalty will be determined pursuant to Art.

16 para.

3 of the Implementing Regulation

and can increase if the duration of non-reporting exceeds six months.

The information required in the report includes, in particular, the quantity of goods imported in tons, the total amount of direct and indirect CO₂ emissions per ton of each type of goods, and the CO₂ price paid for the imported goods in the country of origin, if any.

The submitted report can be modified until two months after the end of the relevant reporting quarter.

For the first two reporting periods, a modification is possible until 31 July 2024.

In principle, the reporting obligation rests on the importer within the EU of the CBAM goods.

However, the importer can transfer the reporting obligation to an indirect customs representative (e.g., the transport company) with consent.

Furthermore, the reporting obligation applies directly to the indirect customs representative when the importer is located outside the EU.

CBAM fully effective starting 2026

Once CBAM is fully effective starting 1 January 2026, both EU and non-EU companies importing goods into the EU subject to CBAM will be required to apply for the status of authorised CBAM declarant and purchase CBAM certificates."
ADVANT Beiten,It is high time to prepare for the European CO₂ Border Adjustment Mechanism (CBAM),"The price of CBAM certificates is calculated based on the weekly average auction price of EU-ETS allowances, expressed in €/ton of carbon dioxide emitted.

If an EU importer can prove that it has already been paid a carbon price during the production of the imported good, the importer will only have to pay the difference between the amount paid and the price of a CBAM-certificate.

Economic consequences and legal issues As regards the economic consequences in the EU, the emissions-intensive industry considers that the lack of relief of the ETS burden for exports with the simultaneous expiry of the free allocation of certificates leads to imbalance and the increased risk of relocation of industries.

While EU-based manufacturers of emission-intensive raw materials would be protected from imports originating in countries with lower carbon dioxide prices, the export of emission-intensive raw materials from the Union would hardly be economically viable, as the production costs would no longer be competitive in international comparison without free allocation of allowances.

The U.S. Inflation Reduction Act (IRA) of August 2022 has raised additional concerns about a new subsidy race as well as a debate about the competitiveness of the European Union.

With respect to political considerations, several countries have already voiced their concerns, ranging from CBAM violating trade agreements to decrying it as blatant protectionism.

Brazil, South Africa, India and China have stressed the negative implications for developing countries.

In particular, many concerns have been voiced about the compatibility of CBAM with international law.

However, a CBAM compatible with the General Agreement on Tariffs and Trade (GATT) is not per se impossible and could be justified on environmental grounds.

It could qualify as a border adjustable internal measure under GATT Article III or, if found to be discriminatory, could be justified under the general exceptions of GATT Article XX, relating to the conservation of ex-haustible natural resources (GATT Article XX(g)) or necessity to protect human, animal or plant life or health (GATT Article XX (b)).

Upcoming steps To fulfil the reporting obligations, companies must first check and identify whether and which imported goods are subject to CBAM.

Decisive are the CN codes of the respective goods listed in Annex I of the Regulation, and further guidance is given with sectoral factsheets.

5 In a second step, importers must obtain all CBAM-related information from their suppliers.

The Taxation and Customs Union Directorate-General (TAXUD) published guidance documents for importers in the EU and their suppliers outside the EU, together with templates.

6

The contractual transfer of the reporting obligation to an indirect customs representative and the related contractual hedging of risks (e.g., in relation to late or inaccurate reporting) must be considered.

If there is an own reporting obligation, access to the CBAM Transitional Registry must be requested.

The quarterly reports must then be completed and submitted no later than one month after the end of the quarter in question, first time at the end of January 2024.

If the required information is not yet available, the respective importer may use default values made available and published by European Commission for the transitional period until 31 July 2024."
ADVANT Beiten,It is high time to prepare for the European CO₂ Border Adjustment Mechanism (CBAM),"If the required information is not yet available, the respective importer may use default values made available and published by European Commission for the transitional period until 31 July 2024.

Prof. Dr Rainer Bierwagen Gábor Báthory 1 Regulation (EU) 2023/956 of the European Parliament and of the Council of 10 May 2023 establishing a carbon border adjustment mechanism, http://data.europa.eu/eli/reg/2023/956/oj and Commission Implementing Regulation (EU) 2023/1773 of 17 August 2023 laying down the rules for the application of Regulation (EU) 2023/956 of the European Parliament and of the Council as regards reporting obligations for the purposes of the carbon border adjustment mechanism during the transitional period, http://data.europa.eu/eli/reg_impl/2023/1773/oj 2 See European Commission, COM/2021/550, 14 July 2021 3 See https://climate.ec.europa.eu/eu-action/eu-emissions-trading-system-eu-ets_en 4 Commission Implementing Regulation (EU) 2023/1773, http://data.europa.eu/eli/reg_impl/2023/1773/oj 5 See https://taxation-customs.ec.europa.eu/carbon-border-adjustment-mechanism/cbam-sectoral-factsheets_en 6 See https://taxation-customs.ec.europa.eu/carbon-border-adjustment-mechanism_en"
ADVANT Beiten,Placing information in a virtual data room - BGH concretizes obliga-tions to disclose information for sellers in the context of a buyer's due diligence,"In its judgment of September 15, 2023 (File No. V ZR 77/22), the Federal Court of Justice (FCJ) concretized the obligations to disclose information of a commercial real estate seller in connection with the provision of a virtual data room.

A seller who grants the buyer access to a virtual data room with documents and information on the object of purchase only fulfils its obligation of disclosing information if and to the extent that it can have a legitimate expectation based on the circumstances that the buyer would gain knowledge of a circumstance subject to disclosure by inspecting the data room.

The decision is likely to have relevance beyond the individual case for the question of the extent to which documents which are placed in a virtual data room at short notice as part of an asset or share deal in M&A or other transactions are suitable for satisfying any disclosure obligations on the part of the seller.

Facts of the case The plaintiff buyer withdrew from a purchase contract for several commercial real estate properties and demanded damages from the defendant seller because the latter had concealed certain facts in the course of the contract negotiations in disregard of its duty to inform the buyer.

At the time the contract was concluded, the properties were subject to a considerable financial risk regarding impending special cost allocations.

During the contract negotiations, the seller had granted the buyer access to a virtual data room in which it had placed documents relating to the purchase object.

However, it was not until the last working day before the day of notarization that it posted a collection of further documents that allowed conclusions to be drawn as to the aforementioned risk.

The Regional Court had dismissed the action in the first instance.

The appeal was unsuccessful.

In response to the plaintiff's appeal, the Federal Court of Justice has now essentially reversed the judgment and referred the case back to the Court of Appeal for a new decision.

The Federal Court of Justice states in this regard, among other things: According to the established case law of the FCJ, in contract negotiations each contracting party has the duty to inform the other party of circumstances that could frustrate the purpose of the contract and are therefore of material importance to the other party's decision, provided that the other party may reasonably expect the information in good faith, considering the prevailing public perception.

This also applies to the financial risks mentioned here, whereas the seller's duty to provide information had not been fulfilled or had ceased to apply despite the buyer's performance of due diligence by the fact that it had placed the aforementioned documents in the virtual data room shortly before the day of the notarisation without further reference.

The question as to whether a seller, by setting up a physical or virtual data room, satisfies its duty to give information to the subsequent buyer about a circumstance which is subject to disclosure and which is available as information in the data room cannot be answered in general terms and regardless of the circumstances of the individual case.

The mere fact that the seller sets up a data room and allows the prospective buyer to access the data does not always allow the conclusion that the buyer will also take note of a circumstance that had to be disclosed, given the diversity of processes in practice.

Only if the expectation was justified in the individual case that the buyer will perceive certain information provided by the seller in the data room and consider it in his purchase decision, separate disclosure by the seller was dispensable.

Whether the seller may have this expectation depends on the circumstances of the individual case, for example, on how the data room and access to it is structured and organized, as well as on the nature of the information to be disclosed and the document in which it is contained."
ADVANT Beiten,Placing information in a virtual data room - BGH concretizes obliga-tions to disclose information for sellers in the context of a buyer's due diligence,"If, for instance, a circumstance is involved which - recognisable to the seller - is of very considerable importance to the buyer, maybe because it could frustrate the purpose of the contract or cause very considerable economic damage to the buyer, and if the circumstance is not instantly recognisable from the data provided, but is known to the seller and can be easily disclosed, then the buyer can regularly expect a separate indication.

In this case, the seller may not wait knowingly to see whether the buyer determines the information that is difficult to recognize from the data provided but must communicate this despite the Due Diligence.

Whether the circumstance was instantly recognisable from the data provided or not could also depend on the type of document and in which position within the document the information was available.

In addition, it is also relevant whether the seller may expect the buyer to look through the documents specifically for this information or rather with a view to general information.

In the specific case, the seller could not have had the legitimate expectation that the buyer would take note of the information contained in the most recently posted documents before the contract was concluded.

It can be gathered from the grounds of the judgment that the BGH bases this primarily on the fact that the documents were only posted so shortly before the date of notarization.

Apart from that, the BGH also seems to consider how easy or difficult it was to find the critical information in the posted documents.

However, it is not clear from the judgement whether these two aspects correlate, for instance, in the sense that early posting cures lack of clarity or clarity cures short-term posting, cannot be inferred from the judgment.

Sellers should thus ensure that information which is of particular relevance to the buyer's decision is sufficiently accessible and included in the data room in good time before the contract is concluded.

In case of doubt, a separate explicit (and documented) reference is recommended.

Dr Christoph Schmitt"
ADVANT Beiten,Guidelines for the Effective Agreement of Non-Compete Clauses,"Non-compete clauses are aN integral part of sale and purchase Agreements, cooperation agreements, AND EXECUtiVE and employment contracts.

This article outlines the contractual possibilities, the Legal limits, and what to do where there is a breach of contract.

What are non-compete clauses?

There are different types of contractual non-compete arrangements.

Non-compete clauses prohibit directors, board members, and employees from working for a direct competitor while employed or from competing with the company/employer in another form without the company’s consent.

In cooperative agreements, non-compete clauses prohibit the parties from using the other party’s know-how or customer information to compete with them.

Non-solicitation agreements ensure that neither party poaches employees from the other party.

In certain circumstances, such contractual non-compete clauses can form collateral agreements to supply or cooperation agreements, contracts for the sale and purchase of a company, and outsourcing agreements.

Statutory non-compete provisions also exist.

Section 88 of the Stock Corporation Act (AktG) prevents members of the management board from competing with the company without the consent of the supervisory board.

For directors of limited liability companies, this rule is not enshrined in statute but derives from their fiduciary duty, i.e., their obligation of loyalty towards the company due to their position on the management board of the company.

This principle also applies with some differences to certain shareholders (e.g., personally liable partners of a general partnership (OHG) and limited partnership (KG), or majority shareholders of a limited liability company (GmbH)).

However, such statutory non-compete provisions end with the termination of the board or shareholder position.

Once their activities for the company cease, managers, members of the board, and employees are generally free to change companies, compete against the company, and even poach customers or employees.

Companies may therefore wish to prevent managers and strategically important employees from working for the competition or competing with the company after the end of their employment (so-called post-contractual non-compete clause).

Such contractual clauses may be broader in scope for directors than employees.

Conditions for effective contractual non-compete clauses Non-compete clauses must be clear and self-evident.

The object and scope must be clearly defined.

The primary object and purpose of a non-compete clause should be the protection of the legitimate interests of the benefitting company.

Such clauses are permissible provided the freedom to carry out professional activities and the freedom to compete are not unduly impaired.

In addition, the non-compete clause must be limited in object, duration, and geographic scope.

The case law has developed guidelines for the objective and geographical limits of post-contractual, non-compete clauses.

Geographically, a non-compete clause must be limited to the company’s field of activity.

Where a company is only active in a region, the non-compete clause may only apply to this region.

Where the company is active throughout Germany or Europe-wide, the geographic scope will be correspondingly broader.

On duration: any non-compete clause may only apply for two years after the end of the employment relationship.

If agreements with employees exceed these limits, the objective and/or geographic application and/or duration will be reduced to preserve validity, i.e., the maximum permissible scope will be considered valid.

However, post-contractual non-compete clauses for directors and managers and non-compete clauses between companies will be invalid where they exceed the objective or geographical limits.

Where a non-compete clause only exceeds the permissible duration, it may be reduced to the maximum permissible duration to preserve validity."
ADVANT Beiten,Guidelines for the Effective Agreement of Non-Compete Clauses,"Where a non-compete clause only exceeds the permissible duration, it may be reduced to the maximum permissible duration to preserve validity.

The limits of post-contractual non-compete clauses While activity-based, non-compete clauses prevent managers or employees from performing certain activities, company-based non-compete clauses prevent them from working for (certain) competing companies, suppliers or customers.

The limits of activity and company-based non-compete clauses are fluid.

However, a prohibition against working for a competitor in all respects is probably invalid because, in most cases, it would result in an inadmissible occupational ban.

When managing directors leave a company, there is a danger that they will entice customers away from the company.

Therefore, instead of prohibiting the director from performing certain activities, they will be prohibited from using the company’s customer base.

Such agreements are permissible when they are limited to customers with whom the company had business relations within the last three years.

Companies may not issue a blanket prohibition preventing an outgoing director from investing capital in a competitor.

However, a company may agree on a non-compete clause with majority shareholders, who can exercise influence over the management and operative business of the company.

Is compensation necessary?

To compensate an (ex-)employee for the limitations imposed by a post-contractual non-compete clause, the law provides that the company shall pay the employee financial compensation (see § 74 (2) of the Commercial Code (HGB)).

Compensation should be equivalent to at least 50% of the most recent contractual remuneration per month.

If the employment agreement contains a two-year, post-contractual non-compete clause and the employee earned EUR 5,000/month in the month before their employment was terminated, the employer must pay the employee compensation of at least EUR 2,500 per month for two years.

Different rules apply to directors.

Where a post-contractual clause only prevents customer poaching, the company will not need to pay the (ex-)director compensation.

For further reaching post-contractual restraints, compensation will need to be paid as, without it, the non-compete clause will be invalid.

Possible courses of action in the case of a breach of the non-compete clause If a director breaches the non-compete obligation arising from their fiduciary duty, the company will have several courses of action.

First, the company can demand that the director cease and desist the actions in breach.

In addition, the company can choose whether to seek damages from the director or the restitution of proceeds (skimmed profits).

The latter has the advantage that the company does not need to prove that it would have achieved the same profits.

Securing contractual non-compete clauses with contractual penalties has proven useful in practice.

This has the advantage for the company that the amount of the damages and income made by the director as a result of the breach are not in dispute.

If a breach of the non-compete clause is shown, the contractual penalty will be due for payment.

In addition, contractual penalties – in contrast to damages claims – are payable regardless of fault, as a rule, which means there is no need to provide proof of a culpable breach of the non-compete provision.

Non-compete clauses between companies in cooperation and supply agreements and sale and purchase agreements Non-compete clauses between companies restrict competition and are subject to antitrust law.

However, they are still permissible under certain conditions.

Non-compete clauses are permissible and valid as collateral agreements when and to the extent they are necessary, for example, to protect a contractual partner from the other partner’s disloyal use of know-how or customer information."
ADVANT Beiten,Guidelines for the Effective Agreement of Non-Compete Clauses,"The decisive question is whether the non-compete obligation is so intrinsic that the cooperation stands and falls with the non-compete clause, i.e., would the parties have agreed to cooperate without the contractually agreed protections against poaching customers and engaging in mutual competition?

If the non-compete clause forbids all competing activities, it will be invalid.

It is possible, for example, to prevent the contractual partners from using the other partner’s know-how or customer data to engage in competition, providing the prohibition is limited objectively and geographically, and by duration.

Contracts for the sale and purchase of companies often prohibit the seller from competing with the target business.

Non-compete clauses must be limited to those goods (including improved versions and successor models) and services, which form the target’s business purpose.

When drafting non-compete clauses, parties can refer to the definition of competitor in § 4 (1) No. 4 of the Act Against Unfair Competition (UWG), i.e., the direct competitor, to clarify which activities are considered direct competition and are prohibited.

Geographically, non-compete clauses should be limited to the area in which the target offered its goods or services for sale and/or to the region in which the target invested before the sale.

The agreement should also include a contractual penalty to penalise breaches of the non-compete clause.

The deterrent effect of the penalty will encourage compliance.

What applies to non-solicitation clauses for employees?

Agreements between companies which prevent solicitation or hiring of employees who work for the other party can only be effective when: the conduct of the poaching company is unethical under the Act Against Unfair Competition (UWG).

This includes soliciting employees to deliberately hinder or damage competitors.

the prohibition against solicitation is not the main purpose of the agreement but merely a collateral clause, which meets the needs of a special relationship of trust between the parties or one party’s need for protection.

This will be the case for the sale of a company: the purchaser will have a legitimate interest in preventing the seller from poaching skilled workers immediately after the transaction, reducing the company’s value.

Generally, a non-solicitation provision may have a maximum post-contractual duration of two years.

In practice, however, non-solicitation clauses offer only limited protection because it is difficult to prove whether an employee was poached or changed employers of their own volition.

Conclusion The assessment of whether and to what extent non-compete clauses are permissible always involves a complex balancing of interests.

The company’s (legitimate) interests in a non-compete clause must be weighed against the personal interests of the other party in the free exercise of their profession and the general interest in the freedom of competition.

The case law provides key principles and guidelines for practice.

It is particularly important to note that the object and the scope of any non-compete clause must be clearly defined, and the objective and geographic reach and duration of the prohibition must fall within certain limits.

What this means in a specific case will depend on various factors.

You should therefore take caution when formulating and drafting contractual non-compete clauses and seek legal advice on this issue.

Dr Birgit Münchbach"
ADVANT Beiten,20th Amendment to the Foreign Trade and payments Regulation: What’s New?,"On 4 October 2023, the Twentieth Regulation to Amend the Foreign Trade and Payments Regulation (Verordnung zur Änderung der Außenwirtschaftsverordnung) was published in the German Federal Gazette.

Digitalisation

The amendments make it possible for administrative acts under the Foreign Trade and Payments Regulation ( Außenwritschaftsverordnung, AWV ) to be issued in electronic form.

Applications, notifications, information, files, reports, and other documents will also be able to be submitted via an administrative portal.

The amendments bring the AWV into line with the Act to Promote Electronic Administration and Improve Online Access to Administrative Services ( Gesetze zur Förderung der elektronischen Verwaltung und zur Verbesserung des Onlinezugangs zu Verwaltungsdienstleistungen ).

All documents required for the investment review under §§ 14a, 15 and 23 of the AWV (including documents on the acquisition of a domestic company and information for the Central Customs Office, the German Federal Bank, or the Federal Office of Economics and Export Control (BAFA)) should be submitted via the administrative portal.

While the electronic procedure is preferred, in limited cases it will still be possible to submit documents in conventional paper form.

Remember the pitfalls: uploading information or an application into the administrative portal will not trigger the prescribed periods (initiation) under § 14a of the AWG; instead, the point of time specified in § 3 (4) of the AWV (new version) will apply.

Accordingly, information or an application submitted via the administrative portal will only be considered submitted once the Federal Ministry for Economic Affairs and Climate Action (BMWK) has imported the submitted documents in entirety and without any issues from the administrative portal to the Ministry’s IT system.

Once this has occurred, the Ministry will confirm the submission of the documents and inform the purchaser if the documents are incomplete or corrupted, where possible.

The suspension of time periods under § 14a (6) of the Foreign Trade and Payments Act (AWG) is also tied to the import of the relevant documents.

Arms control The Amendment also introduces new restrictive measures against states like Russia, Somalia and Haiti, bringing the AWV into line with various resolutions of the Council of the European Union (CFSP).

The amended Regulation also included the agreed 2022 amendments to the Wassenaar Arrangement for Conventional Arms.

The list of military goods of the European Union previously included these changes.

New authorisation requirements for PMI rigid foam technologies A further amendment introduces an authorisation requirement for the export of development and production technologies for polymethacrylimide (PMI) rigid foam.

This introduction supplements Annex I of the Dual Use Regulation.

The characteristics of the PMI rigid foam mean it can be used in modern military applications, particularly in the aerospace industry, which justifies the authorisation requirement.

According to the draft bill, the Federal Government is going to work to ensure that these technologies are included in the Wassenaar Arrangement for Conventional Arms in order to create a level playing field for all companies affected.

Summary and outlook The new 20th Regulation Amending the Foreign Trade and Payments Regulation simplifies the administrative procedures in foreign trade through digital procedures.

In the future, a new administrative portal will allow all documents to be submitted online.

The amendments also introduce the possibility for administrative acts to be enacted electronically in the future.

Dr Christian von Wistinghausen Prof. Dr Rainer Bierwagen"
ADVANT Beiten,Verbandsklagenricht-linienumsetzungsgesetz enters into force,"Today, the so-called ""Verbandsklagenrichtlinienumsetzungsgesetz"" (VRUG) entered into force [ BGBl.

2023

I Nr. 272 vom 12.10.2023 ].

The core part is the new Consumer Rights Enforcement Act (VDuG).

Organizations can now initiate actions for redress.

We already reported on the legislative procedure in our blog.

The law brings some innovations for consumers.

We reported on these in our blog post in July [ [ The new collective action lawsuit - Consumer Rights Enforcement Act has been passed in the Bundestag | Advant Beiten (advant-beiten.com) ].

Overview of the most relevant features: Qualified consumer organizations can bring similar claims of consumers against a company by means of an action for redress.

Qualified entities from EU member states can also bring cross-border actions for redress before German courts.

Companies with less than ten employees and an annual turnover below EUR 2 million may join an action for redress in the same way as consumers.

In order to bring an action for redress at least 50 consumers have to be potentially affected.

Consumers must register their claims in a register.

With the action for redress consumer organizations can directly sue for payment to consumers.

The court can furthermore determine a collective total amount for all claims raised.

Within the framework of an implementation procedure, a court-appointed trustee fulfils the claims of the concerned consumers out of this amount.

The new action for redress can significantly relieve the courts' workload in the coming years.

This is to be welcomed.

It will also make it easier for consumers to pursue their claims.

Whether organizations and consumers will accept the action for redress as a new option for legal protection will be seen in the course of the next few years.

Dr. Ralf Hafner Tobias Pörnbacher"
