Firm,Publication Title,Chunk Text
Simpson Thacher & Bartlett,Jennifer Franklin Speaks at ALI's Legal Issues in Museum Administration Conference,"Exempt Organizations Senior Counsel Jennifer Franklin spoke at the American Legal Institute’s Legal Issues in Museum Administration Conference on May 2 in Cleveland, Ohio.

Jennifer participated on a panel titled, ""The Gifts That Keep on Giving: How Tax Rules Incentivize and Shape Donor Decisions.""

The panelists, which also included counsel from The Metropolitan Museum of Art and the American Museum of Natural History, discussed how tax rules and charitable giving vehicles motivate and inform donor gifts of cash, stock, art, collectibles or other property to cultural institutions.

The event brought together museum professionals from esteemed cultural institutions, including the Museum of Modern Art, the Smithsonian Institution, the Whitney Museum of American Art, as well as The Metropolitan Museum of Art and the American Museum of Natural History.

For more information on the conference, please click here ."
Simpson Thacher & Bartlett,Rubicon Technology Partners Raises $1.7 Billion Private Equity Fund,"Simpson Thacher represented Rubicon Technology Partners in connection with raising approximately $1.7 billion for Rubicon Technology Partners IV. 

This represents a 34% increase in size from its predecessor fund, Rubicon Technology Partners III, which closed in 2020.

Rubicon typically makes control equity investments in enterprise software companies.

The Simpson Thacher team included Robert Guo, Brittani Frink, Wenxiong Zhang, Daniel Teicher, Christopher Rowe, Axelle Vivien, Britta Vlastelicia and Olivia Wong (Private Funds); Benjamin Rippeon, Jacqueline Clinton and Shoshana Schorr (Tax); Jennifer Levitt, Thomas Howland and Neil Patel (Banking & Credit); and Jeanne Annarumma (ERISA)."
Simpson Thacher & Bartlett,G-III Apparel to Acquire Karl Lagerfeld Brand,"Simpson Thacher is representing G-III Apparel Group, Ltd. (Nasdaq: GIII) in connection with its agreement to acquire the remaining 81 percent interest in fashion brand Karl Lagerfeld for approximately US$210 million, subject to certain adjustments.

G-III has agreed to purchase the additional stake in the brand from a group of private and public investors led by Amlon Capital.

G-III currently owns approximately 19 percent of the brand and, through this transaction, will become the sole owner of the Karl Lagerfeld brand.

The acquisition is subject to regulatory approval and the satisfaction of other customary closing conditions.

G-III designs, sources and markets apparel and accessories under owned, licensed and private label brands.

G-III’s owned brands include DKNY, Donna Karan, Vilebrequin, G. H. Bass, Eliza J, Jessica Howard, Andrew Marc and Marc New York.

G-III has fashion licenses under the Calvin Klein, Tommy Hilfiger, Karl Lagerfeld Paris, Kenneth Cole, Cole Haan, Guess?, Vince Camuto, Levi’s and Dockers brands.

The Simpson Thacher team includes Jakob Rendtorff, Alan Klein, Sung Jin and Sydney Mark (M&A); Lori Lesser, Alysha Sekhon and Rachelle Broida (Intellectual Property); Andrew Blau, Laura Gallo and Brian Chung (Executive Compensation and Employee Benefits); Sara Razi, Preston Miller and Lindsey Bohl (Antitrust); Brian Steinhardt (Banking and Credit); Richard Fenyes (Capital Markets); Timothy Mulvihill (Environmental); and Andrew Purcell and Shoshana Schorr (Tax)."
Simpson Thacher & Bartlett,Liberty Media and SiriusXM Announce Transaction to Simplify Ownership Structure of SiriusXM,"Simpson Thacher & Bartlett LLP is advising Sirius XM Holdings Inc. (NASDAQ: SIRI) in its agreement with Liberty Media Corporation (NASDAQ: LSXMA, LSXMB, LSXMK, FWONA, FWONK, LLYVA, LLYVK) to combine SiriusXM

with Liberty Media’s Liberty SiriusXM tracking stock group (NASDAQ: LSXMA, LSXMB and LSXMK) (collectively, “LSXM”).

The transaction will create a new public company, which will continue to operate under the SiriusXM name and brand.

The transaction is subject to customary conditions and is expected to close in the third quarter of 2024.

SiriusXM is the leading audio entertainment company in North America with a portfolio of audio businesses including its flagship subscription entertainment service SiriusXM; the ad-supported and premium music streaming services of Pandora; an expansive podcast network; and a suite of business and advertising solutions.  

Liberty Media Corporation operates and owns interests in a broad range of media, communications and entertainment businesses.

The Simpson Thacher team includes: Eric Swedenburg, Johanna Mayer, Stephen Powell (M&A); Marisa Stavenas, Lia Toback, Catherine Ciriello, John Balletta, J. Carr Gamble (Capital Markets); Brian Steinhardt, Dennis Durkin, Anita Wu, Diana Yen (Banking and Credit); Sophie Staples, Andrew Purcell, Edward Grais, Matthew Lester, Paul Jansch (Tax); Jamin Koslowe, Jeffrey Penn, Matias Botto (Executive Compensation and Benefits); Karen Kelley and Rob Hayes (PCAP); Jonathan Lindabury and Jakarri Hamlin (Derivatives), Kelly Karapetyan (Antitrust)."
Simpson Thacher & Bartlett,FIBRA Monterrey Completes Ps. 6.8 Billion Equity Offering,"Simpson Thacher represented Citigroup Global Markets Inc., Banco BTG Pactual S.A. – Cayman Branch and Goldman Sachs & Co.

LLC, as global coordinators, and BofA Securities, Inc., J.P. Morgan Securities LLC, Santander US Capital Markets LLC and Scotia Capital (USA) Inc., among others, as joint bookrunners, in connection with a primary equity offering of 590,579,711 Real Estate Trust Certificates (“CBFIs”) in reliance upon Rule 144A and Regulation S under the Securities Act.

FIBRA Monterrey raised approximately Ps. 6.8 billion (approximately US$407 million) in proceeds.

The CBFIs are listed on the Mexican Stock Exchange under the ticker symbol “FMTY 14.”

FIBRA Monterrey was established in 2014 as the first real estate investment trust in Mexico to be 100% internally managed and advised, with a focus on the acquisition, management and development of real estate primarily in the industrial, retail and office sectors in the northern Mexican states.

Its portfolio consists of 106 properties located in 14 states in Mexico, with an aggregate gross leasable area of 1.6 million square meters.

The Simpson Thacher team included Juan F. Mendez, Marcelo B. Lorenzen and José M. Colin (Capital Markets); Jonathan Cantor, Kris Liu and Mohanad Salaimi (Tax); Owen Lysak and Jack Harrison (UK Funds); and Jeanne M. Annarumma (ERISA)."
Simpson Thacher & Bartlett,Texas Instruments Completes $1.6 Billion Investment Grade Notes Offering,"Simpson Thacher represented the underwriters in connection with the recent public offering by Texas Instruments Incorporated of an aggregate of $1.6 billion in investment grade notes, consisting of $200 million aggregate principal amount of additional 4.6% Senior Notes due 2028, $200 million aggregate principal amount of additional 4.9% Senior Notes due 2033 and $1.2 billion aggregate principal amount of 5.05% Senior Notes due 2063.

The additional 4.6% Senior Notes constituted a reopening of the $500 million principal amount of notes initially issued on November 18, 2022 increasing the aggregate principal amount of the series to $700 million.

The additional 4.9% Senior Notes constituted a reopening of the $750 million principal amount of notes initially issued on March 14, 2023 increasing the aggregate principal amount of the series to $950 million.

Texas Instruments designs and makes semiconductors for sale to electronics designers and manufacturers all over the world.

The company intends to use the net proceeds from the sale of the notes for general corporate purposes.

The Simpson Thacher team for the transaction included Joseph Kaufman, Patrick Meson and Nicole Papsco (Capital Markets); Jonathan Cantor and Michael Slomovics (Tax); Jeanne Annarumma (Executive Compensation and Employee Benefits); and Jennie Getsin (FINRA and Blue Sky)."
Simpson Thacher & Bartlett,Alden Millard Profiled in The American Lawyer as New Chair of Simpson Thacher’s Executive Committee,"Alden Millard was profiled in an article in The American Lawyer highlighting his election as Chair of Simpson Thacher’s Executive Committee.

Alden succeeds Bill Dougherty who served as Chair since 2013.

In addition to noting the Firm’s growth under Bill’s leadership, the article highlighted Alden’s career at Simpson Thacher and his numerous leadership roles at the Firm, including his 10 years serving on the Firm’s Executive Committee and as a current member of its Diversity, Equity and Inclusion Committee and its Women’s Committee.

The article also noted his three-year term as one of the Firm’s Administrative Partners.

Alden explained that his previous experience has prepared him well and said, “I have always loved the people side of the business and I’m excited to meet the responsibilities and challenges of the role moving forward.”

When speaking about the Firm’s future, Alden said, “We will focus on our capability to serve our long-term, institutional clients as well as new clients . . .

It is important to me that we continue to invest in our talent, which is the true source of our strength.”

Bill said that Alden exemplifies the “legal expertise, outstanding client service and creative and collaborative culture” of which are important values to the Firm.

“A strategic lawyer and trusted adviser, Alden embodies those qualities and will be a tremendous leader of the firm and a major asset to our clients in his new role,” he further explained.

Lynn Neuner, Co-Chair of the Firm’s Litigation Department and a member of its Executive Committee, further highlighted Alden’s outstanding leadership and noted, “Having served alongside him on the executive committee and as an administrative partner, I have witnessed his skill in orchestrating our formidable legal talent to anticipate and meet the complex and evolving needs of our clients.

Alden is smart, pragmatic, collegial and very effective.”

To read the full article, please click here (subscription required)."
Simpson Thacher & Bartlett,Simpson Thacher Represents Underwriters in DoubleVerify’s Secondary Offering,"Simpson Thacher represented the underwriters, J.P. Morgan Securities LLC and Barclays Capital Inc., in connection with the secondary offering of common stock of DoubleVerify Holdings, Inc. (“DoubleVerify”) by certain selling stockholders.

The offering of 12,500,000 shares of DoubleVerify common stock, which included the full exercise of the underwriters’ option to purchase 1,875,000 additional shares, raised approximately $381 million in total net proceeds.

DoubleVerify is a leading software platform for digital media measurement and analytics.

Its mission is to create stronger, safer, more secure digital transactions that drive optimal outcomes for global advertisers.

The Simpson Thacher team for this transaction included Roxane Reardon, Jonathan Ozner, Ben Carson, Avalee Hagerty and Nikaury Payano (Capital Markets); Jessica Cohen, Corina McIntyre, Bobbie Burrows and Sarika Pandrangi (IP); Andrew Blau and Alan Fenyes (Executive Compensation and Employee Benefits); Marcy Geller and Michael Mann (Tax); and Andrew J. Pagliughi (FINRA & Blue Sky)."
Simpson Thacher & Bartlett,Simpson Thacher Named “Private Equity Team of the Year” at IFLR Asia Pacific Awards,"Simpson Thacher was named “Private Equity Team of the Year” at the 2024 IFLR Asia Pacific Awards.

The Firm was recognized for its work advising leading private equity sponsors on some of the most significant deals of the last year, including Blackstone in its acquisition of International Gemological institute and KKR in its investment in Hero Future Energies, among others.

The IFLR Asia Pacific Awards honor the region’s most legally innovative cross-border transactions of the year, as well as the teams and firms behind them.

To see the full list of winners, click here ."
Simpson Thacher & Bartlett,Heartland Dental Completes $165 Million Tack-on Senior Secured Notes Offering,"Simpson Thacher represented Heartland Dental in connection with its offering of an additional $165 million aggregate principal amount of 10.5% Senior Secured Notes due 2028.  

The notes were issued as additional notes under the same indenture governing Heartland Dental’s $535 million aggregate principal amount of 10.5% Senior Secured Notes due 2028 initially issued on May 16, 2023.

Heartland Dental is the largest dental support organization in the United States, providing a full range of management, administrative and financial services to 1,686 supported offices and 2,656 supported doctors across 38 states and Washington D.C.

The Simpson Thacher team included Richard Fenyes, Richie Ragusa, Melissa Lewis, Ziang Zhou and Nate Yang (Capital Markets); Jon Pall (Collateral); Jule Walsh and Kelsey Anspach (Credit); Jonathan Cantor and Michael Slomovics (Tax); Vanessa Burrows and Nawa Lodin (Healthcare); Lindsey Bohl (Antitrust); David Rubinsky and J. Pasco Struhs (ECEB); Mark Natividad (IP); and Mike Isby (Environmental)."
Simpson Thacher & Bartlett,Simpson Thacher Represents JPMorgan as Financial Advisor to IAA in Its Announced Merger with Ritchie Bros.,"Simpson Thacher is representing J.P. Morgan Securities LLC (“JPMorgan”) as financial advisor to IAA, Inc. (NYSE: IAA) (“IAA”) in connection with its definitive agreement to be acquired by Ritchie Bros. Auctioneers Incorporated (NYSE: RBA) (TSX: RBA) (“Ritchie Bros.”) in a stock and cash transaction valued at approximately $7.3 billion including the assumption of $1 billion of net debt.

Under the terms of the agreement, IAA stockholders will receive $10 in cash and 0.5804 shares of Ritchie Bros. common stock for each share of IAA.

Upon completion of the transaction, Ritchie Bros. stockholders will own approximately 59% of the combined company and IAA stockholders will own approximately 41%.

The transaction is expected to close in the first half of 2023 subject to approval by Ritchie Bros. stockholders of the issuance of Ritchie Bros. stock in connection with the transaction and approval of IAA stockholders of the transaction, receipt of regulatory approvals and other customary closing conditions.

IAA is a leading global digital marketplace connecting vehicle buyers and sellers.

Leveraging leading-edge technology and focusing on innovation, IAA’s unique platform facilitates the marketing and sale of total-loss, damaged and low-value vehicles.

Ritchie Bros. is a global asset management and disposition company, operating in a number of sectors, including construction, transportation, agriculture, energy, mining and forestry, offering customers end-to-end solutions for buying and selling used heavy equipment, trucks and other assets.

The Simpson Thacher team includes Caroline Gottschalk, Jakob Rendtorff and Eva Du (M&A)."
Simpson Thacher & Bartlett,Cirsa Completes Offering of Fixed Rate Senior Secured Notes,"Simpson Thacher represented Cirsa Enterprises, S.L.U. in connection with a Rule 144A and Regulation S offering by its subsidiary of €425 million 10.375% Senior Secured Notes due 2027.

The bond offering closed on November 9, 2022.

The proceeds from the offering were used to redeem a portion of Cirsa’s euro-denominated 6.250% Senior Secured Notes due 2023 and to pay fees and expenses in connection with the foregoing transaction.

Cirsa is a leading gaming company in Spain, Italy and a number of countries in Latin America, engaged in the operation of slot machines, casinos, bingo halls, on-line gaming and betting, and the manufacture of slot machines and gaming kits for the Spanish market.

The Simpson Thacher team included Gil J. Strauss, Srishti Gupta, Melchor Alvarez de Mon, Amanda Obi and Thomas Flament (Capital Markets) and Antti I. Pesonen, Li Lin and Tom Lort (Credit)."
Simpson Thacher & Bartlett,SK Telecom Announces Strategic Investment in Anthropic,"Simpson Thacher represented SK Telecom (“SKT”) in connection with its $100 million strategic investment in Anthropic.

The investment is in relation to a partnership agreement between SKT and Anthropic to build a multilingual large language model (LLM) customized for telecommunications companies.

Founded in 1984, SKT is the largest telecommunications company in South Korea.

SKT recently launched a Global Telco AI Alliance with other global telecommunications companies and has been extending its reach into artificial intelligence (AI) technology.

Anthropic, founded in 2021, is an AI safety and research company based in San Francisco.

The Simpson Thacher team for the transaction included Jin Hyuk Park, Joongwon Park, William Son and Chanik Park (Corporate – Hong Kong); Larry Moss (ECEB); and Lori Lesser, Melanie Jolson and Rachelle Broida (IP)."
Simpson Thacher & Bartlett,Medline Completes $1 Billion Senior Secured Notes Offering and Term Loan Repricing,"Simpson Thacher represented Mozart Holdings, LP (“Medline”) in connection with a Rule 144A/Regulation S offering of $1 billion aggregate principal amount of 6.250% Senior Secured Notes due 2029 (the “Notes”) by certain of Medline’s subsidiaries.

In addition, the Firm represented Medline in connection with an amendment to its existing credit agreement, which provided for the incurrence of new senior secured term loans in an aggregate principal amount of $6,142.8 million.

Medline used the net proceeds of the Notes offering, together with cash on hand, to refinance all of the outstanding senior secured term loans under its existing credit agreement and to pay fees and expenses related to the offering and the new senior secured term loans.

Medline is one of the nation’s largest suppliers of medical-surgical products to healthcare providers across the continuum of care.

The Simpson Thacher team for the transaction included Jonathan Ozner, Benjamin Heriaud, Ben Pittenger and Ryan Brown (Capital Markets); Brian Gluck, Adam Moss, Kyle Nelson and Roey Vardi (Banking and Credit); Jon Pall (Collateral); Courtney Welshimer and Rachelle Broida (Intellectual Property); Vanessa Burrows and Nawa Lodin (Healthcare); Michael Mann and Eli Shalam (Tax); Ari Goldman, Erik Quarfordt and Alexa Effron (Real Estate); and Gary Tashjian and Guanxiong Xu (Executive Compensation and Employee Benefits)."
Simpson Thacher & Bartlett,Simpson Thacher Represents Underwriters in $750 Million Notes Offering by Waste Connections,"Simpson Thacher represented the underwriters, led by BofA Securities, Inc., J.P. Morgan Securities LLC, MUFG Securities Americas Inc. and Wells Fargo Securities, LLC, in connection with the registered notes offering by Waste Connections, Inc. (“Waste Connections”) of $750 million aggregate principal amount of 4.2% Senior Notes due 2033, which closed on August 18, 2022.

Waste Connections intends to use the net proceeds to repay a portion of the borrowings outstanding under its revolving credit facility provided under its credit agreement.

Waste Connections is an integrated solid waste services company that provides non-hazardous waste collection, transfer and disposal services, along with resource recovery primarily through recycling and renewable fuels generation.

Waste Connections serves more than eight million residential, commercial and industrial customers in mostly exclusive and secondary markets across 43 states in the U.S. and six provinces in Canada.

Waste Connections also provides non-hazardous oilfield waste treatment, recovery and disposal services in several basins across the U.S., as well as intermodal services for the movement of cargo and solid waste containers in the Pacific Northwest.

The Simpson Thacher team included Roxane Reardon, Asha Amin and Haley O’Connor (Capital Markets); Jonathan Cantor (Tax); Larry Moss and Meredith Brenton (Executive Compensation and Employee Benefits); Michael Isby (Environmental); Jessica Cohen and Suyoung Jang (Intellectual Property); and Jennie Getsin (FINRA)."
Simpson Thacher & Bartlett,Chet Kronenberg Named a 2023 “Leader of Influence” by Los Angeles Business Journal,"Litigation Partner Chet Kronenberg has been named among the Los Angeles Business Journal ’s 2023 “Leaders of Influence: Litigators & Trial Attorneys,” honoring the top litigators in the Los Angeles area.

In its profile of Chet, LABJ wrote: “It would be difficult to overstate the impact that Simpson Thacher Litigation Partner Chet Kronenberg has made on the litigation landscape over the course of his nearly three-decade career at the firm.

He consistently plays key roles and secures victories for his clients across a wide range of complex commercial litigation matters.”

To read the article, and to view the full list of honorees, please click here (subscription required)."
Simpson Thacher & Bartlett,Daily Journal Names Simpson Thacher Pro Bono Matter a “Top Verdict of 2023”,"Simpson Thacher’s victory on behalf of a pro bono client—resulting in the largest jury verdict in history for mail withholding—has been named among the Daily Journal ’s “Top Verdicts of 2023.”

The Firm successfully proved that a prison worker violated our client’s constitutional rights by unlawfully withholding his mail for nearly nine months in 2007 and 2008.

The jury awarded the client $475,000 for the violation of his civil rights, an award nearly 50 times larger than any previous award for withholding mail from a prisoner.

Associate Pierce MacConaghy attributed the victory to the jury’s empathy for our client, who missed notices about deadlines to file appeals of his criminal conviction, as well as letters from home informing him that his father was dying, as a result of the mail withholding.

“The jury just really connected with our client’s story, and in particular, his profound loss of hope and feelings of isolation when he lost all contact with the outside world because his mail was withheld for nearly nine months.”

The Simpson Thacher team on this matter included Retired Partner Buzz Frahn, Counsel Jonathan Sanders and Associates Pierce MacConaghy and Hilary Wong.

To read the full profile, please click here (subscription required)."
Simpson Thacher & Bartlett,Blackstone and Digital Realty Announce $7 Billion Hyperscale Data Center Development Joint Venture,"The Firm is representing Blackstone affiliated funds led by Infrastructure, Real Estate and Tactical Opportunities in connection with their entry into a joint venture with Digital Realty (NYSE: DLR) to develop four hyperscale data center campuses across three metro areas on two continents.

The developments are expected to support approximately 500 megawatts (MW) of total IT load upon full build out of all campuses.

Blackstone will acquire an 80% ownership interest in the joint venture for approximately $700 million of initial capital contributions, while Digital Realty will maintain a 20% interest.

The four hyperscale data center campuses are located in Frankfurt, Paris and Northern Virginia and have a total estimated development cost of approximately $7 billion over the course of the next several years.

The Simpson Thacher team includes Scott Kobak, Wheatly MacNamara, Tom Lloyd, Sam Rudik, Luca Sportelli, Krishma Mali, Avi Kaye, Dorian Ledbetter, Manfredi Sclopis and Josh Schub (Real Estate); Michael Chao and Anthony Vernace (M&A); and Nancy Mehlman, Jenna Al-Malawi and Preston Irace (Tax)."
Simpson Thacher & Bartlett,EQT Announces Successful Closing of EQT X at €22 billion,"Simpson Thacher advised EQT in connection with the establishment of its tenth buyout fund, EQT X. EQT announced that the fund raised €22 billion (USD $24 billion), exceeding its €20 billion target and hitting its hard cap, having received commitments from a broad range of global investors including pension and sovereign wealth funds, asset managers, and the private wealth segment.

EQT X is nearly 40% larger than its 2021 predecessor fund, EQT IX, which closed in 2021 at €15.6 billion.

EQT was founded in 1994 with the backing of Investor AB, AEA Investors and SEB.

With a total AUM of over €230 billion, EQT is one of the world’s largest and most successful private equity firms – reported by Private Equity International as one of the top three private equity firms in the world by capital raised in the past five years.

The Simpson Thacher team was led by Jason Glover, Robert Lee and Beth Cowen, and included Connor Brown, Andreea Gancea, Tomas Guilliatt-Griggs, Shanelle Muller, Annabelle Playford and Sam Zdatny (Funds); William Smolinski, Darius Meehan, Preston Irace and Chris Dorman (Tax); Barrie Covit, Jeanne Annarumma, Chi Shum and Manny Halberstam (Private Funds – U.S.); and Daniel Deacon and Jack Gould (Regulatory)."
Simpson Thacher & Bartlett,Curriculum Associates Acquires SoapBox Labs,"Simpson Thacher represented Curriculum Associates in connection with its acquisition of SoapBox Labs.  

Financial terms of the transaction were not disclosed.

Curriculum Associates designs research-based print and online instructional materials, screens and assessments, and data management tools.

The company's products and customer service provide teachers and administrators with the resources necessary to teach diverse student populations and foster learning for all students.

SoapBox Labs is an equity-centered, privacy-by-design voice AI company.

The company's proprietary voice engine has been built to power accurate and equitable voice experiences for children ages two and up of every accent, dialect, and stage of development.

These experiences include pre-K–12 screening, assessment, practice, and intervention tools for literacy, math, and language learning.

The Simpson Thacher team includes Katherine Krause, Atif Azher and Omar Kanjwal (M&A); Jeannine McSweeney and Scott Schilson (Executive Compensation and Employee Benefits); Lori Lesser and Bobbie Burrows (Intellectual Property); and Russell Light (Tax)."
