title,url,date
CMS Announces First Ten Medicare Part D Drugs Subject to Price Negotiations,https://www.debevoise.com/insights/publications/2023/10/cms-announces-first-ten-medicare-part-d-drugs,2023-10-06
DOJ Announces Six-Month “Safe Harbor” Policy for Acquisition-Related Disclosures,https://www.debevoise.com/insights/publications/2023/10/doj-announces-six-month-safe-harbor-policy,2023-10-06
Law360: Recent Trends In European ESG-Related Shareholder Activism,https://www.debevoise.com/insights/publications/2023/10/recent-trends-in-european,2023-10-06
California Climate Disclosure Bills Expected to Become Law,https://www.debevoise.com/-/media/files/insights/publications/2022/04/25_sec-issues-long-awaited-proposed-climate-change.pdf?rev=93d961e42d284568b139691e9784034b&hash=A3B47E784C22C28FC79FD52639492136,2023-10-05
England & Wales Law Commission Publishes Final Reform Recommendations for Arbitration Act 1996,https://www.debevoise.com/-/media/files/insights/publications/2022/09/23_the-future-of-arbitration-in-england.pdf?rev=5e8b1cfc93ec40758062cea0762c7e45&hash=B1D8A92A14F1B292E5E06E5426736D9D,2023-10-04
PRA Publishes Its Proposals for Reforms to the Matching Adjustment,https://www.debevoise.com/insights/publications/2023/10/pra-publishes-its-proposals-for-reforms,2023-10-04
The Final Colorado AI Insurance Regulations: What’s New and How to Prepare,https://www.debevoisedatablog.com/wp-content/uploads/sites/2/2023/10/Redline-May-26-Revised-Draft-and-Final-Draft.pdf,2023-10-03
Practical Law: ESG considerations in the insurance industry: Q&A,https://www.debevoise.com/insights/publications/2023/10/practical-law,2023-10-02
FCPA Update September 2023,https://www.debevoise.com/insights/publications/2023/09/fcpa-update-september-2023,2023-10-02
Private Equity International: The future of co-investment,https://www.debevoise.com/-/media/files/insights/publications/2023/10/private-equity-international-the-future-of.pdf,2023-10-01
"ESG Weekly Update – September 29, 2023",https://attorneygeneral.utah.gov/wp-content/uploads/2023/05/2023-05-15-NZIA-Letter.pdf,2023-09-29
SEC Charges Insiders and Issuers for Failing to Timely File Beneficial Ownership Reports,https://www.debevoise.com/insights/publications/2023/09/sec-charges-insiders-and-issuers-for-failing-to,2023-09-29
SEC Issues Additional Interpretive Guidance on Pay-versus-Performance Disclosures,https://www.govinfo.gov/content/pkg/FR-2022-09-08/pdf/2022-18771.pdf,2023-09-29
Law360: Breaking Down The UK's Draft Updates To Prospectus Regime,https://www.debevoise.com/insights/publications/2023/09/law360-breaking-down-the-uks-draft-updates,2023-09-29
Seven Steps to Mitigate Hazing Risks,https://www.debevoise.com/insights/publications/2023/09/seven-steps-to-mitigate-hazing-risks,2023-09-26
Debevoise London Climate Change and ESG Litigation Series: Supply Chain Litigation Risk,https://www.debevoise.com/insights/publications/2023/09/debevoise-london-climate-change-and-esg-litigation,2023-09-25
Commission Consults on Changes to the Sustainable Finance Disclosures Regulation,https://www.debevoise.com/insights/publications/2023/09/commission-consults-on-changes-to-the-sustainable,2023-09-22
CLS Blue Sky Blog: Debevoise Discusses How EU’s Sustainability Reporting Directive Affects Private Equity,https://www.debevoise.com/insights/publications/2023/09/cls-blue-sky-blog-debevoise,2023-09-21
"ESG Weekly Update – September 21, 2023",https://mea.gov.in/Images/CPV/G20-New-Delhi-Leaders-Declaration.pdf,2023-09-21
Alternative Solutions for Financial Sponsors in a Challenging LBO Market: A Look at Tailored Investment Models,https://www.debevoise.com/insights/publications/2023/09/alternative-solutions-for-financial-sponsors-in-a,2023-09-19
Compliance Dates for New Private Fund Adviser Rules,https://www.debevoise.com/insights/publications/2023/09/compliance-dates-for-new-private-fund-adviser,2023-09-19
Lexology Getting the Deal Through: Competition Compliance 2023 - Germany,https://www.debevoise.com/-/media/files/pdf/2023_competition-_compliance--germany.pdf?rev=22a8bdb618b549a5b1deb407871c1b25&hash=AC06F90F66DB04A2A8032FF3A605ABD5,2023-09-19
Fibula Air Travel Srl v Just-Us Air Srl: To Amend or Not to Amend? A Tale of Issue Estoppel and Henderson Abuse,https://www.debevoise.com/insights/publications/2023/09/fibula-air-travel-srl-v-just-us-air-srl,2023-09-18
99% Offer Not a Genuine Attempt to Settle Pursuant to CPR Part 36,https://www.debevoise.com/insights/publications/2023/09/99-offer-not-a-genuine-attempt-to,2023-09-15
Debevoise Digest: Securities Law Synopsis – September 2023,https://www.debevoise.com/insights/publications/2023/09/debevoise-digest-september-sec-synopsis,2023-09-01
Commercial Court Orders Indemnity Costs against Claimant for Disclosure Failures,https://www.debevoise.com/-/media/files/insights/publications/2022/06/20220630-trial-witness-statements-under-cpr-practi.pdf?rev=841b4d6c700649e59b5254207c81b88f&hash=799D63C72B0B7CAC6AD452138817A922,2023-09-13
Westlaw: The SEC's first NFT enforcement action or just another ICO case?,https://www.debevoise.com/insights/publications/2023/09/westlaw-the-sec,2023-09-13
"ESG Weekly Update – September 13, 2023",https://www.hkma.gov.hk/media/eng/doc/key-information/guidelines-and-circular/2023/20230829e1.pdf,2023-09-13
IFLR: Balancing Chinese data laws and foreign regulatory requests,https://www.debevoise.com/insights/publications/2023/09/chinese-data-laws,2023-09-12
Disputed Contracts and Service out of the Jurisdiction,https://www.debevoise.com/-/media/files/insights/publications/2021/04/20210408-service-of-a-claim-form-out-of-the.pdf,2023-09-11
Commercial Court Orders Crypto Exchange to Transfer Frozen Assets into Jurisdiction,https://www.debevoise.com/insights/publications/2023/09/commercial-court-orders-crypto-exchange-to,2023-09-08
Courts Grapple with State Immunity as Spain Resists Enforcement of Arbitral Awards,https://www.debevoise.com/insights/publications/2023/09/courts-grapple-with-state-immunity-as-spain,2023-09-07
OECD Guidelines on Responsible Business Conduct: 2023 Revisions and the “Specific Instance” Grievance Mechanism,https://www.debevoise.com/insights/publications/2023/09/oecd-guidelines-on-responsible-business-conduct,2023-09-07
"ESG Weekly Update – September 6, 2023",https://www.irmagazine.com/sites/default/files/2023_WDI_Investor-RFI-open-letter.pdf,2023-09-06
ClientEarth v Shell Plc: High Court Rejects Climate Change Activist Group’s Application for Permission to Bring Derivative Suit,https://www.debevoise.com/insights/publications/2023/09/clientearth-v-shell-plc-high-court-rejects-climate,2023-09-05
FCPA Update August 2023,https://www.debevoise.com/insights/publications/2023/08/fcpa-update-august-2023,2023-09-05
Securities Litigation in England and Wales: An Overview of ss. 90 and 90A FSMA Claims,https://www.debevoise.com/insights/publications/2023/09/securities-litigation-in-england-and-wales,2023-09-04
Private Equity International: The Asian Elephant in the Room,https://www.debevoise.com/-/media/files/pdf/asia-roundtable-23.pdf?rev=60cd2ec2151643acad461bedbaec2dd7&hash=4ADB20A930904F814689F2D35CC62BF6,2023-09-01
UKMC Law Review: From Rhyming Bars to Behind Bars: The Problematic Use of Rap Lyrics in Criminal Proceedings,https://www.debevoise.com/-/media/files/insights/publications/2023/09/ukmc-law-review-from-rhyming-bars-to-behind-bars.pdf,2023-09-01
GIR Americas Investigations Review: Key Considerations in US Government Investigations,https://www.debevoise.com/-/media/files/pdf/key-considerations-in-us-government-investigations.pdf?rev=1d8aa1dfc0de4738b4883e4358d2e25a&hash=B41BAB4FF7C6BD4CB408D952BA1C0969,2023-08-31
Law360: Takeaways For Banks From Feds' Basel-Adoption Proposal,https://www.debevoise.com/insights/publications/2023/08/takeaways-for-banks,2023-08-30
"ESG Weekly Update – August 30, 2023",https://www.ok.gov/treasurer/documents/OST_Restricted_Financial_Companies_8-15-2023.pdf,2023-08-30
California Regulators Publish Draft Regulations on Health Care Pre-Transaction Notice Requirements,https://www.debevoise.com/-/media/files/insights/publications/2022/08/19_dealmaking-implications-of-californias-new.pdf?rev=510b030fc589425584be9576fd439256&hash=FCBA11FF9ABB1001A6131CB0AFA4208D,2023-08-29
NYU Compliance & Enforcement: SEC Proposes Rule to Eliminate or Neutralize Conflicts in the Use of “Predictive Data Analytics” Technologies,https://www.debevoise.com/insights/publications/2023/08/sec-proposes-rule,2023-08-29
Thomson Reuters: Bankruptcy Litigation Demonstrates the Extent of the Crypto Contagion,https://www.debevoise.com/-/media/files/insights/publications/2023/08/fintech-law-report-_julaug23.pdf#page=14,2023-08-01
SEC Releases New and Updated Guidance on Amended Rule 10b5-1,https://www.debevoise.com/-/media/files/insights/publications/2022/12/16_sec-adopts-significant-amendments.pdf?rev=aa7c9b47d8cf468e81f4153c1816b8a7&hash=3B01D30DAC3EFEF2D8EF388FB5F2F1AF,2023-08-29
Harvard Forum on Corporate Governance: Special Committee Report,https://www.debevoise.com/insights/publications/2023/08/harvard-forum-on-corporate-governance,2023-08-28
Second Circuit Affirms That Syndicated Term Loans Are Not Securities,https://www.debevoise.com/insights/publications/2023/08/second-circuit-affirms-that-syndicated-term-loans,2023-08-28
The M&A Lawyer: Bankruptcy Litigation Demonstrates the Extent of the Crypto Contagion,https://www.debevoise.com/insights/publications/2023/08/the-ma-lawyer-bankruptcy-litigation,2023-08-25
NAIC 2023 Summer National Meeting Highlights,https://www.debevoise.com/insights/publications/2023/08/naic-2023-summer-national-meeting-highlights,2023-08-25
The International Investigations Review: France Chapter,https://www.debevoise.com/-/media/files/pdf/france_pdf.pdf?rev=8529bb5880944c9d94e940c541f7c49d&hash=1C7A76EED733099B0D1654EBA46B60C1,2023-08-24
"ESG Weekly Update – August 23, 2023",https://storage.courtlistener.com/recap/gov.uscourts.waed.101253/gov.uscourts.waed.101253.33.0.pdf,2023-08-23
The Before and After of Private Fund Adviser Reform: A Comparison of the Final Rule to the Proposal,https://www.debevoise.com/insights/publications/2023/08/the-before-and-after-of-private-fund-adviser,2023-08-23
BVCA Policy & Technical Guide: The Qualifying Asset Holding Company Regime,https://www.debevoise.com/insights/publications/2023/08/bvca-policy--technical-guide,2023-08-22
California Seeks to Increase Healthcare Workers’ Minimum Wage to $25/hour,https://www.debevoise.com/insights/publications/2023/08/california-seeks-to-increase-healthcare-workers,2023-08-21
Securities and Futures Commission Confirms Amendment to the Insider Dealing Provisions,https://www.debevoise.com/insights/publications/2023/08/securities-and-futures-commission-confirms-amend,2023-08-18
Lexology Getting the Deal Through: Insurance & Reinsurance in the UK,https://www.debevoise.com/-/media/files/pdf/2023-insurance--reinsurance--united-kingdom-v1.pdf?rev=29a4944ee4114c19a8fcaa71609bd937&hash=B904440905880743818795072B26DD85,2023-08-17
"ESG Weekly Update – August 17, 2023",https://www.ohchr.org/sites/default/files/documents/hrbodies/hrcouncil/igwg-transcorp/session9/igwg-9th-updated-draft-lbi-clean.pdf,2023-08-17
Adverse Action Notice Compliance Considerations for Creditors That Use AI,https://www.debevoise.com/insights/publications/2023/08/adverse-action-notice-compliance-considerations,2023-08-16
Directors and Boards: Board Responsibility for AI Risk Oversight,https://www.debevoise.com/insights/publications/2023/08/board-responsibility-for-ai,2023-08-15
Harvard Forum on Corporate Governance: 2023 Proxy Season in Review,https://www.debevoise.com/insights/publications/2023/08/harvard-forum-on-corporate,2023-08-15
Law360: Del. Ruling May Signal New Era Of Board Accountability,https://www.debevoise.com/insights/publications/2023/08/del-ruling-may-signal-new-era,2023-08-15
Insurance Industry Attracts Activists,https://www.debevoise.com/insights/publications/2023/08/insurance-industry-attracts-activists,2023-08-15
Insurance Industry Corporate Governance Newsletter,https://www.debevoise.com/insights/publications/2023/08/insurance-industry-corporate-governance-newsletter,2023-08-01
SEC Proposes Rule to Eliminate or Neutralize Conflicts in the Use of “Predictive Data Analytics” Technologies,https://www.debevoise.com/insights/publications/2023/08/sec-proposes-rule-to-eliminate-or-neutralize,2023-08-14
The New York Housing Compact: Part III,https://www.debevoise.com/insights/publications/2023/08/the-new-york-housing-compact-part-iii,2023-08-14
The UK Government Publishes Near-Final Draft Update of the Prospectus Regime,https://www.debevoise.com/insights/publications/2023/08/the-uk-government-publishes-near-final-draft,2023-08-11
United States Establishes New “Outbound Investment Program” Targeting Certain Investment Activities in China,https://www.debevoise.com/insights/publications/2023/08/united-states-establishes-new-outbound-investment,2023-08-11
The Legal 500: Artificial Intelligence Comparative Guide,https://www.debevoise.com/insights/publications/2023/08/the-legal-500-artificial-intelligence-comparative,2023-08-10
"ESG Weekly Update – August 10, 2023",https://www.iosco.org/news/pdf/IOSCONEWS703.pdf,2023-08-10
French Vigilance Law – Latest from the Paris Court,https://www.debevoise.com/insights/publications/2023/08/french-vigilance-law-latest-from-the-paris-court,2023-08-10
SEC and CFTC Continue Targeting Off-Channel Communications at Financial Institutions,https://www.debevoise.com/insights/publications/2023/08/sec-and-cftc-continue-targeting,2023-08-10
Debevoise Digest: Securities Law Synopsis – August 2023,https://www.debevoise.com/-/media/files/insights/publications/2023/07/19_sec-declines-to-submit-amicus-brief-regarding.pdf?rev=86221fa2e1e14749bd7d48cd392cc6cc&hash=AB1B05CCE8F457DA3CCAB2910946F267,2023-08-01
Debevoise London Climate Change and ESG Litigation Series,https://www.debevoise.com/insights/publications/2023/08/debevoise-london-climate-change-and-esg-litigation,2023-08-09
Growing Sanctions and Export Controls Risks Surrounding Turkey,https://www.debevoise.com/insights/publications/2023/08/growing-sanctions-and-export-controls-risks,2023-08-08
International Sustainability Standards Board: The New Global Sustainability Climate and Reporting Standards,https://www.debevoise.com/insights/publications/2023/08/international-sustainability-standards-board,2023-08-07
SEC Staff Observes Issues in Broker-Dealer Anti-Money Laundering and Sanctions Compliance,https://www.debevoise.com/insights/publications/2023/08/sec-staff-observes-issues-in-broker-dealer-anti,2023-08-07
"ESG Weekly Update – August 3, 2023",https://www.finance.senate.gov/imo/media/doc/72423letterfromchairmanwydentolearcorporation.pdf,2023-08-03
FCPA Update July 2023,https://www.debevoise.com/insights/publications/2023/07/fcpa-update-july-2023,2023-08-02
2023 Proxy Season in Review,https://www.debevoise.com/insights/publications/2023/08/2023-proxy-season-in-review,2023-08-01
Artificial Intelligence in Healthcare: Balancing Risks and Rewards,https://www.debevoise.com/insights/publications/2023/07/artificial-intelligence-in-healthcare-balancing,2023-07-31
NYU Compliance & Enforcement: SEC Adopts New Cybersecurity Rules for Issuers,https://www.debevoise.com/insights/publications/2023/07/sec-adopts,2023-07-31
Insider Trading & Disclosure Update - Alert,https://www.debevoise.com/insights/publications/2023/07/insider-trading-disclosure-update-alert,2023-07-01
2023 Private Equity Midyear Outlook,https://www.debevoise.com/insights/publications/2023/07/2023-private-equity-midyear-outlook,2023-07-27
Debevoise & Plimpton Special Committee Report Issue 6,https://www.debevoise.com/insights/publications/2023/07/special-committee-report-issue-6,2023-07-01
NYU Compliance & Enforcement: Achieving Sensible AI Regulation,https://www.debevoise.com/insights/publications/2023/07/achieving-sensible-ai-regulation,2023-07-27
SEC Adopts New Cybersecurity Rules for Issuers,https://www.debevoise.com/-/media/files/insights/publications/2023/07/redline--item-105--proposed-and-item-105.pdf,2023-07-27
"The Insurer: In a tough transactional environment, where are the green shoots?",https://www.debevoise.com/insights/publications/2023/07/the-insurer,2023-07-26
"ESG Weekly Update – July 26, 2023",https://s.wsj.net/public/resources/documents/AGLetterFortune100713.pdf,2023-07-26
Law360: DC Circ. Ruling Could Mean FINRA Hearings Are On Thin Ice,https://www.debevoise.com/insights/publications/2023/07/ruling-could-mean-finra,2023-07-25
Supreme Court Decision in Coinbase Gives Parties Seeking to Compel Arbitration an Automatic Stay of Court Proceedings,https://www.debevoise.com/insights/publications/2023/07/supreme-court-decision-in-coinbase-gives,2023-07-25
The SFC and the AFRC Signal Intent to Combat Dubious Transfer of Funds by Listed Issuers to Third Parties,https://www.debevoise.com/insights/publications/2023/07/the-sfc-and-the-afrc-signal-intent-to,2023-07-25
California Attorney General’s CCPA Sweep Indicates Focus on HR Data,https://cppa.ca.gov/meetings/materials/20230515_item7.pdf,2023-07-21
A Whole New World? U.S. Antitrust Agencies Propose Tough New Merger Guidelines,https://www.debevoise.com/insights/publications/2023/07/a-whole-new-world-us-antitrust-agencies-propose,2023-07-20
"ESG Weekly Update – July 20, 2023",https://www.debevoise.com/-/media/files/insights/publications/2022/12/14_shareholder-proposals-under-exchange-act-rule.pdf?rev=1b91dab2619b48c1a4434d1f4c90e60b&hash=65866FF883C9F727CD57EADEE746DF50,2023-07-20
SEC Declines to Submit Amicus Brief Regarding Status of Syndicated Term Loans as Securities,https://www.debevoise.com/insights/publications/2023/07/sec-declines-to-submit-amicus-brief-regarding,2023-07-19
Achieving Sensible AI Regulation,https://www.debevoise.com/insights/publications/2023/07/achieving-sensible-ai-regulation,2023-07-18
SIFMA: Achieving Sensible AI Regulation,https://www.debevoise.com/insights/publications/2023/07/sifma-achieving-sensible-ai-regulation,2023-07-17
"Arbitrators, Not Courts, Should Resolve Disputes Concerning Escalation Clauses Confirms the Hong Kong Court of Final Appeal",https://www.debevoise.com/insights/publications/2023/07/arbitrators-not-courts-should-resolve-disputes,2023-07-13
Supreme Court Decides Extraterritorial Reach of Civil RICO Claims in Case Involving Foreign Arbitral Award,https://www.debevoise.com/insights/publications/2023/07/supreme-court-decides-extraterritorial-reach,2023-07-13
"ESG Weekly Update – July 12, 2023",https://www.acra.gov.sg/docs/default-source/default-document-library/legislation/listing-of-consultation-papers/pubic-consultation-on-srac's-recommendations/consultation-paper-recommendations-by-srac.pdf?sfvrsn=b1e6936c_2,2023-07-12
NAIC Addresses U.S. Insurers’ Use of Offshore Reinsurance,https://www.debevoise.com/-/media/files/insights/publications/2023/03/30_naic-2023-spring-national-meeting-highlights.pdf?rev=0ff75f7e334c44788565c5c58c22c31c&hash=7C4542C4F0FAEF8390D65CD70D078202,2023-07-12
Delaware Clarifies Standard for Reviewing Board Interference with Election Contests,https://www.debevoise.com/insights/publications/2023/07/delaware-clarifies-standard-for-reviewing-board,2023-07-11
"NYDFS Publishes Revised Amendments to Its Cybersecurity Regulation – What Got Fixed, and What Still Needs Fixing",https://www.debevoise.com/insights/publications/2023/07/nydfs-publishes-revised-amendments-to-its-cyber,2023-07-10
The New York Housing Compact: Part II,https://www.debevoise.com/insights/publications/2023/07/the-new-york-housing-compact-part-ii,2023-07-10
Sackett v. EPA: Supreme Court Clarifies Clean Water Act Scope but Creates Uncertainty for Companies and Investors,https://www.supremecourt.gov/opinions/22pdf/21-454_4g15.pdf,2023-07-07
"ESG Weekly Update – July 7, 2023",https://vcmintegrity.org/wp-content/uploads/2023/06/VCMI-Claims-Code-of-Practice.pdf,2023-07-07
Law360: Post-Ciminelli Predictions On Right-To-Control Convictions,https://www.debevoise.com/insights/publications/2023/07/post-ciminelli-predictions,2023-07-06
Sustainable Investment: Is the UK keeping pace with its regulatory peers?,https://www.debevoise.com/insights/publications/2023/07/sustainable-investment-is-the-uk,2023-07-06
The Drawdown: Baby don’t harm me,https://www.debevoise.com/insights/publications/2023/07/the-drawdown-baby-dont-harm-me,2023-07-06
Law360: What To Know About 'Prior Obligations' Sanctions Exemption,https://www.debevoise.com/insights/publications/2023/07/law360-what-to-know-about,2023-07-05
European Sustainability Reporting Standards,https://www.debevoise.com/insights/publications/2023/07/european-sustainability-reporting-standards,2023-07-05
GLI Mergers & Acquisitions 2023: Addressing ESG Considerations in the M&A Context,https://www.debevoise.com/-/media/files/pdf/glima23chapter-1debevoise--plimpton-llp.pdf?rev=235a5572dc864afd82517b34210da075&hash=DBDD6BF33D673285D1E814E0E0256CC4,2023-07-04
Private Equity International: Method to the Mittelstand,https://www.debevoise.com/-/media/files/pdf/germany-roundtable-23.pdf?rev=0ca3d56d37b44a68a8f6892d25664fbd&hash=492578D56C4BC5B9DB89FCB13FBF7354,2023-07-03
NYU Compliance & Enforcement: A Game-Changer for UK Corporate Crime Enforcement? Major Expansion of Corporate Criminal Liability Proposed,https://www.debevoise.com/insights/publications/2023/06/nyu-compliance-game-changer-for-uk,2023-06-30
FCPA Update June 2023,https://www.debevoise.com/insights/publications/2023/06/fcpa-update-june-2023,2023-06-30
"ESG Weekly Update – June 29, 2023",https://www.debevoise.com/insights/publications/2023/06/29-esg-weekly-update,2023-06-29
FTC Proposes Sweeping Changes to HSR Rules and Filing Notification Requirements,https://www.debevoise.com/insights/publications/2023/06/ftc-proposes-sweeping-changes-to-hsr-rules,2023-06-29
"SEC Adopts Rules to Prohibit Fraud in Security-Based Swaps and Exertion of Undue Influence Over SBS CCOs, and Reopens Comment Period for Large SBS Position Reporting",https://www.debevoise.com/insights/publications/2023/06/sec-adopts-rules-to-prohibit-fraud-in-security,2023-06-29
Insurance Industry Corporate Governance Newsletter,https://www.debevoise.com/insights/publications/2023/06/insurance-industry-corporate-governance-newsletter,2023-06-28
NYU Compliance & Enforcement: The New York Attorney General Issues Guidance on Data Security Best Practice,https://www.debevoise.com/insights/publications/2023/06/nyu-compliance-enforcement-the-new-york,2023-06-27
The FTC’s Warning to Online Marketplaces: Comply with the New INFORM Consumers Act or Face Civil Penalties,https://www.ftc.gov/system/files/ftc_gov/pdf/INFORMTemplateLetter.pdf,2023-06-27
Taking an Interest in Pre-Judgment Interest: Mitchell v Al Jaber [2023] EWHC 1239 (Ch),https://www.debevoise.com/insights/publications/2023/06/taking-an-interest-in-prejudgment-interest,2023-06-26
New Bill Banning Noncompetes Could Soon Become Law in New York,https://www.debevoise.com/insights/publications/2023/06/new-bill-banning-noncompetes-could-soon,2023-06-23
The UK High Court Discusses the Question of Agency in the Disclosure of Third-Party Documents,https://www.debevoise.com/insights/publications/2023/06/the-uk-high-court-discusses-the-question-of,2023-06-23
"ESG Weekly Update – June 22, 2023",https://www.debevoise.com/insights/publications/2023/06/22-esg-weekly-update,2023-06-22
NYU Compliance & Enforcement: The Top Eight AI Adoption Failures and How to Avoid Them,https://www.debevoise.com/insights/publications/2023/06/the-top-eight,2023-06-21
New Era of Retail Investment—European Commission Publishes Its Proposal for a Retail Investment Strategy,https://www.debevoise.com/insights/publications/2023/06/new-era-of-retail-investment-european-commission,2023-06-21
The English Commercial Court Rejects Application to Set Aside Service out of the Jurisdiction in Fraud Claim Against Indian Financial Group,https://www.debevoise.com/insights/publications/2023/06/the-english-commercial-court-rejects-application,2023-06-21
The Review of Banking and Financial Services: How Majority Holders in Distressed Financings Are Leveraging their Rights at the Expense of Minority Holders,https://www.debevoise.com/-/media/files/insights/publications/2023/06/rbfs_article_june2023.pdf,2023-06-01
Insider Trading Disclosure Update - Special Issue,https://www.debevoise.com/insights/publications/2023/06/insider-trading-disclosure-update-special,2023-06-01
Between a Rock and a Hard Place: the Unexpected Risks of Taking a Conservative View of Sanctions,https://www.debevoise.com/insights/publications/2023/06/between-a-rock-and-a-hard-place-the-unexpected,2023-06-19
Supreme Court Allows Ukraine to Defend Claim Under Eurobonds on the Ground of Duress,https://www.debevoise.com/insights/publications/2023/06/supreme-court-allows-ukraine-to,2023-06-19
A Game-Changer for UK Corporate Crime Enforcement? Major Expansion of Corporate Criminal Liability Proposed,https://www.debevoise.com/insights/publications/2023/06/a-game-changer-for-uk-corporate-crime,2023-06-16
Email Containing Legal Advice Remained Privileged after Being Found on Employee’s Work Laptop,https://www.debevoise.com/insights/publications/2023/06/email-containing-legal-advice-remained-privileged,2023-06-16
Compliance & Enforcement: National Association of Attorneys General’s 2023 Consumer Protection Spring Conference,https://www.debevoise.com/insights/publications/2023/07/national-association-of-attorneys,2023-06-16
"ESG Weekly Update – June 15, 2023",https://www.debevoise.com/insights/publications/2023/06/15-esg-weekly-update,2023-06-15
The Top Eight AI Adoption Failures and How to Avoid Them,https://www.copyright.gov/ai/ai_policy_guidance.pdf,2023-06-15
Court of Appeal Rejects Novel Claim for Loss of Earnings Following Criminal Conviction,https://www.debevoise.com/insights/publications/2023/06/court-of-appeal-rejects-novel-claim-for,2023-06-14
Tight Credit Provides Opportunity to Utilize P-CAPs Facilities,https://www.debevoise.com/insights/publications/2023/06/tight-credit-provides-opportunity-to-utilize-pcaps,2023-06-14
National Association of Attorneys General’s 2023 Consumer Protection Spring Conference,https://www.debevoise.com/insights/publications/2023/06/national-association-of-attorneys-generals-2023,2023-06-13
Harvard Forum on Corporate Governance: Insider Trading Disclosure Update: Rulemaking Activity,https://www.debevoise.com/insights/publications/2023/06/harvard-forum-on-corporate-governance,2023-06-12
OFSI Issues a “Prior Obligations” General License,https://www.debevoise.com/insights/publications/2023/06/ofsi-issues-a-prior-obligations-general-license,2023-06-09
"ESG Weekly Update – June 8, 2023",https://internationalaccord.org/wp-content/uploads/2023/02/01.-International-Accord-on-Health-and-Safety-in-the-Textile-and-Garment-Industry-2021.pdf,2023-06-08
"NYU Compliance & Enforcement: The Revised Colorado AI Insurance Regulations: What Was Fixed, and What Still May Need Fixing",https://www.debevoise.com/insights/publications/2023/06/nyu-compliance-enforcement-the-revised-colorado-ai,2023-06-07
Global Arbitration Review: Challenging and Enforcing Arbitration Awards in Hong Kong,https://www.debevoise.com/-/media/files/pdf/hong_kong.pdf?rev=d8285297589547af9efcdfeb6dde9e0f&hash=A2EAC08844B8E42991C264629E5E2224,2023-06-06
NYU Compliance & Enforcement: Lessons from The Financial Stability Board’s Report on Cyber Incident Reporting,https://www.debevoise.com/insights/publications/2023/06/lessons-from-the-financial,2023-06-02
ILPA Publishes New Guidance on Continuation Funds,https://www.debevoise.com/insights/publications/2023/06/ilpa-publishes-new-guidance-on-continuation-funds,2023-06-02
NYU Compliance & Enforcement: The Supreme Court’s Upcoming Affirmative Action Decision: Potential Implications for Private-Sector Employers,https://www.debevoise.com/insights/publications/2023/06/the-supreme-courts-upcoming,2023-06-01
"ESG Weekly Update – June 1, 2023",https://www.debevoise.com/-/media/files/insights/publications/2022/07/13_us-supreme-court-strikes-down-epa-climate-rule.pdf?rev=a004930f3f584e07a387c68512f9a2c9&hash=89C6927547186DA2826D9ECBCF04948E,2023-06-01
FCPA Update May 2023,https://www.debevoise.com/insights/publications/2023/05/fcpa-update-may-2023,2023-06-01
Supreme Court’s Slack Technologies Decision Clarifies Application of Section 11 to Direct Listings,https://www.debevoise.com/insights/publications/2023/06/supreme-courts-slack-technologies-decision,2023-06-01
"The Revised Colorado AI Insurance Regulations: What Was Fixed, and What Still May Need Fixing",https://www.debevoise.com/insights/publications/2023/06/the-revised-colorado-ai-insurance-regulations,2023-06-01
The Asia-Pacific Arbitration Review 2024: Investment Treaty Arbitration,https://www.debevoise.com/-/media/files/pdf/asiapacific--investment-treaty-arbitration.pdf?rev=f39e99c256744190a4b1d97c54a7cdf3&hash=9D522DE6D9E10C840A543DD506765183,2023-05-30
Journal of Privacy and Data Protection: 8 Hallmarks of Effective Data Protection by Design and Default,https://www.debevoise.com/-/media/files/pdf/8hallmarksofeffectivedataprotectionbydesignanddefa.pdf?rev=8c401c1e00fc421499a70ec1a2d781e5&hash=317E5E265BF72AE47655B8429E27C3B8,2023-05-30
NYU Compliance & Enforcement: UK Introduces New ‘Failure to Prevent Fraud’ Corporate Offence,https://www.debevoise.com/insights/publications/2023/05/nyu-compliance-enforcement-failure-to-prevent,2023-05-30
FDA Guidance Offers Additional Clarity for Decentralized Clinical Trials,https://www.debevoise.com/insights/publications/2023/05/fda-guidance-offers-additional-clarity,2023-05-30
Carve-Out Deals Today: Overcoming Complexity and Unlocking Value,https://www.debevoise.com/insights/publications/2023/05/carve-out-deals-today,2023-05-01
Generative AI: Risks and Considerations for Private Equity,https://www.debevoise.com/insights/publications/2023/05/generative-ai-risks-and-considerations-for-private,2023-05-01
"Private Equity Report Spring 2023, Vol 23, No 1",https://www.debevoise.com/insights/publications/2023/05/private-equity-report-spring-2023,2023-05-01
The Up-C Goes to Court: Managing the Emerging Risks of an Advantageous Tax Structure,https://www.debevoise.com/insights/publications/2023/05/the-up-c-goes-to-court,2023-05-01
BVCA Technical Bulletin: New carried interest election for UK residents with US (or other non-UK) tax liabilities,https://www.debevoise.com/insights/publications/2023/05/bvca-technical-bulletin-new,2023-05-25
Spring Roundup of Crucial U.S. Regulatory Developments for Private Equity Sponsors,https://www.debevoise.com/insights/publications/2023/05/spring-roundup-of-crucial-us-regulatory,2023-05-01
"ESG Weekly Update – May 24, 2023",https://www.ifrs.org/content/dam/ifrs/project/international-applicability-sasb-standards/ed-issb-2023-1-international-applicability-sasb-standards.pdf,2023-05-24
