Firm,Publication Title,Chunk Text
Gleiss Lutz,MORE RED TAPE TO BE EXPECTED SHORTLY: EU REGULATION ON FOREIGN SUBSIDIES,"Relevant “third country” originators of “foreign financial contributions” are not only foreign government authorities, but also all public and even private entities whose actions can be attributed to the third country.

Importantly, all such “financial contributions” from all third countries granted in the last three years prior to notification have to be taken into account, regardless of whether they are directly or even indirectly linked to the transaction/PPP participation at issue.

The relevant “financial contributions” are not confined to contributions received by the legal entities directly participating in an M&A-project or PPP.

Rather, all financial contributions received by any member of the corporate group of the participating entity have to be added together for the purpose of assessing whether the notification thresholds are met. 

Given the broad scope of the notion of “financial contribution”, the identification of all such relevant contributions alone will be very difficult and burdensome for the undertakings concerned.

Should the notification requirements and the definition of the relevant “financial contributions” remain unchanged during the legislative process, it is likely that a very large number of transactions of internationally active companies will have to be notified and reviewed under the new regulation.

It remains to be seen whether and how the Commission will be able to cope with this additional workload.

The notification and review procedures are independent from potential other reviews, e.g. under the EU Merger Regulation (EUMR), with the result that companies may have to prepare and file parallel notifications and cope with parallel proceedings under different legal instruments with different timelines and standstill obligations.

The review of notifiable concentrations is closely modelled after merger control procedure under the EUMR: a preliminary investigation (“phase I”) lasting 25 working days , potentially followed by an in-depth investigation (“phase II”) of additional 90 working days (with possible extensions upon request and in case of a submission of commitment proposals).

The review of notifiable PPP participations is subject to different timelines: the preliminary investigation can last up to 60 days , and the in-depth investigation can last up to 200 days from the receipt of the notification.

Substantive test In substantive terms, the proposal entitles the Commission to examine whether foreign financial contributions constitute “ foreign subsidies ” that “ distort the internal market ”, and to ensure that such distortions are remedied by commitments of the undertakings concerned, or by “redressive measures” imposed by the Commission.

The Commission may also prohibit notifiable transactions or tender awards to subsidized undertakings if no appropriate commitments are offered by the undertakings concerned.

Foreign subsidies shall be deemed to exist where a financial contribution of a third country (i) confers a “ benefit ” to an undertaking engaging in an economic activity in the internal market; and (ii) is “ selective ”, i.e. limited to one or more specific undertakings or industries. 

These notions are very similar to the well-established concepts of “advantage” and “selectivity” under EU State Aid law and will likely be interpreted in line with the case law and Commission practice on the corresponding EU State Aid law concepts.  

Broadly speaking, this means that a “foreign subsidy” will be deemed to exist if an undertaking/industry obtains a financial contribution from foreign state resources (or resources/entities attributable to the foreign state) at terms that the undertaking could not have obtained from private actors on the market, and if that financial contribution is not made available to all other undertakings/industries in a similar situation."
Gleiss Lutz,MORE RED TAPE TO BE EXPECTED SHORTLY: EU REGULATION ON FOREIGN SUBSIDIES,"If a foreign contribution constitutes a foreign subsidy, the Commission will further assess whether this subsidy “ distorts the internal market ”, i.e. whether it is liable to improve the competitive position of the undertaking concerned in the internal market and thus actually or potentially negatively affects competition on the internal market. 

The proposal contains a non-exhaustive list of indicators factoring into this assessment, such as the amount and nature of the subsidy, the economic and competitive situation of the undertaking and the markets concerned, the purpose and conditions attached to the foreign subsidy, as well as its use on the internal market.

The proposal also specifies certain categories of foreign subsidies that will “most likely” be deemed to distort the internal market, i.e. Foreign subsidies granted to an ailing undertaking in absence of a viable restructuring plan; Unlimited guarantees for debts/liabilities of beneficiary undertakings; Subsidies directly facilitating a concentration or the submission of an “unduly advantageous tender” that would enable the undertaking concerned to win a public contract.

On the other hand, the proposal states that “de minimis”-subsidies with a total amount of less than EUR 5 million over a period of three years are deemed “unlikely” to distort the internal market.

If the Commission finds that a foreign subsidy distorts the internal market, the Commission will further assess whether the distortive effects may be counterbalanced or possibly even outweighed by positive effects “on the development of the relevant economic activity”. 

The outcome of this “ balancing test ” is supposed to determine the need for commitments or redressive measures and their respective scope and content.

Regrettably, the proposal does not contain any guidance as to how the “balancing test” shall actually be applied in practice. 

The Commission seems to be left with almost unlimited discretion in weighing the negative and positive effects of the foreign subsidy and in deciding on the redressive measures or commitments it deems appropriate. 

It is likely that the Commission will use the “balancing test” and its power to request commitments or impose redressive measures in order to shape foreign subsidies, their use in the internal market and/or the activities of the beneficiaries in a way that would ensure the equal treatment of recipients of foreign subsidies on the one hand, and recipients of State Aid granted by EU Member States on the other hand. 

However, this is not guaranteed, and there remains a significant risk that foreign subsidies and their recipients may be held to stricter standards than the ones applicable under EU State Aid law.

Red tape and legal uncertainty There is no question that the new regulation will lead to significantly more red tape for any company doing business or willing to invest in the EU.

The notification procedure for planned acquisitions and PPP participations will be costly and time-consuming .

The new system is to run in parallel to the merger control systems at EU and national level, as well as the national rules of foreign trade law and investment control which will also continue to apply.

The standstill obligations, as well as the potential risks and uncertainties resulting from the new foreign subsidies control proceedings will also have to be addressed and catered for in M&A deal documentations.

From the perspective of a foreign investor, all these parallel regimes with different requirements and objectives create a complicated maze for investment projects in the EU that will be increasingly difficult – if not impossible – to navigate without highly specialized legal advice of practitioners experienced not only in M&A-deals and merger control, but also in EU State Aid law and national FDI regimes."
Gleiss Lutz,MORE RED TAPE TO BE EXPECTED SHORTLY: EU REGULATION ON FOREIGN SUBSIDIES,"The Commission has announced that it will be issuing detailed guidelines on the application of the new law once the proposed regulation has been adopted.

Until such guidance will enter into force and will consequently bind the Commission when exercising its discretion, undertakings active in the EU and benefitting from foreign subsidies (or undertakings acquiring EU-based recipients of such subsidies) will be exposed to significant legal uncertainty when investing and/or competing in the EU.

On the other hand, the practical relevance of the new proposal will largely depend on the reaction of foreign countries.

Art. 40 (7) of the proposal explicitly stipulates that international agreements concluded by the EU take precedent over the proposed new regulation.

The very far-reaching and ambiguous content of the proposal may therefore be a bargaining chip and a strategic attempt of the EU to demonstrate to third countries that there is a need for bilateral or multilateral trade agreements with clear rules for a fair and predictable investment regime and for legal certainty for foreign investments.

It remains to be seen whether this strategy will succeed."
Gleiss Lutz,REGULATION OF METAVERSE PLATFORMS UNDER MEDIA LAW,"Metaverse platforms open up new opportunities for three-dimensional virtual interaction with attractive applications for users and major economic potential for companies – but also create rights and obligations.

This article explores the regulatory issues under media law associated with these platforms.

A metaverse platform is a virtual, three-dimensional environment accessible via the internet.

Users can engage in economic, social and cultural activities, such as “attending” concerts or other events and playing online games, using avatars.

Businesses can acquire virtual properties and contact other users (both businesses and consumers) in a variety of ways.

This creates the basis for an extensive exchange of virtual goods and services (including legal services; see here ).

However, the metaverse is not a uniform entity, but a blanket term applied to a range of virtual experiences.

There are various platforms providers within it, some of which are owned by a single legal entity, and others run by decentralised autonomous organisations (DAOs).

The rapid changes in EU law (see 1. below) bear watching and recent decisions of courts and public authorities on the failure of ISPs and social network providers to comply with German regulatory law (see

2. below) throw light on the current regulatory framework – and what may change in the future.

1.

Regulation under EU law a) EU Digital Services Act The Digital Services Act (DSA) was published in the Official Journal of the European Union on 27 October 2022 (see here ) and introduces a comprehensive legal framework for providers of intermediary services, with particular emphasis on “very large online platforms”.

It aims to establish uniform due diligence and transparency obligations and requires procedures to be laid down for reporting and removing illegal content.

The DSA also largely preserves the liability principles laid down in the e-Commerce Directive of 2000.

The DSA does not specifically mention either metaverse platforms or virtual reality.

The European Commission also made it clear at the end of 2021 that it wanted to refrain for the time being from creating any regulations for the metaverse launched by Meta.

According to the European Parliamentary Research Service, this leaves the question open as to whether EU rules on content moderation – which are currently being amended – would also apply to illegal or harmful content in the metaverse.

This cannot be ruled out, however.

The DSA may in future apply to a large number of providers operating in the metaverse, especially since it contains general rules for accessing and storing content on platforms.

In purely practical terms, however, the large number of companies operating in the metaverse and the complex links between them can make it hard to identify the company responsible for the content.

Violations of the DSA may lead to substantial fines of up to a maximum of 6 % of total worldwide annual turnover, exceeding even the maximum penalties under the General Data Protection Regulation (GDPR).

The final version of the DSA has also introduced a new right to compensation for damage or loss suffered by users due to a provider having violated its obligations under the DSA.

b) Draft EU Regulation on Artificial Intelligence (AI)

On 21 April 2021, the EU Commission published a proposal for a Regulation laying down harmonised rules on artificial intelligence (see here ).The proposal provides for bans on certain AI practices and sets out specific requirements and obligations related to high-risk AI systems, as well as harmonised transparency rules for AI systems in general."
Gleiss Lutz,REGULATION OF METAVERSE PLATFORMS UNDER MEDIA LAW,"According to the definition in Article 3, point 1 of the draft Regulation, an “artificial intelligence system” is software that is developed with one or more of the techniques and approaches listed in Annex I to the draft Regulation and can, for a given set of human-defined objectives, generate outputs such as content, predictions, recommendations, or decisions influencing the environments they interact with.

Although the draft Regulation does not include any explicit provisions on metaverse services, it is likely that artificial intelligence will be used for certain applications in the metaverse, and the provisions of the Regulation – once adopted – will apply in this respect.

The transparency obligations set out in the draft could be especially important for providers or users of such AI systems.

Data subjects must, for example, generally be informed about the use of an AI system or biometric categorisation.

The draft also lays down an obligation to disclose “deep fakes ” , i.e. AI-generated or manipulated content that appreciably resembles existing persons, objects, places or other entities or events and would falsely appear to a person to be authentic or truthful.

c) Cybersecurity and data protection in the metaverse The general cybersecurity and data protection risks on the internet obviously also apply (and perhaps even more so to the metaverse, see our articles “ Commission’s proposal for the Data Act ”, 9 March 2022 and “ New rules for online businesses – Digital Services Act ”, 27 October 2022.

2. Regulation under German law: Current examples a) Telecommunications law Current developments in German regulatory law for internet services and social networks, which are also relevant for metaverse platforms, have relatively little to do with the Telecommunications Act ( Telekommunikationsgesetz , “TKG”), which was fundamentally revised in December 2021.

The Act applies the principle of lex loci solutionis – it is not where the company offering the service is based that matters, but whether the activities governed by telecommunications law are carried out within the “ area of application of this Act ”.

The definition of telecommunications services in section 3, no. 

61 TKG also covers not only conventional telephone services (internet telephony and VoIP) – as before – but also e-mail, messenger and group chat services ( see also our article on the Telecommunications Modernisation Act ( Telekommunikationsmodernisierungsgesetz ) , 14 May 2021).

In the metaverse, which is not itself a telecommunications service, some of the services offered may however be classified as interpersonal communication services.

But even then, the question is whether such applications merely have a secondary function that is inextricably linked with other services, and therefore do not fall under the TKG. b) Telemedia Act and Network Enforcement Act Under section 1(1), sentence 1 Telemedia Act ( Telemediengesetz , “TMG”), both the operation of a metaverse platform and – depending on the specific form – commercial offers by companies to market their products and services in the metaverse are classified as telemedia.

While there are no authorisation and notification obligations for telemedia, they must include a legal notice if offered commercially (generally in return for a fee) (section 5 TMG).

In addition, section 6 TMG stipulates that service providers must fulfil certain obligations in the case of commercial communications – these and the person in whose name the communication is made must be easily identifiable.

As hosting providers, metaverse platform operators will not be responsible for content from third parties in accordance with section 10 TMG (and in future, under the DSA; see 1.a) above)."
Gleiss Lutz,REGULATION OF METAVERSE PLATFORMS UNDER MEDIA LAW,"As hosting providers, metaverse platform operators will not be responsible for content from third parties in accordance with section 10 TMG (and in future, under the DSA; see 1.a) above).

Telemedia service providers operating platforms on the internet with the intention of making a profit and whose platforms allow users to share content with other users or make it accessible to the public (social networks) and are not platforms with independent editorial content (see regarding the latter the Commission’s controversial proposal for a European Media Freedom Act – see here ), will also have to comply with the requirements of the Network Enforcement Act ( Netzwerkdurchsetzungsgesetz , “NetzDG”).

Non-compliance with these requirements can result in substantial fines – as the Federal Office of Justice ( Bundesamt für Justiz ) made clear when it imposed fines totalling EUR 5.125 million on Telegram FZ-LLC in mid-October ( see here ).

The fine notice can still be contested, however.

The NetzDG obliges companies falling under its scope of application to provide reporting channels on their platforms so that users can report criminal content to the social network provider and have it reviewed.

In addition, social network providers must name a person who is authorised to receive service and has an address for summons in the Federal Republic of Germany.

The obvious reason for this is so that courts and authorities can serve documents with legally binding effect in Germany.

According to the Federal Office of Justice, Telegram violated both these obligations.

However, due to the considerable overlap with the DSA, the NetzDG will have to be fundamentally revised.

c) Interstate Treaty on the Protection of Minors from Harmful Media Providers of applications and services in the metaverse may also have to comply with the Interstate Treaty on the Protection of Minors from Harmful Media ( Jugendmedienschutzstaatsvertrag , “JMStV”).

Recent expedited decisions handed down by North Rhine-Westphalia Higher Administrative Court in Münster have attracted a great deal of attention in this context.

Although it is true that the country of origin principle applies according to telemedia law, with section 3(1) TMG stipulating that internet providers established in an EU Member State will generally only be subject to the laws of that Member State, this does not apply without restriction.

Accordingly, the dissemination of telemedia is subject to the restrictions of German law to the extent that this serves to protect certain objectives – such as public safety and order, public health or the interests of consumers and investors – and the measure is proportionate to the objectives being protected.

These objectives very explicitly also include the protection of minors.

In this context, North Rhine-Westphalia Higher Administrative Court ruled on 7 September 2022 (decisions 13 B 1911/21, 13 B 1912/21 and 13 B 1913/21) that providers of pornographic websites based in Cyprus cannot invoke the country of origin principle against an injunction issued on the grounds that they had not sufficiently prevented children and adolescents from accessing their websites.

The national authority had fulfilled the consultation requirements under European law vis-à-vis the providers’ country of origin before taking the measures.

According to the rulings, the level of protection afforded to minors in the providers’ country of origin is also irrelevant.

Given the importance of protecting minors, the other Member State concerned has discretionary powers when it comes to guaranteeing the level of protection.

Conclusion Regulation of the metaverse – as a relatively new phenomenon – through legislation and case law is likely to move quickly in future.

As a guiding principle, it is safe to say that those regulations that apply to two-dimensional social media platforms also apply to the metaverse itself and the services offered therein."
Gleiss Lutz,INCREASED LIABILITY RISKS FOR QUASI-PRODUCERS,"Based on a recent ruling by the ECJ, trademark owners, especially those in white label, private label and store brand business, are potentially facing higher liability risks in future.

This will be the case when a product bearing the trademark is defective and results in damage to property or personal injury.

The ECJ has lately rejected the protection mechanisms previously used by quasi-producers to avoid liability, creating a need for legal action by many companies.

Product liability in white label/store brand business White label, private label and store brand business is widespread.

In this form of business, branded goods manufacturers have products manufactured by external suppliers and then affix their own established and well-known trademarks to them and sell the products under them.

The information indicating that the goods were made by an external producer is usually displayed far less prominently and conspicuously than the branded goods manufacturer’s trademark.

At least in the case of consumer products, but also in the case of certain products in regulated sectors (e.g. products subject to the Machinery Directive), the relevant product safety provisions require that the party that manufactured the product and assumes manufacturer responsibility vis-à-vis the product safety authorities must be identified. 

In practice, the trademark of the branded goods manufacturer often features prominently on the product in large format, while the producer information is printed far less prominently, whether with the producer being named as producer or simply by the words “produced for” followed by the name of the trademark owner.

Contact details are occasionally provided, but without further comment.

Pursuant to German product liability law, any person who by putting his trademark on a product presents himself as its producer (“quasi-producers”, section 4(1), sentence 2 Product Liability Act ( Gesetz über die Haftung für fehlerhafte Produkte , “ProdHaftG”) is also liable for product defects within the meaning of the ProdHaftG. In the event of property damage or personal injury due to product defects (section 3 ProdHaftG), the trademark owner is then liable in addition to the actual producer.

This can be problematic if it is easier for injured parties to make a claim against the trademark owner rather than against the actual producer, for example because the latter is located abroad, which is frequently the case – and often outside Europe – , or because the trademark owner is more solvent than the producer.

This liability risk has led to various avoidance strategies in practice.

What they all have in common is the attempt, by identifying the actual producer, to counteract the legal impression given by the use of the trademark, namely that the trademark owner is also the producer.

The thinking behind this is that quasi-producers are not liable if the name of the actual producer is explicitly indicated.

In practice, therefore, it is common to find the two identifiers, namely the actual manufacturer and the trademark owner, often linked by the words “produced for”, as mentioned above.

In those few instances where, for reasons of marketing or product design, it is not considered opportune to clearly identify the actual producer on the product itself, it is named only in accompanying documents such as operating instructions, package inserts, declarations of conformity or the like.

The ECJ’s decision: avoidance strategies no longer possible – trademark owner liable as quasi-producer These everyday practices will now no longer work due to the ECJ’s ruling of 7 July 2022 – C-264/21 – Koninklijke Philips NV .

The ECJ’s decision is relevant to the interpretation of the ProdHaftG because the Act implements Product Liability Directive 85/374/EEC and the statutory definition of quasi-producer in section 4(1), sentence 2 ProdHaftG is taken verbatim from Article 3(1) Product Liability Directive."
Gleiss Lutz,INCREASED LIABILITY RISKS FOR QUASI-PRODUCERS,"The case before the ECJ concerned a coffee machine bearing two very well-known trademarks, one the name of a Dutch company, the other the name of a coffee machine company.

The machine was manufactured in Romania by a subsidiary of the company that owned both brands.

In addition to the trademark of the well-known company for coffee machines, the machine bore an address in Italy and the words “Made in Romania”.

There were no specific indications, other than the name of the Dutch company, that this entity might be the producer of the coffee machine. 

The coffee machine having caught fire and caused property damage to the home of a Finnish consumer, the consumer’s insurer took the Dutch company to court in Finland for compensation.

The Supreme Court of Finland was primarily interested in whether the mere fact that a company affixes its trademark to a product suffices to make it a quasi-producer, or whether other criteria also apply in order for the trademark owner to be classified as producer.

Connected to this, the Finnish court also wanted the ECJ’s view on whether an indication on a product that the actual producer is a company other than the trademark owner is capable of discharging the trademark owner of liability and removing its status as quasi-producer.

The ECJ said no.

Pointing to the wording of Article 3(1) Product Liability Directive, the Court held that status as producer (i.e., as quasi-producer) was established by the mere fact of a trademark being affixed to a product.

The wording did not allow for alternatives or qualifications based on circumstances other than the affixing of the trademark.

Referring to the meaning and purpose of the provision, the ECJ further stated that the affixing of the trademark gave the impression that the trademark owner was involved in the production process or even assumed responsibility for it.

By using the trademark, the trademark owner was effectively using its reputation to make the product more attractive in the eyes of consumers.

Therefore, the trademark owner had to accept – as a quid pro quo or the other side of the coin, so to speak – that it could also be held liable in respect of that use.

The ECJ also used consumer protection as an argument.

Consumers could not be expected to grapple with the internal arrangements between the quasi-producer and the actual producer.

The idea was specifically to relieve consumers of the burden of having to determine identity of the actual producer.

Quasi-producers and actual producers were equally liable, it argued.

The quasi-producer therefore remained fully liable towards the consumer.

Conclusion and outlook It is hard to overestimate the implications of this ruling for white label, private label and store brand business since it means that trademark owners must in future expect to be fully liable vis-à-vis consumers.

Based on the ECJ’s unambiguous position, a trademark owner can no longer argue in its defence that it provided other information on the product or accompanying materials to indicate that it is not the actual producer.

This ECJ ruling is therefore in contrast to the earlier prevailing view as regards the definition of a quasi-producer in section 4 ProdHaftG, which considered it possible to override the legal impression created by the trademark’s use by indicating the actual producer.

Consequently, many types of product design that were previously considered permissible will no longer have the function of removing liability in future.

A trademark owner must expect to be held responsible and liable for product defects solely on the basis of use of its trademark.

This is problematic in a number of respects: Firstly, a trade mark owner must now ensure – by using the proper contract wording – that it can take full recourse against the actual producer, not only in law but also in fact.

This can be problematic in practical terms, especially (but not only) with suppliers from the Far East."
Gleiss Lutz,INCREASED LIABILITY RISKS FOR QUASI-PRODUCERS,"This can be problematic in practical terms, especially (but not only) with suppliers from the Far East.

The trademark owner bears the claim enforcement and insolvency risks in this respect.

Furthermore, drafting legally watertight standardised clauses is a complex matter.

Secondly, trademark owners often do not have the operational set up to defend claims as quasi-producers and obtain redress from suppliers in this regard since trademarks are frequently held within specialist holding structures by companies that are not operationally active.

This liability issue aside, other legal interests, such as tax incentives, also play a decisive role in the relevant corporate structures.

The ruling also raises issues relating to the adjustment of insurance cover.

With our team of around 20 experts in our Product Compliance Hub and the full-service approach practised at Gleiss Lutz, we are ideally positioned to work with you to develop a tailored risk mitigation strategy and support you in implementing it.

Should you be interested, please contact us for a non-binding initial discussion."
Gleiss Lutz,TRADEMARK LAW IN THE METAVERSE,"The metaverse offers trademark owners new opportunities – and also exposes them to new risks.

But whether you plan to use your trademarks in the virtual arena or simply want to avert potential trademark infringements, the metaverse must be part of your trademark strategy.

Virtual goods: what’s the hype?

Fashion brands such as Nike , Gucci , and Balenciaga have all opened flagship stores in the metaverse and are offering so-called NFTs for digital wearables – apparel, shoes and accessories – for avatars.

Other branded goods manufacturers, such as Hermès , have however deliberately decided not to virtualise their products and are taking legal action against third parties who use their trademarks in the metaverse.

EUIPO statement of 23 June 2022 As a recently published statement by the European Union Intellectual Property Office (EUIPO) shows, trademark offices are also receiving increasing numbers of applications to protect virtual goods and NFTs ( Virtual goods, non-fungible tokens and the metaverse (europa.eu) ).

According to the EUIPO, virtual goods – for example, a designer evening dress that exists only in virtual form and can be worn by an avatar – are proper to Class 9 because they are ultimately treated as digital content or images.

When drafting a list of goods, it is nevertheless not sufficient to simply use the term “virtual goods”, as this is not precise enough.

The trademark application must instead state the specific type of virtual goods for which protection is sought.

For example, the virtual goods registered in Class 9 for the word mark of the TOMMY HILFIGER fashion label include – similar to the physical goods offered under that trademark – perfumes, clothing, footwear, headgear and bags.

So-called NFTs are to be distinguished from virtual goods.

The EUIPO defines NFTs as unique digital certificates registered in a blockchain, which authenticate digital items but are distinct from those digital items .

Digital goods – for example, a pair of virtual shoes – can be duplicated an unlimited number of times.

An NFT, however, makes it possible to purchase an exclusive certificate of authenticity for a specific digital object. 

Also with regard to NFTs, the term “Non-Fungible Token” is not sufficient for a trademark registration according to the EUIPO; rather, it is necessary to specify the type of digital item authenticated by the NFT – which must also be registered in Class 9.

The forthcoming 12th Edition of the Nice Classification will accordingly incorporate the term “downloadable digital files authenticated by non-fungible tokens” into Class 9.

The EUIPO concludes by saying that services relating to virtual goods and NFTs will continue to be classified in the corresponding Nice Classification service classes in line with the established principles.

For example, EU trademarks have already been registered in Class 35 for “ computerised online wholesale and retail services for buyers and sellers of downloadable digital videos, clothing, hats, glasses, bags authenticated by non-fungible tokens

[NFTs]"" .

Is a virtual handbag a handbag?

Virtual environments also harbour new risks.

Fashion house Hermès , for example, faced a situation where a third party was selling over 100 virtual MetaBirkins – inspired by its famous Birkin bag – on metaverse marketplace OpenSea .

Because Hermès had decided not to have their trademark protection extended to virtual goods, the question is whether a trademark registered for handbags is infringed by offering virtual handbags.

Under EU law, a trademark is generally infringed if there is a likelihood of confusion (section 14(2) Trademark Act ( Markengesetz ), Article 9(2) European Union Trade Mark Regulation).

This requires the use of a similar or identical sign for similar or identical goods or services – making comparison between the physical and virtual goods the key factor."
Gleiss Lutz,TRADEMARK LAW IN THE METAVERSE,"This requires the use of a similar or identical sign for similar or identical goods or services – making comparison between the physical and virtual goods the key factor.

Only if the courts assume a similarity between virtual and physical goods can trademark owners defend themselves against the use of their trademarks for virtual goods even without virtual goods protection on the basis of their protected trademark.

However, it is not yet possible to say what position trademark offices and courts will take.

According to the principle of territoriality under trademark law, the trademark infringement must take place in-country.

It is not yet clear when that is the case where virtual trademarks are used in the metaverse.

Owners of trademarks with a reputation are in a better position in this regard, as trademark protection is not restricted to the use of the sign for similar goods.

However, it can be very burdensome to prove the reputation of a trademark in infringement proceedings.

Given the uncertainties about the scope of trademark protection, it is advisable to extend this protection to virtual goods also as part of an initial defensive trademark strategy.

At the same time, this will make it easier to ward off trademark applications that third parties file in bad faith for virtual versions of trademarked goods.

Owners of German and EU trademarks benefit from the five-year grace period for use, providing enough time after filing the trademark application for virtual goods to actually launch these goods in the metaverse before the trademark in question becomes ready for cancellation due to non-use.

Where the lines between countries and markets are blurred, a trademark strategy geared solely towards national markets is unlikely to offer sufficient protection against trademark infringements in the metaverse.

It also remains to be seen how cease-and-desist orders will be enforced in the metaverse.

Conclusion Just as our universe continues to expand, so too does the metaverse – with new players and applications emerging on a daily basis.

But the metaverse does not exist in a legal vacuum.

Whether you want to offer goods or services in the metaverse, or first focus on protecting your trademarks from infringement, you should make sure you have the best possible trademark strategy for the virtual realm.

This includes: Expanding your trademark portfolios to include trademarks for virtual goods and NFTs in Class 9 and service marks in Class 35.

Extending the territorial scope of your trademark protection, as it is currently unclear what range national trademarks will have in the metaverse.

Adapted monitoring of trademark applications filed by third parties – especially for virtual goods and NFTs in Class 9 – so as to identify conflicting applications in time.

Our expert Digital Economy group is happy to help assess specific plans, discuss individual aspects in depth or answer any questions you may have."
Gleiss Lutz,EU SUPPLY CHAIN ACT: RAPPORTEUR LARA WOLTERS PROPOSES SIGNIFICANT TIGHTENING OF THE DRAFT DIRECTIVE,"The stage is set for tough negotiations: On 8 November 2022, the Dutch rapporteur on the European Supply Chain Act, Lara Wolters, submitted her draft report – which goes far beyond the European Commission’s proposal published in February this year.

Which provisions are affected?

The report recommends that provisions on the following be tightened, in particular: Target group: size of the relevant companies Definition of high-risk sectors Scope of application: value chain Definition of business relationships Liability issues at corporate governance level Increased climate protection Access to justice Expansion of target group Wolters proposes extending the scope of the Act to cover companies with 250 or more employees and an annual turnover of more than EUR 40 million, as well as publicly listed companies.

Under the proposal, companies operating in high-impact sectors need only have more than 50 employees and EUR 8 million in annual turnover to fall under the EU Supply Chain Act if at least 30% of their company activities are carried out in such sectors.

By way of comparison, the Commission laid down thresholds of 500 or more employees and an annual turnover of EUR 150 million, or – for companies in high-impact sectors – 250 employees and an annual turnover of EUR 40 million, if at least 50% of their company activities are carried out in these sectors.

High-impact sectors At the same time, the report extends the list of high-impact sectors, which would again significantly increase the target group.

While the Commission defined agriculture, the textile industry and minerals as high-impact sectors, Wolters adds energy, construction, financial services and information technologies to the list.

Entire value chain as opposed to just upstream

The material scope of application is to be broadened further by using the term “value chain”, bringing both upstream and downstream activities under the purview of the EU Supply Chain Act.

For comparison, the German Act on Corporate Due Diligence Obligations in Supply Chains ( Lieferkettengesetz , “LkSG”) currently only covers upstream chains, i.e. raw materials extraction, production and retail.

Since the Council and especially the German government take the position that the material scope of application should refer to “supply chains” – and therefore also only to the upstream chains – there are bound to be heated discussions about this wording.

Business relationships While the Commission’s proposal wants to regulate due diligence along the supply chain for established business relationships, Wolter’s report calls for a due diligence responsibility to be applied to all business relationships along the value chain, without these having to be “established” and therefore “permanent” relationships.

This would further expand the Act’s material scope to ensure that due diligence obligations also apply to sectors such as the textile industry, where supplier relationships often change quickly.

In this context, a provision on fair contractual terms is also intended to prevent the implementation of legal obligations from being shifted to weak parties at the start of the value chain.

At the same time, companies would have to ensure that business partners comply with legal due diligence requirements and, above all, are able to comply with them in the first place.

In a worst-case scenario, the company would have to provide technical and financial assistance to its business partners and prove that it has complied with this obligation.

This obligation to ensure compliance by a company’s smaller business partners at the start of the supply chain with due diligence obligations is supposed to prevent them from not being able to shoulder the associated administrative and financial burdens, and being forced out of the market as a result."
Gleiss Lutz,EU SUPPLY CHAIN ACT: RAPPORTEUR LARA WOLTERS PROPOSES SIGNIFICANT TIGHTENING OF THE DRAFT DIRECTIVE,"Linking directors’ remuneration to the achievement of sustainability targets The Commission’s current proposal of obligating companies to adopt a plan outlining the extent to which the company is pursuing the 1.5 o C target laid down in the Paris Agreement or its transition to a sustainable economy is also to be tightened.

Wolters calls for more precise wording here, arguing that directors’ plans must include measures the company intends to take to combat climate change and reduce greenhouse gas emissions.

According to the report, a significant portion of directors’ remuneration should be linked to the implementation of these measures, especially those to reduce greenhouse gases.

However, this idea has met with hardly any support in the Council, so that at present there seems to be very little chance of directors’ remuneration being linked to the fulfilment of these obligations.

Increased climate protection The draft report also recommends tightening the Commission’s proposal with regard to environmental protection, where it currently only covers actual or potential adverse impacts on the environment.

Wolters wants environmental protection to be understood more broadly and to add obligations regarding climate change mitigation and adaptation measures.

Her report also defines adverse environmental impacts more precisely.

For example, in addition to the violation of one of the prohibitions listed in the Annex to the international environmental conventions, the proposed directive would also cover negative impacts on certain environmental categories.

This means that any adverse effects on air, water, soil, biodiversity and animal welfare, climate or the transition to a circular economy could qualify as an environmental degradation.

In this context, the report provides for remedial measures such as financial compensation or rehabilitation, to be taken by companies to compensate for adverse impacts.

Wolters is thus responding to demands made by NGOs in this regard.

Access to justice Wolters wants to allow stakeholders affected by human rights or environmental due diligence violations to take legal action before the European courts against the companies that committed these violations.

She also advocates reducing the burden of proof in favour of the claimants.

The latter would not have to submit evidence of the violation, but merely provide elements substantiating the likelihood of a company’s liability.

It would then be up to the company in question to submit exculpatory evidence.

It can be assumed that this point will also be hotly debated, as there are many voices in Parliament in favour of a safe harbour clause, and the German government is also likely to speak out against sweeping provisions enabling lawsuits to be brought against companies.

With a safe harbour clause, companies could avoid liability by meeting certain criteria in a type of checklist.

Conclusion The significantly more stringent proposals of rapporteur Lara Wolters are likely to trigger heated debate as the European Parliament determines its position, as well as among the Parliament, Council and Commission as they explore the possibility of a compromise.

Some of the rules proposed by the Commission have already encountered resistance in the Council – and this is unlikely to subside given the stricter rules proposed in the report.

Some Member States, for example, are demanding that the EU Supply Chain Act not cover financial services at all – not even in the weakened form proposed by the Commission.

The Federal Association of German Industry ( Bundesverband der Deutschen Industrie , “BDI”), for example, has already criticised the Commission’s proposal as unrealistic in scope, meaning that the proposed extension to include the value chain will no doubt also meet strong resistance.

Intense debate can therefore be expected when it comes to the target group, the scope of application and the liability of companies, in particular."
